dataset,network,DenseNum,DropOut,FreezePercentage,BatchSize,epoch,accuracy,precision,sensitivity,specificity,f1_score,npv,mcc,auc,TP,TN,FP,FN,runtime,val_accuracy,val_precision,val_sensitivity,val_specificity,val_f1_score,val_npv,val_mcc,val_auc,val_TP,val_TN,val_FP,val_FN,val_runtime
90,InceptionV3,128,0.3,0.3,16,6,0.997251570224762,0.9970408082008362,0.997251570224762,0.9970439076423645,0.9971525073051453,0.9972674250602722,0.9943175315856934,0.9997290372848511,4717.0,4716.0,14.0,13.0,147.9866840839386,0.9919871687889099,0.9919871687889099,0.9919871687889099,0.9919871687889099,0.9919871687889099,0.9919871687889099,0.9839743375778198,0.9986557364463806,1238.0,1238.0,10.0,10.0,6.2358057498931885
90,InceptionV3,128,0.3,0.3,16,6,0.997251570224762,0.9970408082008362,0.997251570224762,0.9970439076423645,0.9971525073051453,0.9972674250602722,0.9943175315856934,0.9997290372848511,4717.0,4716.0,14.0,13.0,147.9866840839386,0.9919871687889099,0.9919871687889099,0.9919871687889099,0.9919871687889099,0.9919871687889099,0.9919871687889099,0.9839743375778198,0.9986557364463806,1238.0,1238.0,10.0,10.0,6.2358057498931885
dataset,network,DenseNum,DropOut,FreezePercentage,BatchSize,epoch,accuracy,precision,sensitivity,specificity,f1_score,npv,mcc,auc,TP,TN,FP,FN,runtime,val_accuracy,val_precision,val_sensitivity,val_specificity,val_f1_score,val_npv,val_mcc,val_auc,val_TP,val_TN,val_FP,val_FN,val_runtime
90,InceptionV3,128,0.3,0.3,16,3,0.9907679557800293,0.9905581474304199,0.9905581474304199,0.9905620813369751,0.9905619025230408,0.9905743598937988,0.9811364412307739,0.999083399772644,4721.0,4721.0,45.0,45.0,113.08483004570007,0.9827302694320679,0.9835255146026611,0.9819079041481018,0.9835526347160339,0.9827037453651428,0.9820046424865723,0.9655089378356934,0.9958925247192383,1194.0,1196.0,20.0,22.0,6.058821201324463
90,InceptionV3,128,0.3,0.3,16,3,0.9907679557800293,0.9905581474304199,0.9905581474304199,0.9905620813369751,0.9905619025230408,0.9905743598937988,0.9811364412307739,0.999083399772644,4721.0,4721.0,45.0,45.0,113.08483004570007,0.9827302694320679,0.9835255146026611,0.9819079041481018,0.9835526347160339,0.9827037453651428,0.9820046424865723,0.9655089378356934,0.9958925247192383,1194.0,1196.0,20.0,22.0,6.058821201324463
dataset,network,DenseNum,DropOut,FreezePercentage,BatchSize,epoch,accuracy,precision,sensitivity,specificity,f1_score,npv,mcc,auc,TP,TN,FP,FN,runtime,val_accuracy,val_precision,val_sensitivity,val_specificity,val_f1_score,val_npv,val_mcc,val_auc,val_TP,val_TN,val_FP,val_FN,val_runtime
90,InceptionV3,128,0.3,0.3,16,5,0.9949832558631897,0.9947764277458191,0.995192289352417,0.9947742223739624,0.9949896335601807,0.995192289352417,0.9899787902832031,0.9997221827507019,4761.0,4759.0,25.0,23.0,135.25844073295593,0.9851973652839661,0.9835796356201172,0.9851973652839661,0.9835526347160339,0.9843999147415161,0.9851973652839661,0.9687982797622681,0.9972701668739319,1198.0,1196.0,20.0,18.0,5.341671943664551
90,InceptionV3,128,0.3,0.3,16,5,0.9949832558631897,0.9947764277458191,0.995192289352417,0.9947742223739624,0.9949896335601807,0.995192289352417,0.9899787902832031,0.9997221827507019,4761.0,4759.0,25.0,23.0,135.25844073295593,0.9851973652839661,0.9835796356201172,0.9851973652839661,0.9835526347160339,0.9843999147415161,0.9851973652839661,0.9687982797622681,0.9972701668739319,1198.0,1196.0,20.0,18.0,5.341671943664551
dataset,network,DenseNum,DropOut,FreezePercentage,BatchSize,epoch,accuracy,precision,sensitivity,specificity,f1_score,npv,mcc,auc,TP,TN,FP,FN,runtime,val_accuracy,val_precision,val_sensitivity,val_specificity,val_f1_score,val_npv,val_mcc,val_auc,val_TP,val_TN,val_FP,val_FN,val_runtime
90,InceptionV3,128,0.3,0.3,16,3,0.9878559708595276,0.9876439571380615,0.9874371886253357,0.9876672029495239,0.987558126449585,0.9875180125236511,0.9751788973808289,0.9985558986663818,4716.0,4717.0,59.0,60.0,111.02881026268005,0.9800000190734863,0.9800000190734863,0.9800000190734863,0.9800000190734863,0.9800000190734863,0.9800000190734863,0.9599999785423279,0.9921891689300537,1176.0,1176.0,24.0,24.0,5.368922710418701
90,InceptionV3,128,0.3,0.3,16,3,0.9878559708595276,0.9876439571380615,0.9874371886253357,0.9876672029495239,0.987558126449585,0.9875180125236511,0.9751788973808289,0.9985558986663818,4716.0,4717.0,59.0,60.0,111.02881026268005,0.9800000190734863,0.9800000190734863,0.9800000190734863,0.9800000190734863,0.9800000190734863,0.9800000190734863,0.9599999785423279,0.9921891689300537,1176.0,1176.0,24.0,24.0,5.368922710418701
dataset,network,DenseNum,DropOut,FreezePercentage,BatchSize,epoch,accuracy,precision,sensitivity,specificity,f1_score,npv,mcc,auc,TP,TN,FP,FN,runtime,val_accuracy,val_precision,val_sensitivity,val_specificity,val_f1_score,val_npv,val_mcc,val_auc,val_TP,val_TN,val_FP,val_FN,val_runtime
90,InceptionV3,128,0.3,0.3,16,1,0.9770354628562927,0.9766179323196411,0.9766179323196411,0.9766666889190674,0.9766780734062195,0.9766861796379089,0.9533790349960327,0.9955052733421326,4678.0,4678.0,112.0,112.0,86.3675365447998,0.9797297120094299,0.980541467666626,0.9788851141929626,0.9805743098258972,0.9797025322914124,0.978984534740448,0.9595090746879578,0.9966076016426086,1159.0,1161.0,23.0,25.0,5.27877950668335
