dataset,network,partition,accuracy,precision,sensitivity,specificity,f1_score,npv,mcc,auc,TP,TN,FP,FN,runtime,val_accuracy,val_precision,val_sensitivity,val_specificity,val_f1_score,val_npv,val_mcc,val_auc,val_TP,val_TN,val_FP,val_FN,val_runtime
95,GradientBoosting,78,0.9809463986599665,0.9893481039625053,0.9723618090452262,0.6166394779771615,0.9807814149947202,0.7793814431382718,0.45205296028699915,0.7971346758247754,506,378,235,107,42.62899923324585,0.7210440456769984,0.6828609986504723,0.8254486133768353,0.6166394779771615,0.7474150664697193,0.7793814431382718,0.45205296028699915,0.7971346758247754,506,378,235,107,42.72123694419861
95,GradientBoosting,79,0.9852083333333334,0.9932232105040237,0.9770833333333333,0.4875207986688852,0.9850871665616467,0.8720238092642786,0.4634591107100183,0.7899313678533559,558,293,308,43,43.15039277076721,0.7079866888519135,0.6443418013856813,0.9284525790349417,0.4875207986688852,0.7607361963190185,0.8720238092642786,0.4634591107100183,0.7899313678533559,558,293,308,43,43.237993240356445
95,GradientBoosting,80,0.9851116625310173,0.9875311720698254,0.9826302729528535,0.5797598627787307,0.9850746268656716,0.8144578311290462,0.4675160128872611,0.7883058880987617,506,338,245,77,41.7124125957489,0.7238421955403087,0.6737683089214381,0.8679245283018868,0.5797598627787307,0.7586206896551724,0.8144578311290462,0.4675160128872611,0.7883058880987617,506,338,245,77,41.80052590370178
95,GradientBoosting,81,0.9823825503355704,0.9906143344709898,0.9739932885906041,0.6693679092382496,0.9822335025380712,0.724561403381656,0.41611991182688207,0.7692315774818815,460,413,204,157,41.799116134643555,0.7074554294975689,0.6927710843373494,0.7455429497568882,0.6693679092382496,0.7181889149102264,0.724561403381656,0.41611991182688207,0.7692315774818815,460,413,204,157,41.87949776649475
95,GradientBoosting,82,0.9868804664723032,0.9949195596951735,0.978758850478967,0.5616666666666666,0.9867730422002939,0.8845144354633819,0.5245213636730468,0.8508430555555556,556,337,263,44,42.201338052749634,0.7441666666666666,0.6788766788766789,0.9266666666666666,0.5616666666666666,0.7836504580690627,0.8845144354633819,0.5245213636730468,0.8508430555555556,556,337,263,44,42.31308650970459
95,GradientBoosting,83,0.9821057012068248,0.991932059447983,0.9721181856013317,0.5234113712374582,0.9819251786464901,0.8280423278232691,0.4459941159679,0.7747564344917841,533,313,285,65,41.97704243659973,0.7073578595317725,0.6515892420537898,0.8913043478260869,0.5234113712374582,0.7528248587570622,0.8280423278232691,0.4459941159679,0.7747564344917841,533,313,285,65,42.06212544441223
95,GradientBoosting,84,0.9784878863826232,0.9884861407249467,0.9682539682539683,0.5205930807248764,0.9782654568474362,0.8404255316913761,0.4560621533925733,0.7934083143121571,547,316,291,60,41.85568928718567,0.7108731466227347,0.652744630071599,0.9011532125205931,0.5205930807248764,0.7570934256055363,0.8404255316913761,0.4560621533925733,0.7934083143121571,547,316,291,60,41.958932876586914
95,GradientBoosting,85,0.9800903119868637,0.9915931063472047,0.9683908045977011,0.6424778761061947,0.9798546209761163,0.537777777698107,0.09202643353333034,0.6072378416477406,253,363,202,312,42.632007122039795,0.5451327433628319,0.5560439560439561,0.44778761061946903,0.6424778761061947,0.4960784313725491,0.537777777698107,0.09202643353333034,0.6072378416477406,253,363,202,312,42.713618993759155
95,GradientBoosting,86,0.9830234438156831,0.9913651315789473,0.9745351657235246,0.7286527514231499,0.9828781084386465,0.7649402388914461,0.5053127299212813,0.816088705176629,409,384,143,118,43.951823711395264,0.7523719165085389,0.7409420289855072,0.7760910815939279,0.7286527514231499,0.7581093605189992,0.7649402388914461,0.5053127299212813,0.816088705176629,409,384,143,118,44.04120659828186
95,GradientBoosting,87,0.9810495626822158,0.9914893617021276,0.9704289879216993,0.6916666666666667,0.9808461376552304,0.7656826566852984,0.4822585074230624,0.8094194444444445,473,415,185,127,41.4912052154541,0.74,0.7188449848024316,0.7883333333333333,0.6916666666666667,0.7519872813990461,0.7656826566852984,0.4822585074230624,0.8094194444444445,473,415,185,127,41.59139394760132
95,GradientBoosting,88,0.9845615479621244,0.9916457811194653,0.9773569370111157,0.5629370629370629,0.9844495127513996,0.8277634959311662,0.47053496823897617,0.7935687564184067,505,322,250,67,43.19671630859375,0.7229020979020979,0.6688741721854304,0.8828671328671329,0.5629370629370629,0.7611152976639034,0.8277634959311662,0.47053496823897617,0.7935687564184067,505,322,250,67,43.284157514572144
95,GradientBoosting,89,0.9817226890756302,0.9910064239828694,0.9722689075630252,0.7037037037037037,0.9815482502651114,0.8003663002197132,0.5320750598466027,0.8077810709960818,512,437,184,109,40.605215549468994,0.7640901771336553,0.735632183908046,0.8244766505636071,0.7037037037037037,0.7775246772968868,0.8003663002197132,0.5320750598466027,0.8077810709960818,512,437,184,109,40.70891261100769
95,GradientBoosting,90,0.98185988323603,0.989826197541331,0.9737281067556297,0.5854063018242123,0.9817111624973723,0.775824175653665,0.4293861723882873,0.790368225208947,501,353,250,102,42.307788133621216,0.7081260364842454,0.6671105193075899,0.8308457711442786,0.5854063018242123,0.740029542097489,0.775824175653665,0.4293861723882873,0.790368225208947,501,353,250,102,42.40154051780701
95,GradientBoosting,91,0.9846960167714884,0.9927536231884058,0.9765199161425576,0.6266233766233766,0.9845698583808921,0.7423076921649409,0.4141511504918944,0.7781653208804183,482,386,230,134,41.25609278678894,0.7045454545454546,0.6769662921348315,0.7824675324675324,0.6266233766233766,0.7259036144578314,0.7423076921649409,0.4141511504918944,0.7781653208804183,482,386,230,134,41.36309576034546
95,GradientBoosting,92,0.9850249584026622,0.9919831223628692,0.9779534109816972,0.5611390284757118,0.9849183074989527,0.8417085425020833,0.4832488554842737,0.778872026239517,534,335,262,63,43.326331615448,0.7278056951423786,0.6708542713567839,0.8944723618090452,0.5611390284757118,0.7666905958363245,0.8417085425020833,0.4832488554842737,0.778872026239517,534,335,262,63,43.42432379722595
95,GradientBoosting,93,0.9825436408977556,0.9878151260504202,0.9771404821280133,0.6319327731092437,0.9824488090263268,0.8103448274115636,0.49620962852437317,0.8166160581879811,507,376,219,88,42.2608106136322,0.7420168067226891,0.6983471074380165,0.8521008403361344,0.6319327731092437,0.7676003028009084,0.8103448274115636,0.49620962852437317,0.8166160581879811,507,376,219,88,42.34663009643555
