epoch,FN,FP,TN,TP,accuracy,auc,f1_score,loss,lr,mcc,npv,precision,recall,specificity,val_FN,val_FP,val_TN,val_TP,val_accuracy,val_auc,val_f1_score,val_loss,val_mcc,val_npv,val_precision,val_recall,val_specificity
0,267.0,276.0,4524.0,4533.0,0.9491666555404663,0.9863007664680481,0.9437936544418335,0.14835886657238007,0.01,0.8870536088943481,0.9438098073005676,0.942607581615448,0.9443749785423279,0.9424999952316284,352.0,420.0,732.0,800.0,0.6623263955116272,0.8075554370880127,0.6746612787246704,0.5844457149505615,0.33055901527404785,0.6750059127807617,0.6557376980781555,0.6944444179534912,0.6354166865348816
1,84.0,80.0,4692.0,4688.0,0.9828164577484131,0.9970881938934326,0.9827211499214172,0.05118968337774277,0.01,0.9655709862709045,0.9824643731117249,0.9832214713096619,0.9823973178863525,0.983171284198761,271.0,358.0,794.0,881.0,0.7239583134651184,0.8482454419136047,0.7372323870658875,0.5804891586303711,0.4553599953651428,0.7448971271514893,0.7110573053359985,0.7647569179534912,0.6892361044883728
2,56.0,56.0,4716.0,4716.0,0.9888935685157776,0.9993508458137512,0.9875794649124146,0.031175807118415833,0.01,0.9752448797225952,0.9876075983047485,0.9882648587226868,0.9882648587226868,0.9876851439476013,75.0,111.0,1041.0,1077.0,0.9244791865348816,0.9764446020126343,0.9206216335296631,0.20023903250694275,0.8391141891479492,0.9327329993247986,0.9065656661987305,0.9348958134651184,0.9036458134651184
3,59.0,57.0,4715.0,4713.0,0.987845778465271,0.9987633228302002,0.9878273606300354,0.036162979900836945,0.01,0.9757156372070312,0.9877683520317078,0.9880503416061401,0.9876362085342407,0.9879629611968994,158.0,180.0,972.0,994.0,0.8515625,0.9343962669372559,0.8547518849372864,0.4033222198486328,0.7068341970443726,0.8601368069648743,0.8466780185699463,0.8628472089767456,0.84375
4,15.0,17.0,4755.0,4757.0,0.996856689453125,0.9997216463088989,0.9966699481010437,0.012328755110502243,0.01,0.9933461546897888,0.9968813061714172,0.9964390397071838,0.996856689453125,0.9964583516120911,205.0,223.0,929.0,947.0,0.8168402910232544,0.9089176058769226,0.8157586455345154,0.5581934452056885,0.6287249326705933,0.8191846609115601,0.8094016909599304,0.8220486044883728,0.8064236044883728
5,12.0,11.0,4761.0,4760.0,0.9981139898300171,0.9999786019325256,0.997603178024292,0.007059080526232719,0.01,0.9952287077903748,0.9975219964981079,0.9976944327354431,0.997485339641571,0.9977083206176758,165.0,172.0,980.0,987.0,0.8532986044883728,0.9365943074226379,0.8542453050613403,0.44125497341156006,0.707554817199707,0.8558135628700256,0.8515961766242981,0.8567708134651184,0.8506944179534912
6,12.0,12.0,4760.0,4760.0,0.9972757697105408,0.9998446106910706,0.9975032806396484,0.008412267081439495,0.0009999999,0.9950063228607178,0.9974998235702515,0.997485339641571,0.997485339641571,0.9975000023841858,137.0,142.0,1010.0,1015.0,0.8776041865348816,0.9497224688529968,0.8792060613632202,0.39461642503738403,0.7579059600830078,0.8805554509162903,0.8772687911987305,0.8810763955116272,0.8767361044883728
7,2.0,3.0,4769.0,4770.0,0.9995808601379395,0.9999825358390808,0.9994816184043884,0.003249966539442539,0.0009999999,0.9989598393440247,0.9995800852775574,0.9993714690208435,0.9995808601379395,0.9993749856948853,120.0,129.0,1023.0,1032.0,0.8932291865348816,0.9560848474502563,0.8922767639160156,0.37526458501815796,0.7839575409889221,0.8952271342277527,0.8888888955116272,0.8958333134651184,0.8880208134651184
