dataset,network,DenseNum,DropOut,FreezePercentage,BatchSize,epoch,accuracy,precision,sensitivity,specificity,f1_score,npv,mcc,auc,TP,TN,FP,FN,runtime,val_accuracy,val_precision,val_sensitivity,val_specificity,val_f1_score,val_npv,val_mcc,val_auc,val_TP,val_TN,val_FP,val_FN,val_runtime
70,InceptionV3,128,0.3,0.3,64,10,0.9995728135108948,0.9995726346969604,0.9991456866264343,0.9995777010917664,0.9993649125099182,0.9991620182991028,0.9987363815307617,0.9999976754188538,4678.0,4680.0,2.0,4.0,115.46660494804382,0.9884868264198303,0.988477349281311,0.9876644611358643,0.9884868264198303,0.9880723357200623,0.9876770973205566,0.9761576652526855,0.9973076581954956,1201.0,1202.0,14.0,15.0,7.21800422668457
70,InceptionV3,128,0.3,0.3,64,5,0.9978804588317871,0.9978790879249573,0.9972445964813232,0.9978885054588318,0.9975676536560059,0.9972680807113647,0.9951484203338623,0.9999778866767883,4705.0,4708.0,10.0,13.0,81.08649802207947,0.9860197305679321,0.9851973652839661,0.9851973652839661,0.9851973652839661,0.9852035641670227,0.985196590423584,0.9704067707061768,0.9954960942268372,1198.0,1198.0,18.0,18.0,7.028513193130493
70,InceptionV3,128,0.3,0.3,64,9,0.9987288117408752,0.9989404678344727,0.9987288117408752,0.9989442825317383,0.9988378286361694,0.9987363815307617,0.9976789951324463,0.9999672770500183,4714.0,4715.0,5.0,6.0,106.15258574485779,0.9835526347160339,0.9835391044616699,0.9827302694320679,0.9835526347160339,0.9831382632255554,0.9827429056167603,0.966289222240448,0.9936922192573547,1195.0,1196.0,20.0,21.0,6.386998414993286
70,InceptionV3,128,0.3,0.3,64,4,0.9930202960968018,0.9932318329811096,0.9932318329811096,0.9932432174682617,0.9932481646537781,0.9932397603988647,0.9864928722381592,0.9994294047355652,4696.0,4696.0,32.0,32.0,73.28847098350525,0.9774305820465088,0.9774501323699951,0.9782986044883728,0.9774305820465088,0.9778813123703003,0.9782844185829163,0.9557487964630127,0.9920831918716431,1127.0,1126.0,26.0,25.0,6.340135097503662
70,InceptionV3,128,0.3,0.3,64,8,0.998102068901062,0.9983125925064087,0.998102068901062,0.9983333349227905,0.9982283711433411,0.9981282353401184,0.9964599609375,0.9999362826347351,4733.0,4734.0,8.0,9.0,99.81377696990967,0.9826388955116272,0.9826388955116272,0.9826388955116272,0.9826388955116272,0.9826388955116272,0.9826388955116272,0.9652777910232544,0.9939228296279907,1132.0,1132.0,20.0,20.0,6.395190238952637
70,InceptionV3,128,0.3,0.3,64,3,0.9960067272186279,0.9964240789413452,0.9955863952636719,0.9964583516120911,0.9960384368896484,0.9956408739089966,0.9920927882194519,0.9999023675918579,4737.0,4741.0,17.0,21.0,66.608971118927,0.9826388955116272,0.9817866683006287,0.9826388955116272,0.9817708134651184,0.9822216033935547,0.982611358165741,0.964415967464447,0.9970666170120239,1132.0,1131.0,21.0,20.0,6.288923978805542
70,InceptionV3,128,0.3,0.3,64,3,0.9925277829170227,0.9927365779876709,0.9921007752418518,0.9919060468673706,0.9915915727615356,0.9912851452827454,0.9831961393356323,0.9997203350067139,4647.0,4650.0,34.0,37.0,65.53134846687317,0.9868420958518982,0.9868420958518982,0.9868420958518982,0.9868420958518982,0.9868420958518982,0.9868420958518982,0.9736841917037964,0.9977554082870483,1200.0,1200.0,16.0,16.0,6.403614521026611
70,InceptionV3,128,0.3,0.3,64,5,0.9949216842651367,0.9945032000541687,0.995344877243042,0.9944710731506348,0.9949164390563965,0.9953612089157104,0.9898393154144287,0.9994246959686279,4704.0,4700.0,26.0,22.0,79.77044105529785,0.9826388955116272,0.9834782481193542,0.9817708134651184,0.9835069179534912,0.9826114177703857,0.9818375706672668,0.9652904868125916,0.9961379170417786,1131.0,1133.0,19.0,21.0,6.419517278671265
70,InceptionV3,128,0.3,0.3,64,2,0.9911986589431763,0.9905778765678406,0.9914082288742065,0.9906250238418579,0.9910414814949036,0.991480827331543,0.9821056127548218,0.9989165663719177,4731.0,4727.0,45.0,41.0,59.6885244846344,0.9774305820465088,0.9782797694206238,0.9774305820465088,0.9782986044883728,0.977854311466217,0.9774572849273682,0.9557356238365173,0.9950267672538757,1126.0,1127.0,25.0,26.0,6.431851148605347
70,InceptionV3,128,0.3,0.3,64,4,0.9979149103164673,0.997706413269043,0.997706413269043,0.9977083206176758,0.9977115988731384,0.9977081418037415,0.9954229593276978,0.9999161958694458,4785.0,4785.0,11.0,11.0,73.67767453193665,0.9889705777168274,0.9898896813392639,0.9898896813392639,0.9898896813392639,0.9898896813392639,0.9899038672447205,0.9797935485839844,0.9983746409416199,1077.0,1077.0,11.0,11.0,6.408553600311279
