dataset,network,partition,accuracy,precision,sensitivity,specificity,f1_score,npv,mcc,auc,TP,TN,FP,FN,runtime,val_accuracy,val_precision,val_sensitivity,val_specificity,val_f1_score,val_npv,val_mcc,val_auc,val_TP,val_TN,val_FP,val_FN,val_runtime
Dataset01_95.0,KNNf,1,0.9299781181619255,0.9440389294403893,0.9141703130259172,0.9354838709677419,0.9288645690834473,0.8529411739619377,0.7738258384071297,0.8876344086021506,25,29,2,5,0.0273592472076416,0.8852459016393442,0.9259259259259259,0.8333333333333334,0.9354838709677419,0.8771929824561403,0.8529411739619377,0.7738258384071297,0.8876344086021506,25,29,2,5,0.0033626556396484375
Dataset01_95.0,KNNf,2,0.929473152667901,1.0,0.858922558922559,0.9333333333333333,0.9241079514580692,0.7777777756172839,0.6864310414538297,0.8462365591397849,23,28,2,8,0.02782583236694336,0.8360655737704918,0.92,0.7419354838709677,0.9333333333333333,0.8214285714285714,0.7777777756172839,0.6864310414538297,0.8462365591397849,23,28,2,8,0.004923820495605469
Dataset01_95.0,KNNf,3,0.929821608885897,0.9443284620737648,0.9134971390104342,0.8333333333333334,0.9286569717707442,0.8620689625445898,0.7003892132632803,0.9388888888888889,26,25,5,4,0.02646613121032715,0.85,0.8387096774193549,0.8666666666666667,0.8333333333333334,0.8524590163934426,0.8620689625445898,0.7003892132632803,0.9388888888888889,26,25,5,4,0.003542184829711914
Dataset01_95.0,KNNf,4,0.9293167283742848,1.0,0.8586334567485695,0.9333333333333333,0.9239406012314378,0.8749999972656249,0.8017837257372235,0.9199999999999999,26,28,2,4,0.027127981185913086,0.9,0.9285714285714286,0.8666666666666667,0.9333333333333333,0.896551724137931,0.8749999972656249,0.8017837257372235,0.9199999999999999,26,28,2,4,0.00486445426940918
Dataset01_95.0,KNNf,5,0.9299899023897678,0.9449669104841518,0.9131605520026927,0.8666666666666667,0.9287915097569326,0.8965517210463734,0.7670929478597832,0.9283333333333335,27,26,4,3,0.026625633239746094,0.8833333333333333,0.8709677419354839,0.9,0.8666666666666667,0.8852459016393442,0.8965517210463734,0.7670929478597832,0.9283333333333335,27,26,4,3,0.003705263137817383
Dataset01_95.0,KNNf,6,0.9281386738471895,1.0,0.856277347694379,0.9666666666666667,0.9225747960108794,0.935483867950052,0.9005004170527889,0.9627777777777778,28,29,1,2,0.026378870010375977,0.95,0.9655172413793104,0.9333333333333333,0.9666666666666667,0.9491525423728814,0.935483867950052,0.9005004170527889,0.9627777777777778,28,29,1,2,0.003829479217529297
Dataset01_95.0,KNNf,7,0.9293167283742848,0.9436521739130435,0.9131605520026927,0.9,0.9281560041053712,0.9310344795481569,0.833796682456286,0.9622222222222223,28,27,3,2,0.027444124221801758,0.9166666666666666,0.9032258064516129,0.9333333333333333,0.9,0.9180327868852459,0.9310344795481569,0.833796682456286,0.9622222222222223,28,27,3,2,0.004080772399902344
Dataset01_95.0,KNNf,8,0.9155166610568832,0.934836209933075,0.8933019185459441,1.0,0.9135972461273666,0.8108108086194302,0.7884298457196686,0.9377777777777778,23,30,0,7,0.026931047439575195,0.8833333333333333,1.0,0.7666666666666667,1.0,0.8679245283018868,0.8108108086194302,0.7884298457196686,0.9377777777777778,23,30,0,7,0.0043315887451171875
Dataset01_95.0,KNNf,9,0.9306630764052508,0.9462853156609696,0.9131605520026927,0.6666666666666666,0.9294278862624187,0.8333333298611111,0.5443310539517824,0.8655555555555556,26,20,10,4,0.02610039710998535,0.7666666666666667,0.7222222222222222,0.8666666666666667,0.6666666666666666,0.7878787878787878,0.8333333298611111,0.5443310539517824,0.8655555555555556,26,20,10,4,0.003545045852661133
Dataset01_95.0,KNNf,10,0.9146751935375295,0.9645550527903469,0.86098956580276,0.9666666666666667,0.9098346078605727,0.8529411739619377,0.8072073527955242,0.9650000000000002,25,29,1,5,0.02706623077392578,0.9,0.9615384615384616,0.8333333333333334,0.9666666666666667,0.8928571428571429,0.8529411739619377,0.8072073527955242,0.9650000000000002,25,29,1,5,0.004827022552490234
