epoch,FN,FP,TN,TP,accuracy,auc,f1_score,loss,lr,mcc,npv,precision,recall,specificity,val_FN,val_FP,val_TN,val_TP,val_accuracy,val_auc,val_f1_score,val_loss,val_mcc,val_npv,val_precision,val_recall,val_specificity
0,277.0,281.0,4455.0,4459.0,0.9461570978164673,0.9854809045791626,0.9411468505859375,0.15298178791999817,0.01,0.8824061751365662,0.9415901899337769,0.9407172799110413,0.9415118098258972,0.9406672120094299,60.0,48.0,1168.0,1156.0,0.9523026347160339,0.9936164617538452,0.9553776979446411,0.10980413854122162,0.9112779498100281,0.9511734843254089,0.960132896900177,0.9506579041481018,0.9605262875556946
1,136.0,133.0,4589.0,4586.0,0.9718339443206787,0.9958392977714539,0.9715747237205505,0.0765712559223175,0.01,0.9432912468910217,0.9714210033416748,0.9718160629272461,0.9711986184120178,0.9719172120094299,48.0,59.0,1157.0,1168.0,0.9555920958518982,0.9855216145515442,0.9562602639198303,0.1462177187204361,0.9121032357215881,0.9601051807403564,0.9519152641296387,0.9605262875556946,0.9514802694320679
2,99.0,100.0,4622.0,4623.0,0.9790343046188354,0.99765545129776,0.9789130687713623,0.056818049401044846,0.01,0.9579230546951294,0.9791313409805298,0.9788269996643066,0.9790343046188354,0.9788259267807007,33.0,35.0,1181.0,1183.0,0.9720394611358643,0.9950762987136841,0.9720585346221924,0.07972927391529083,0.9440912008285522,0.9728357195854187,0.9712643623352051,0.9728618264198303,0.9712170958518982
3,68.0,66.0,4656.0,4654.0,0.9851757884025574,0.9987270832061768,0.9858477711677551,0.041639819741249084,0.01,0.9717348217964172,0.985680341720581,0.9860169291496277,0.9855993390083313,0.9860641956329346,32.0,35.0,1181.0,1184.0,0.9720394611358643,0.992744505405426,0.9724857211112976,0.09387459605932236,0.9449194669723511,0.9736320376396179,0.9712879657745361,0.9736841917037964,0.9712170958518982
4,42.0,41.0,4681.0,4680.0,0.9915289878845215,0.9992212057113647,0.9911722540855408,0.028087804093956947,0.01,0.9823707342147827,0.9910984635353088,0.9913154244422913,0.9911054372787476,0.9912837147712708,31.0,35.0,1181.0,1185.0,0.9736841917037964,0.9932475686073303,0.9728999733924866,0.08953272551298141,0.9457481503486633,0.974454402923584,0.9713114500045776,0.9745065569877625,0.9712170958518982
5,39.0,40.0,4682.0,4683.0,0.9917407631874084,0.9992363452911377,0.9916635751724243,0.024371208623051643,0.01,0.9833430647850037,0.9917809963226318,0.9915308356285095,0.9917407631874084,0.9915540814399719,35.0,34.0,1182.0,1181.0,0.9712170958518982,0.992106020450592,0.9716055989265442,0.0979728028178215,0.9432622790336609,0.9712677001953125,0.972016453742981,0.9712170958518982,0.9720394611358643
6,54.0,51.0,4671.0,4668.0,0.9889877438545227,0.9992283582687378,0.9889071583747864,0.031220929697155952,0.01,0.9778499007225037,0.9886333346366882,0.9891926050186157,0.9885641932487488,0.9892314076423645,65.0,63.0,1153.0,1151.0,0.9473684430122375,0.9797265529632568,0.947283923625946,0.20514129102230072,0.894758939743042,0.9467349648475647,0.9481054544448853,0.9465460777282715,0.9481908082962036
7,43.0,50.0,4672.0,4679.0,0.9908936619758606,0.999286949634552,0.9900966286659241,0.026529457420110703,0.01,0.9801753163337708,0.99078369140625,0.9894269108772278,0.9908936619758606,0.9893243312835693,36.0,35.0,1181.0,1180.0,0.9703947305679321,0.9908974170684814,0.9707767367362976,0.10563834011554718,0.9416300058364868,0.9704706072807312,0.9711934328079224,0.9703947305679321,0.9712170958518982
8,36.0,33.0,4689.0,4686.0,0.9923760890960693,0.999236524105072,0.9927127957344055,0.02339981310069561,0.0009999999,0.9854516983032227,0.9924245476722717,0.9930070042610168,0.9923760890960693,0.9930320978164673,35.0,34.0,1182.0,1181.0,0.9720394611358643,0.9889001250267029,0.971611738204956,0.11344178020954132,0.9432867765426636,0.971278727054596,0.972016453742981,0.9712170958518982,0.9720394611358643
9,16.0,14.0,4708.0,4706.0,0.9966115951538086,0.9999366998672485,0.9968294501304626,0.010633987374603748,0.0009999999,0.9936785101890564,0.9966410994529724,0.9970338940620422,0.9966115951538086,0.9970439076423645,36.0,34.0,1182.0,1180.0,0.9720394611358643,0.9933927655220032,0.9711846709251404,0.0953066274523735,0.9424460530281067,0.9704706072807312,0.9719933867454529,0.9703947305679321,0.9720394611358643
