epoch,FN,FP,TN,TP,accuracy,auc,f1_score,loss,lr,mcc,npv,precision,recall,specificity,val_FN,val_FP,val_TN,val_TP,val_accuracy,val_auc,val_f1_score,val_loss,val_mcc,val_npv,val_precision,val_recall,val_specificity
0,519.0,510.0,4226.0,4217.0,0.8933699131011963,0.959186851978302,0.8914965987205505,0.2631697654724121,0.01,0.7830960154533386,0.8904033303260803,0.8921091556549072,0.8904138803482056,0.8923141956329346,89.0,124.0,1092.0,1127.0,0.9185855388641357,0.9677376747131348,0.9136753082275391,0.22939975559711456,0.8253092169761658,0.9247417449951172,0.9008793234825134,0.9268091917037964,0.8980262875556946
1,418.0,412.0,4266.0,4260.0,0.9121419191360474,0.9723808169364929,0.9081926345825195,0.21322663128376007,0.01,0.8167200684547424,0.9079755544662476,0.9118150472640991,0.910645604133606,0.9089246392250061,94.0,97.0,1119.0,1122.0,0.9226973652839661,0.9743276834487915,0.9215359687805176,0.2131839096546173,0.8429662585258484,0.9225885272026062,0.920426607131958,0.9226973652839661,0.9202302694320679
2,344.0,349.0,4329.0,4334.0,0.9253954887390137,0.9805216789245605,0.9228883981704712,0.17855370044708252,0.01,0.845637321472168,0.9231299161911011,0.9254751205444336,0.926464319229126,0.9222269654273987,88.0,87.0,1129.0,1128.0,0.9276315569877625,0.9800917506217957,0.927955150604248,0.18426434695720673,0.8561015129089355,0.9278209209442139,0.9283950328826904,0.9276315569877625,0.9284539222717285
3,301.0,297.0,4381.0,4377.0,0.9365113377571106,0.9843831062316895,0.9367780089378357,0.159977987408638,0.01,0.8738681674003601,0.9367425441741943,0.9364569783210754,0.9356562495231628,0.9372888803482056,91.0,93.0,1123.0,1125.0,0.9243420958518982,0.9783384799957275,0.9243922233581543,0.19149132072925568,0.8487048745155334,0.9250825643539429,0.9236453175544739,0.9251644611358643,0.9235197305679321
4,292.0,289.0,4389.0,4386.0,0.9384352564811707,0.9840222597122192,0.9386199712753296,0.16036544740200043,0.01,0.877433180809021,0.9385284185409546,0.9381818175315857,0.9375801682472229,0.9389780163764954,96.0,82.0,1134.0,1120.0,0.9276315569877625,0.9807007312774658,0.9263929128646851,0.17888158559799194,0.8537400960922241,0.9219934344291687,0.9317803382873535,0.9210526347160339,0.9325658082962036
5,301.0,287.0,4391.0,4377.0,0.9384352564811707,0.9856433868408203,0.9357643127441406,0.15285710990428925,0.01,0.8718761801719666,0.9347388744354248,0.9384648203849792,0.9356562495231628,0.9373592734336853,99.0,91.0,1125.0,1117.0,0.9210526347160339,0.9766987562179565,0.9216157793998718,0.20315973460674286,0.8437933921813965,0.9191421866416931,0.9246688485145569,0.9185855388641357,0.9251644611358643
6,261.0,245.0,4433.0,4417.0,0.9461308121681213,0.9885285496711731,0.9444577097892761,0.13633757829666138,0.0009999999,0.8891701698303223,0.9430967569351196,0.9474474191665649,0.944206953048706,0.946227490901947,81.0,77.0,1139.0,1135.0,0.9342105388641357,0.9835413098335266,0.9349018931388855,0.1640634983778,0.8701204061508179,0.9336989521980286,0.9364686608314514,0.9333881735801697,0.9366776347160339
7,205.0,202.0,4476.0,4473.0,0.956177830696106,0.9912031888961792,0.9570062756538391,0.11815989762544632,0.0009999999,0.9141362905502319,0.9568325877189636,0.9567914605140686,0.956177830696106,0.9573479890823364,75.0,72.0,1144.0,1141.0,0.9391447305679321,0.9838241934776306,0.9395008087158203,0.15875303745269775,0.8791294097900391,0.9384488463401794,0.9406430125236511,0.9383223652839661,0.9407894611358643
8,200.0,185.0,4493.0,4478.0,0.9585292935371399,0.9924075603485107,0.9592481255531311,0.11053004860877991,0.0009999999,0.9188007712364197,0.958068311214447,0.9603259563446045,0.9572466611862183,0.9609375,73.0,72.0,1144.0,1143.0,0.9399670958518982,0.9829672574996948,0.940322995185852,0.16190388798713684,0.8807735443115234,0.9400932192802429,0.9407407641410828,0.9399670958518982,0.9407894611358643
9,187.0,198.0,4480.0,4491.0,0.9615220427513123,0.9928972125053406,0.9594270586967468,0.10662484169006348,0.0009999999,0.9187746644020081,0.9604327082633972,0.9577735066413879,0.9600256681442261,0.9581925868988037,79.0,83.0,1133.0,1137.0,0.9317434430122375,0.9820840358734131,0.9335088133811951,0.16778354346752167,0.8668094277381897,0.9348227977752686,0.9319671988487244,0.9350329041481018,0.9317434430122375
10,171.0,184.0,4494.0,4507.0,0.9625908732414246,0.9934259653091431,0.9625828862190247,0.10090916603803635,0.0009999999,0.9251092672348022,0.9638349413871765,0.9607759714126587,0.9634459018707275,0.9611486196517944,74.0,77.0,1139.0,1142.0,0.9391447305679321,0.9827532768249512,0.9379649758338928,0.16502128541469574,0.875851571559906,0.9390656352043152,0.9368334412574768,0.9391447305679321,0.9366776347160339
11,174.0,170.0,4508.0,4504.0,0.964087188243866,0.994115948677063,0.9636790156364441,0.09714867919683456,0.0009999999,0.9274434447288513,0.9633413553237915,0.9636285901069641,0.9628046154975891,0.9641047120094299,79.0,78.0,1138.0,1137.0,0.9358552694320679,0.9829650521278381,0.9354278445243835,0.1647697389125824,0.8708940744400024,0.935070812702179,0.9358024597167969,0.9350329041481018,0.9358552694320679
12,161.0,160.0,4518.0,4517.0,0.9670799374580383,0.9949001669883728,0.966098964214325,0.09046895802021027,9.999999e-05,0.9322652816772461,0.9660704135894775,0.9657900333404541,0.9655835628509521,0.9662162065505981,79.0,76.0,1140.0,1137.0,0.9358552694320679,0.9832895398139954,0.9361199736595154,0.1646037995815277,0.8725576996803284,0.9353461265563965,0.9373454451560974,0.9350329041481018,0.9375
13,151.0,152.0,4526.0,4527.0,0.9692175984382629,0.9952909350395203,0.9659813642501831,0.08849906176328659,9.999999e-05,0.9319870471954346,0.9660983681678772,0.9675144553184509,0.9677212238311768,0.9658642411231995,79.0,76.0,1140.0,1137.0,0.9358552694320679,0.9833694100379944,0.9361854195594788,0.16574926674365997,0.8725496530532837,0.9352099895477295,0.9373454451560974,0.9350329041481018,0.9375
