dataset,network,partition,accuracy,precision,sensitivity,specificity,f1_score,npv,mcc,auc,TP,TN,FP,FN,runtime,val_accuracy,val_precision,val_sensitivity,val_specificity,val_f1_score,val_npv,val_mcc,val_auc,val_TP,val_TN,val_FP,val_FN,val_runtime
45,KNN,1,0.9793510324483776,0.994780339277947,0.9637589549093973,0.8598726114649682,0.9790239726027398,0.6967741934584808,0.49954710895314275,0.7428343949044587,393,540,88,235,12.415071487426758,0.7428343949044586,0.817047817047817,0.6257961783439491,0.8598726114649682,0.7087466185752931,0.6967741934584808,0.49954710895314275,0.7428343949044587,393,540,88,235,12.779203414916992
45,KNN,2,0.9855708908406524,0.9927843803056027,0.9782517774989544,0.8163934426229508,0.9854645038971982,0.7366863904235671,0.5276879542846425,0.7622950819672132,432,498,112,178,12.670975923538208,0.7622950819672131,0.7941176470588235,0.7081967213114754,0.8163934426229508,0.7487001733102253,0.7366863904235671,0.5276879542846425,0.7622950819672132,432,498,112,178,13.07762861251831
45,KNN,3,0.9738712374581939,0.9978041282389108,0.9498327759197325,0.9392446633825944,0.9732276718783466,0.5977011493628317,0.37416691567489074,0.7385927022414198,224,572,37,385,12.574798345565796,0.6535303776683087,0.8582375478927203,0.367816091954023,0.9392446633825944,0.5149425287356322,0.5977011493628317,0.37416691567489074,0.7385927022414198,224,572,37,385,12.995416402816772
45,KNN,4,0.9670283806343907,0.9848353552859619,0.9486644407345576,0.8727272727272727,0.9664115646258502,0.6821705425475232,0.4854398035379584,0.8288805409466566,359,528,77,246,12.78862738609314,0.7330578512396694,0.823394495412844,0.5933884297520661,0.8727272727272727,0.6897214217098944,0.6821705425475232,0.4854398035379584,0.8288805409466566,359,528,77,246,13.223457098007202
45,KNN,5,0.9841864336246359,0.9974348011970928,0.970869746150645,0.8394648829431438,0.9839730071699705,0.722302158169453,0.523657362746655,0.758361204013378,405,502,96,193,12.587860822677612,0.7583612040133779,0.8083832335329342,0.677257525083612,0.8394648829431438,0.7370336669699727,0.722302158169453,0.523657362746655,0.758361204013378,405,502,96,193,13.00439977645874
45,KNN,6,0.9823724595603484,0.9953151618398637,0.969307341352136,0.8169491525423729,0.9821391048539609,0.7724358973121097,0.5772304413971582,0.788135593220339,448,482,108,142,12.47428560256958,0.788135593220339,0.8057553956834532,0.7593220338983051,0.8169491525423729,0.7818499127399651,0.7724358973121097,0.5772304413971582,0.788135593220339,448,482,108,142,12.930958986282349
45,KNN,7,0.9901010951979781,0.9987141020145736,0.9814658803706824,0.9393939393939394,0.9900148714680264,0.6754587155188695,0.5301899638447148,0.7440191387559809,344,589,38,283,13.139333963394165,0.7440191387559809,0.900523560209424,0.5486443381180224,0.9393939393939394,0.6818632309217048,0.6754587155188695,0.5301899638447148,0.7440191387559809,344,589,38,283,13.550597190856934
45,KNN,8,0.984133611691023,0.9953011533532679,0.9728601252609603,0.7904290429042904,0.9839527027027027,0.6962209301313633,0.44968034092929293,0.7227722772277227,397,479,127,209,12.973615646362305,0.7227722772277227,0.7576335877862596,0.6551155115511551,0.7904290429042904,0.7026548672566372,0.6962209301313633,0.44968034092929293,0.7227722772277227,397,479,127,209,13.453176498413086
45,KNN,9,0.9824234904880066,0.9936521371138384,0.9710504549214226,0.8353344768439108,0.9822212926166073,0.7645211929726027,0.5805402674779572,0.7890222984562607,433,487,96,150,13.245270252227783,0.7890222984562607,0.8185255198487713,0.7427101200686106,0.8353344768439108,0.7787769784172661,0.7645211929726027,0.5805402674779572,0.7890222984562607,433,487,96,150,13.698207139968872
45,KNN,10,0.9765432098765432,0.9948717948717949,0.9580246913580247,0.7705779334500875,0.9761006289308177,0.7419898818310304,0.5030004549075663,0.7513134851138352,418,440,131,153,12.594347715377808,0.7513134851138353,0.761384335154827,0.7320490367775832,0.7705779334500875,0.7464285714285713,0.7419898818310304,0.5030004549075663,0.7513134851138352,418,440,131,153,13.068942785263062
45,KNN,11,0.9862728785357737,0.9970238095238095,0.9754575707154742,0.8241206030150754,0.9861227922624054,0.7511450380532604,0.5537080855443816,0.7755443886097153,434,492,105,163,12.548489809036255,0.7755443886097152,0.8051948051948052,0.7269681742043551,0.8241206030150754,0.7640845070422535,0.7511450380532604,0.5537080855443816,0.7755443886097153,434,492,105,163,12.992253065109253
45,KNN,12,0.9754299754299754,0.986996644295302,0.9635544635544635,0.7978533094812165,0.9751346871114794,0.6716867468867942,0.4152626593733622,0.7039355992844365,341,446,113,218,12.790751457214355,0.7039355992844365,0.751101321585903,0.6100178890876565,0.7978533094812165,0.6732477788746298,0.6716867468867942,0.4152626593733622,0.7039355992844365,341,446,113,218,13.14185094833374
45,KNN,13,0.9859479865771812,0.9952971355280035,0.9765100671140939,0.8833063209076175,0.9858141012068601,0.6511350058959218,0.4388969257037371,0.7050243111831442,325,545,72,292,12.378462553024292,0.7050243111831442,0.818639798488665,0.526742301458671,0.8833063209076175,0.641025641025641,0.6511350058959218,0.4388969257037371,0.7050243111831442,325,545,72,292,12.773947477340698
45,KNN,14,0.9912920210611583,0.9930894308943089,0.989469420818145,0.8082706766917294,0.9912761209170217,0.7166666665472222,0.49276372832628723,0.7443609022556391,362,430,102,170,12.897218942642212,0.7443609022556391,0.7801724137931034,0.6804511278195489,0.8082706766917294,0.7269076305220884,0.7166666665472222,0.49276372832628723,0.7443609022556391,362,430,102,170,13.269006490707397
45,KNN,15,0.9891349770162975,0.996605854900297,0.9816130380275805,0.7088815789473685,0.9890526315789473,0.6671826624354207,0.35595907072208494,0.6776315789473685,393,431,177,215,12.83013367652893,0.6776315789473685,0.6894736842105263,0.6463815789473685,0.7088815789473685,0.6672325976230901,0.6671826624354207,0.35595907072208494,0.6776315789473685,393,431,177,215,13.246888875961304
