epoch,FN,FP,TN,TP,accuracy,auc,f1_score,loss,lr,mcc,npv,precision,recall,specificity,val_FN,val_FP,val_TN,val_TP,val_accuracy,val_auc,val_f1_score,val_loss,val_mcc,val_npv,val_precision,val_recall,val_specificity
0,286.0,286.0,4514.0,4514.0,0.9458333253860474,0.9866893291473389,0.9406043291091919,0.14744418859481812,0.01,0.881076991558075,0.9402300119400024,0.940416693687439,0.940416693687439,0.940416693687439,80.0,172.0,980.0,1072.0,0.8940972089767456,0.9585808515548706,0.8970857262611389,0.2691001296043396,0.7874022126197815,0.9240987300872803,0.8617363572120667,0.9305555820465088,0.8506944179534912
1,61.0,63.0,4675.0,4677.0,0.9875475168228149,0.9985876083374023,0.9870859980583191,0.03936465084552765,0.01,0.9742228984832764,0.9873411059379578,0.9867088794708252,0.9871253967285156,0.9868749976158142,158.0,190.0,962.0,994.0,0.8472222089767456,0.9280545711517334,0.8507645130157471,0.4830504059791565,0.6983435153961182,0.8596068024635315,0.8395270109176636,0.8628472089767456,0.8350694179534912
2,24.0,26.0,4712.0,4714.0,0.9957787990570068,0.9997153878211975,0.9947963356971741,0.018814027309417725,0.01,0.9896085858345032,0.9950158596038818,0.9945147633552551,0.9949345588684082,0.9945833086967468,161.0,185.0,967.0,991.0,0.8489583134651184,0.9214032292366028,0.8515060544013977,0.5025960206985474,0.6999802589416504,0.8571612238883972,0.8426870703697205,0.8602430820465088,0.8394097089767456
3,83.0,83.0,4655.0,4655.0,0.9837484359741211,0.99819415807724,0.9762572050094604,0.05157563090324402,0.01,0.9525707960128784,0.9763046503067017,0.9824820756912231,0.9824820756912231,0.9762499928474426,127.0,121.0,1031.0,1025.0,0.8914930820465088,0.9505935907363892,0.8918567299842834,0.3693016767501831,0.7848482131958008,0.8908717632293701,0.8944153785705566,0.8897569179534912,0.8949652910232544
4,28.0,23.0,4715.0,4710.0,0.9940903186798096,0.999854564666748,0.9946718215942383,0.01866167224943638,0.0009999999,0.9893985986709595,0.9942209124565125,0.9951404929161072,0.9940903186798096,0.9952083230018616,79.0,78.0,1074.0,1073.0,0.9305555820465088,0.9741501212120056,0.9318801164627075,0.24056914448738098,0.8637579679489136,0.9314181804656982,0.9322328567504883,0.9314236044883728,0.9322916865348816
5,58.0,58.0,4680.0,4680.0,0.9879696369171143,0.9988933205604553,0.9814579486846924,0.039568573236465454,0.0009999999,0.9629507660865784,0.981492280960083,0.9877585768699646,0.9877585768699646,0.981458306312561,77.0,77.0,1075.0,1075.0,0.9322916865348816,0.978722095489502,0.9330763220787048,0.22329562902450562,0.8663658499717712,0.933369517326355,0.9331597089767456,0.9331597089767456,0.9331597089767456
6,61.0,53.0,4685.0,4677.0,0.9890248775482178,0.9990715384483337,0.9816484451293945,0.0345403291285038,0.0009999999,0.963361382484436,0.9808968305587769,0.9887949228286743,0.9871253967285156,0.9825000166893005,170.0,166.0,986.0,982.0,0.8524305820465088,0.9220656156539917,0.8538413047790527,0.5370635390281677,0.7084159851074219,0.8531510829925537,0.8554006814956665,0.8524305820465088,0.8559027910232544
7,17.0,25.0,4713.0,4721.0,0.9953566789627075,0.9998937845230103,0.9956378936767578,0.017656028270721436,0.0009999999,0.9912722706794739,0.9964548945426941,0.9947323799133301,0.9964119791984558,0.9947916865348816,128.0,119.0,1033.0,1024.0,0.8914930820465088,0.9485535025596619,0.8924270272254944,0.398218035697937,0.7857537865638733,0.889758825302124,0.8958880305290222,0.8888888955116272,0.8967013955116272
8,13.0,15.0,4723.0,4725.0,0.9976783394813538,0.9999599456787109,0.9970881938934326,0.012479539029300213,0.0009999999,0.9941794872283936,0.9972947239875793,0.996835470199585,0.9972562193870544,0.996874988079071,101.0,89.0,1063.0,1051.0,0.921875,0.9646821022033691,0.9169867634773254,0.306484192609787,0.8352260589599609,0.913547933101654,0.9219298362731934,0.9123263955116272,0.9227430820465088
9,19.0,14.0,4724.0,4719.0,0.9962009191513062,0.999642550945282,0.9900950193405151,0.016417810693383217,9.999999e-05,0.9802257418632507,0.9896183013916016,0.9970420598983765,0.9959898591041565,0.9906250238418579,79.0,76.0,1076.0,1073.0,0.9348958134651184,0.9726220369338989,0.9326584935188293,0.24611735343933105,0.8655157089233398,0.9316160678863525,0.9338555335998535,0.9314236044883728,0.9340277910232544
10,11.0,8.0,4730.0,4727.0,0.9983115196228027,0.9999843239784241,0.9980134963989258,0.01000741496682167,9.999999e-05,0.9960495829582214,0.9977307319641113,0.9983104467391968,0.9976783394813538,0.9983333349227905,63.0,63.0,1089.0,1089.0,0.9461805820465088,0.978649377822876,0.9452486038208008,0.20803533494472504,0.8906682133674622,0.9454773664474487,0.9453125,0.9453125,0.9453125
11,15.0,15.0,4723.0,4723.0,0.9970451593399048,0.9998118877410889,0.9904149174690247,0.013816413469612598,9.999999e-05,0.9808427095413208,0.9904292821884155,0.9968340992927551,0.9968340992927551,0.9904166460037231,55.0,57.0,1095.0,1097.0,0.9513888955116272,0.9813122749328613,0.9514082670211792,0.19414031505584717,0.9028010964393616,0.9522397518157959,0.9506065845489502,0.9522569179534912,0.9505208134651184
12,14.0,12.0,4726.0,4724.0,0.9972562193870544,0.9999658465385437,0.9972884058952332,0.011673837900161743,9.999999e-05,0.9945961236953735,0.9971025586128235,0.9974662065505981,0.9970451593399048,0.9975000023841858,53.0,52.0,1100.0,1099.0,0.9565972089767456,0.9842149019241333,0.9544199705123901,0.17016619443893433,0.9089140295982361,0.9540596008300781,0.9548218846321106,0.9539930820465088,0.9548611044883728
13,10.0,11.0,4727.0,4728.0,0.9983115196228027,0.9997254014015198,0.9913550019264221,0.012432588264346123,9.999999e-05,0.9827196002006531,0.9914678931236267,0.997678816318512,0.9978893995285034,0.9912499785423279,48.0,46.0,1106.0,1104.0,0.9592013955116272,0.9871187210083008,0.9591853618621826,0.15162990987300873,0.918461263179779,0.9584187269210815,0.9599999785423279,0.9583333134651184,0.9600694179534912
14,10.0,8.0,4730.0,4728.0,0.9981004595756531,0.9997313022613525,0.9916650652885437,0.011278755962848663,9.999999e-05,0.9833430051803589,0.9914711713790894,0.9983108043670654,0.9978893995285034,0.9918749928474426,45.0,43.0,1109.0,1107.0,0.9618055820465088,0.990558385848999,0.9618504047393799,0.13057473301887512,0.9236956834793091,0.96092689037323,0.9626086950302124,0.9609375,0.9626736044883728
