epoch,FN,FP,TN,TP,accuracy,auc,f1_score,loss,lr,mcc,npv,precision,recall,specificity,val_FN,val_FP,val_TN,val_TP,val_accuracy,val_auc,val_f1_score,val_loss,val_mcc,val_npv,val_precision,val_recall,val_specificity
0,352.0,341.0,4507.0,4496.0,0.9308993220329285,0.9773562550544739,0.9283487796783447,0.18995442986488342,0.01,0.8575066924095154,0.9280975461006165,0.9295017719268799,0.9273927211761475,0.9296616911888123,47.0,56.0,1096.0,1105.0,0.9548611044883728,0.9901570677757263,0.9555171132087708,0.12110742926597595,0.9108546376228333,0.9590278267860413,0.9517657160758972,0.9592013955116272,0.9513888955116272
1,117.0,117.0,4731.0,4731.0,0.9758663177490234,0.9952399730682373,0.9758377075195312,0.07525262981653214,0.01,0.9518247246742249,0.9760103821754456,0.9758663177490234,0.9758663177490234,0.9758663177490234,19.0,13.0,1139.0,1133.0,0.9878472089767456,0.9970359206199646,0.986027181148529,0.05300373584032059,0.972375214099884,0.9838134050369263,0.988656222820282,0.9835069179534912,0.9887152910232544
2,46.0,47.0,4801.0,4802.0,0.9907178282737732,0.9981757998466492,0.990397036075592,0.03910309076309204,0.01,0.9808681011199951,0.9905827641487122,0.9903072714805603,0.9905115365982056,0.9903053045272827,19.0,19.0,1133.0,1133.0,0.9835069179534912,0.9947205185890198,0.9835069179534912,0.06715593487024307,0.9670138955116272,0.9835069179534912,0.9835069179534912,0.9835069179534912,0.9835069179534912
3,58.0,60.0,4788.0,4790.0,0.9876237511634827,0.998375654220581,0.9878346920013428,0.03586573153734207,0.01,0.9757172465324402,0.9880816340446472,0.9876288771629333,0.9880362749099731,0.9876237511634827,12.0,12.0,1140.0,1140.0,0.9895833134651184,0.9965913891792297,0.9895833134651184,0.05286220833659172,0.9791666865348816,0.9895833134651184,0.9895833134651184,0.9895833134651184,0.9895833134651184
4,22.0,21.0,4827.0,4826.0,0.9954620599746704,0.99969482421875,0.9955614805221558,0.014217249117791653,0.01,0.9911605715751648,0.9954984188079834,0.9956673979759216,0.9954620599746704,0.9956682920455933,20.0,20.0,1132.0,1132.0,0.9826388955116272,0.9953696131706238,0.9826388955116272,0.07506991922855377,0.9652777910232544,0.9826388955116272,0.9826388955116272,0.9826388955116272,0.9826388955116272
5,16.0,18.0,4830.0,4832.0,0.996493399143219,0.999178946018219,0.9964996576309204,0.01756407506763935,0.01,0.9929988980293274,0.9966996908187866,0.9962886571884155,0.9966996908187866,0.9962871074676514,20.0,20.0,1132.0,1132.0,0.9826388955116272,0.9959610104560852,0.9826388955116272,0.07303266227245331,0.9652777910232544,0.9826388955116272,0.9826388955116272,0.9826388955116272,0.9826388955116272
6,25.0,25.0,4823.0,4823.0,0.9948432445526123,0.9996351599693298,0.9948432445526123,0.015723228454589844,0.01,0.9896864891052246,0.9948432445526123,0.9948432445526123,0.9948432445526123,0.9948432445526123,20.0,23.0,1129.0,1132.0,0.9817708134651184,0.9960650205612183,0.9814025163650513,0.07224688678979874,0.9627467393875122,0.9825810194015503,0.9800865650177002,0.9826388955116272,0.9800347089767456
7,6.0,8.0,4840.0,4842.0,0.9983498454093933,0.9997653365135193,0.9985623359680176,0.009198056533932686,0.0009999999,0.9971243143081665,0.9987623691558838,0.9983505010604858,0.9987623691558838,0.9983498454093933,19.0,21.0,1131.0,1133.0,0.9826388955116272,0.9962150454521179,0.9826651811599731,0.05929739028215408,0.9653288722038269,0.9835069179534912,0.9818024039268494,0.9835069179534912,0.9817708134651184
8,0.0,0.0,4848.0,4848.0,1.0,0.9999999403953552,1.0,0.0019467903766781092,0.0009999999,1.0,1.0,1.0,1.0,1.0,20.0,21.0,1131.0,1132.0,0.9826388955116272,0.9963750839233398,0.9822180271148682,0.061565101146698,0.9644351601600647,0.9826388955116272,0.9817866683006287,0.9826388955116272,0.9817708134651184
