dataset,network,DenseNum,DropOut,FreezePercentage,BatchSize,epoch,accuracy,precision,sensitivity,specificity,f1_score,npv,mcc,auc,TP,TN,FP,FN,runtime,val_accuracy,val_precision,val_sensitivity,val_specificity,val_f1_score,val_npv,val_mcc,val_auc,val_TP,val_TN,val_FP,val_FN,val_runtime
10,MobileNetV2,128,0.3,0.3,64,9,0.9188380837440491,0.9198203682899475,0.9188380837440491,0.9185388684272766,0.9186426401138306,0.9186097979545593,0.8372839689254761,0.9773402810096741,4302.0,4307.0,375.0,380.0,58.62821817398071,0.7574012875556946,0.7557565569877625,0.7557565569877625,0.7557565569877625,0.7558761239051819,0.7557222843170166,0.5118879675865173,0.8525917530059814,919.0,919.0,297.0,297.0,3.586078405380249
10,MobileNetV2,128,0.3,0.3,64,0,0.8530405163764954,0.84401935338974,0.8477618098258972,0.8433277010917664,0.845827043056488,0.8475444912910461,0.6915231347084045,0.9234880805015564,4015.0,3994.0,742.0,721.0,25.66265606880188,0.5690789222717285,0.5677710771560669,0.6200658082962036,0.5279605388641357,0.5922096967697144,0.5828128457069397,0.148916557431221,0.7033178210258484,754.0,642.0,574.0,462.0,3.4932782649993896
10,MobileNetV2,128,0.3,0.3,64,2,0.8870762586593628,0.8829134106636047,0.883474588394165,0.8829533457756042,0.8832679986953735,0.883599579334259,0.7666481733322144,0.9590703845024109,4170.0,4167.0,553.0,550.0,33.4791955947876,0.8412829041481018,0.8158490657806396,0.8889802694320679,0.7993420958518982,0.8509684205055237,0.8781771659851074,0.6914680004119873,0.9180299639701843,1081.0,972.0,244.0,135.0,3.46955943107605
10,MobileNetV2,128,0.3,0.3,64,49,0.9562183022499084,0.9556587934494019,0.9572758078575134,0.955568253993988,0.9564268589019775,0.9572330117225647,0.9128634333610535,0.9938865900039673,4526.0,4518.0,210.0,202.0,187.4811441898346,0.9045138955116272,0.902079701423645,0.9036458134651184,0.9019097089767456,0.9028445482254028,0.9035335183143616,0.8055786490440369,0.9598442316055298,1041.0,1039.0,113.0,111.0,3.55497670173645
10,MobileNetV2,128,0.3,0.3,64,2,0.8994095325469971,0.8965226411819458,0.8970898389816284,0.8936806321144104,0.894044816493988,0.8943799734115601,0.7881917357444763,0.9614638686180115,4254.0,4251.0,491.0,488.0,33.120795249938965,0.7534722089767456,0.7233047485351562,0.8055555820465088,0.6918402910232544,0.7621220350265503,0.7809740900993347,0.5008231997489929,0.8554202318191528,928.0,797.0,355.0,224.0,3.546668529510498
10,MobileNetV2,128,0.3,0.3,64,11,0.9295922517776489,0.9293375611305237,0.9287515878677368,0.9296022653579712,0.9292455315589905,0.9291456341743469,0.8586687445640564,0.9811612367630005,4419.0,4422.0,336.0,339.0,66.57567310333252,0.7560763955116272,0.6908962726593018,0.8498263955116272,0.6197916865348816,0.7619850039482117,0.8072155117988586,0.48388639092445374,0.8297733068466187,979.0,714.0,438.0,173.0,3.5360395908355713
10,MobileNetV2,128,0.3,0.3,64,1,0.8821520209312439,0.8820886015892029,0.880017101764679,0.880912184715271,0.8796272277832031,0.8790978193283081,0.759804904460907,0.9552034139633179,4122.0,4133.0,551.0,562.0,29.199519872665405,0.8659539222717285,0.6569994688034058,0.96875,0.49424341320991516,0.7833806276321411,0.9396508932113647,0.5256860852241516,0.9205663800239563,1178.0,601.0,615.0,38.0,3.5288338661193848
10,MobileNetV2,128,0.3,0.3,64,3,0.900550127029419,0.8997037410736084,0.8997037410736084,0.8994854092597961,0.8994479775428772,0.8997179865837097,0.7991518378257751,0.9675886631011963,4252.0,4252.0,474.0,474.0,36.373188972473145,0.8220486044883728,0.8354316353797913,0.8064236044883728,0.8411458134651184,0.8203397393226624,0.8136110901832581,0.6480699181556702,0.9153175354003906,929.0,969.0,183.0,223.0,3.5317344665527344
10,MobileNetV2,128,0.3,0.3,64,0,0.856041669845581,0.8469303846359253,0.856458306312561,0.8452083468437195,0.8518794178962708,0.8546825051307678,0.7020580768585205,0.9321282505989075,4111.0,4057.0,743.0,689.0,25.800092220306396,0.6649305820465088,0.6776859760284424,0.640625,0.6953125,0.6587358117103577,0.6590176820755005,0.33662450313568115,0.7660058736801147,738.0,801.0,351.0,414.0,3.3989973068237305
10,MobileNetV2,128,0.3,0.3,64,0,0.8500000238418579,0.8470343351364136,0.8479166626930237,0.846875011920929,0.8478766083717346,0.8471494317054749,0.6951825618743896,0.9261296391487122,4070.0,4065.0,735.0,730.0,25.342469692230225,0.5009191036224365,0.5009191036224365,0.5009191036224365,0.5009191036224365,0.5009190440177917,0.5009191036224365,0.0018382353009656072,0.6236733198165894,545.0,545.0,543.0,543.0,3.426306962966919
10,MobileNetV2,128,0.3,0.3,64,1,0.8823777437210083,0.878756046295166,0.8815345764160156,0.8797916769981384,0.8807197213172913,0.8815374970436096,0.761569082736969,0.9538137316703796,4182.0,4167.0,577.0,562.0,29.645941019058228,0.6111111044883728,0.6174617409706116,0.5954861044883728,0.6310763955116272,0.6065402030944824,0.6088775396347046,0.2268373966217041,0.7600002884864807,686.0,727.0,425.0,466.0,3.4745097160339355
10,MobileNetV2,128,0.3,0.3,64,0,0.8472450375556946,0.837848961353302,0.8392269611358643,0.8375822305679321,0.83842933177948,0.8394860625267029,0.6772637367248535,0.9233149290084839,4082.0,4074.0,790.0,782.0,26.15580654144287,0.5,0.5,0.5,0.5,0.4999999403953552,0.5,0.0,0.688955545425415,544.0,544.0,544.0,544.0,3.4913601875305176
10,MobileNetV2,128,0.3,0.3,64,0,0.8526182174682617,0.8443406224250793,0.8395270109176636,0.8452280163764954,0.8416953086853027,0.841154932975769,0.6851292848587036,0.9219743013381958,3976.0,4003.0,733.0,760.0,25.52562189102173,0.5,0.5,0.5,0.5,0.4999999403953552,0.5,0.0,0.5878801345825195,608.0,608.0,608.0,608.0,3.5290865898132324
10,MobileNetV2,128,0.3,0.3,64,1,0.8783340454101562,0.875612735748291,0.8795650601387024,0.8742289543151855,0.8760141134262085,0.8775678277015686,0.7520479559898376,0.9531588554382324,4287.0,4265.0,609.0,587.0,29.87596082687378,0.841796875,0.8003581166267395,0.873046875,0.7822265625,0.8355295062065125,0.8597655892372131,0.6582666039466858,0.9107952117919922,894.0,801.0,223.0,130.0,3.4019672870635986
10,MobileNetV2,128,0.3,0.3,64,11,0.9157136678695679,0.9184540510177612,0.9159254431724548,0.9186233282089233,0.9171316027641296,0.9161978960037231,0.834594190120697,0.9776385426521301,4325.0,4338.0,384.0,397.0,65.54622602462769,0.8799341917037964,0.6575498580932617,0.9490131735801697,0.5057565569877625,0.7772149443626404,0.9133689999580383,0.5096186995506287,0.8916519284248352,1154.0,615.0,601.0,62.0,3.5331614017486572
10,MobileNetV2,128,0.3,0.3,64,12,0.9315239787101746,0.931106448173523,0.931106448173523,0.9311342239379883,0.9311494827270508,0.9311565160751343,0.8623267412185669,0.9827314615249634,4460.0,4460.0,330.0,330.0,69.25547432899475,0.8492646813392639,0.8982658982276917,0.7141544222831726,0.9191176295280457,0.7953234910964966,0.7633340954780579,0.6472787261009216,0.9181676506996155,777.0,1000.0,88.0,311.0,3.503628969192505
10,MobileNetV2,128,0.3,0.3,64,4,0.907599687576294,0.9066472053527832,0.9034468531608582,0.9066612124443054,0.9046673774719238,0.9038055539131165,0.8099977374076843,0.9687491059303284,4351.0,4368.0,448.0,465.0,40.17875099182129,0.7849264740943909,0.7171157002449036,0.8318014740943909,0.671875,0.7695006132125854,0.8026201128959656,0.5113281011581421,0.8426856398582458,905.0,731.0,357.0,183.0,3.527033805847168
10,MobileNetV2,128,0.3,0.3,64,0,0.8529166579246521,0.8434908986091614,0.8477083444595337,0.8427083492279053,0.8458455801010132,0.846859872341156,0.6909909844398499,0.9260331392288208,4069.0,4045.0,755.0,731.0,25.334911346435547,0.6128472089767456,0.6082561016082764,0.6267361044883728,0.5963541865348816,0.6167880296707153,0.6160864233970642,0.2235555648803711,0.676292896270752,722.0,687.0,465.0,430.0,3.4251694679260254
10,MobileNetV2,128,0.3,0.3,64,19,0.9366196990013123,0.9365803003311157,0.9359983205795288,0.936295747756958,0.9359772205352783,0.9357665181159973,0.8720481395721436,0.9857150912284851,4519.0,4522.0,306.0,309.0,97.03266334533691,0.8511029481887817,0.8293755650520325,0.8667279481887817,0.8216911554336548,0.8481410145759583,0.8595037460327148,0.6892572641372681,0.9207911491394043,943.0,894.0,194.0,145.0,3.508249044418335
10,MobileNetV2,128,0.3,0.3,64,21,0.9411266446113586,0.942025899887085,0.9394324421882629,0.9421198964118958,0.9406813383102417,0.9396905899047852,0.8816251158714294,0.9885590076446533,4436.0,4449.0,273.0,286.0,103.19284772872925,0.8050987124443054,0.7983471155166626,0.7944079041481018,0.7993420958518982,0.7962518334388733,0.7958404421806335,0.5940229296684265,0.8870700597763062,966.0,972.0,244.0,250.0,3.399325132369995
