dataset,network,partition,accuracy,precision,sensitivity,specificity,f1_score,npv,mcc,auc,TP,TN,FP,FN,runtime,val_accuracy,val_precision,val_sensitivity,val_specificity,val_f1_score,val_npv,val_mcc,val_auc,val_TP,val_TN,val_FP,val_FN,val_runtime
60,KNN,1,0.9610198061525496,0.9892665474060823,0.9321533923303835,0.8280254777070064,0.9598611412453896,0.689655172322327,0.4648667688598728,0.7277070063694269,394,520,108,234,14.909083127975464,0.7277070063694268,0.7848605577689243,0.6273885350318471,0.8280254777070064,0.6973451327433628,0.689655172322327,0.4648667688598728,0.7277070063694269,394,520,108,234,15.380356788635254
60,KNN,2,0.9682141363446257,0.9861050803300043,0.9498117942283564,0.8622950819672132,0.9676182360460163,0.7235213203956642,0.5428660668855649,0.7663934426229507,409,526,84,201,15.549504041671753,0.7663934426229508,0.8296146044624746,0.6704918032786885,0.8622950819672132,0.7416137805983679,0.7235213203956642,0.5428660668855649,0.7663934426229507,409,526,84,201,16.13071370124817
60,KNN,3,0.9703177257525084,0.9908376963350786,0.9494147157190636,0.8702791461412152,0.9696840307429548,0.6575682381318154,0.440775643049661,0.7085385878489328,333,530,79,276,14.113370180130005,0.7085385878489326,0.808252427184466,0.5467980295566502,0.8702791461412152,0.65230166503428,0.6575682381318154,0.440775643049661,0.7085385878489328,333,530,79,276,14.67890214920044
60,KNN,4,0.9780884808013356,0.996102208748376,0.9599332220367279,0.9057851239669421,0.977683315621679,0.6462264150181337,0.4476096794101269,0.8383525715456593,305,548,57,300,14.4156174659729,0.7049586776859504,0.8425414364640884,0.5041322314049587,0.9057851239669421,0.6308169596690796,0.6462264150181337,0.4476096794101269,0.8383525715456593,305,548,57,300,15.043354749679565
60,KNN,5,0.9771119434040783,0.9969657563935848,0.9571369121930919,0.8678929765886287,0.9766454352441614,0.7051630433824507,0.5190260072667666,0.7525083612040134,381,519,79,217,14.73659610748291,0.7525083612040134,0.8282608695652174,0.637123745819398,0.8678929765886287,0.720226843100189,0.7051630433824507,0.5190260072667666,0.7525083612040134,381,519,79,217,15.331989765167236
60,KNN,6,0.978017420157611,0.9914712153518124,0.9643301534632932,0.8288135593220339,0.9777123633305298,0.7616822428720121,0.5717163672904001,0.7847457627118644,437,489,101,153,14.765238761901855,0.7847457627118644,0.8122676579925651,0.7406779661016949,0.8288135593220339,0.774822695035461,0.7616822428720121,0.5717163672904001,0.7847457627118644,437,489,101,153,15.43228530883789
60,KNN,7,0.9814658803706824,0.99609375,0.9667228306655434,0.9090909090909091,0.9811885421120138,0.6968215158072346,0.5391827323709187,0.7567783094098882,379,570,57,248,14.573010206222534,0.7567783094098883,0.8692660550458715,0.6044657097288676,0.9090909090909091,0.7130761994355597,0.6968215158072346,0.5391827323709187,0.7567783094098882,379,570,57,248,15.12007474899292
60,KNN,8,0.9728601252609603,0.9956236323851203,0.9498956158663883,0.8085808580858086,0.9722222222222221,0.7040229884045944,0.47390235778243667,0.7343234323432344,400,490,116,206,14.89339566230774,0.7343234323432343,0.7751937984496124,0.6600660066006601,0.8085808580858086,0.7130124777183601,0.7040229884045944,0.47390235778243667,0.7343234323432344,400,490,116,206,15.513429403305054
60,KNN,9,0.988626964433416,0.9970551114850652,0.9801488833746899,0.8404802744425386,0.9885297184567258,0.7620528770198985,0.5811303668143885,0.7890222984562607,430,490,93,153,16.242459774017334,0.7890222984562607,0.8221797323135756,0.7375643224699828,0.8404802744425386,0.7775768535262205,0.7620528770198985,0.5811303668143885,0.7890222984562607,430,490,93,153,16.916596174240112
60,KNN,10,0.987037037037037,0.9958106409719313,0.9781893004115226,0.7653239929947461,0.986921320323853,0.7344537813891675,0.4890486419507223,0.7443082311733801,413,437,134,158,15.42980694770813,0.7443082311733801,0.7550274223034735,0.723292469352014,0.7653239929947461,0.738819320214669,0.7344537813891675,0.4890486419507223,0.7443082311733801,413,437,134,158,16.10573124885559
