dataset,network,DenseNum,DropOut,FreezePercentage,BatchSize,epoch,accuracy,precision,sensitivity,specificity,f1_score,npv,mcc,auc,TP,TN,FP,FN,runtime,val_accuracy,val_precision,val_sensitivity,val_specificity,val_f1_score,val_npv,val_mcc,val_auc,val_TP,val_TN,val_FP,val_FN,val_runtime
80,ResNet50,128,0.3,0.3,64,18,0.9628363847732544,0.9632242918014526,0.962195634841919,0.9614020586013794,0.9615039229393005,0.9614266157150269,0.9229539632797241,0.9922732710838318,4505.0,4510.0,172.0,177.0,232.88618206977844,0.9654605388641357,0.9654321074485779,0.9646381735801697,0.9654605388641357,0.9650330543518066,0.9646760821342468,0.9301046133041382,0.9932364225387573,1173.0,1174.0,42.0,43.0,3.737475872039795
80,ResNet50,128,0.3,0.3,64,9,0.9599406719207764,0.9613834023475647,0.960364580154419,0.9614882469177246,0.9608904123306274,0.9604414701461792,0.9218744039535522,0.9929880499839783,4531.0,4536.0,182.0,187.0,147.23814821243286,0.9424341917037964,0.9432098865509033,0.9424341917037964,0.9432565569877625,0.9428291320800781,0.9424721598625183,0.8856967091560364,0.9854378700256348,1146.0,1147.0,69.0,70.0,3.725140333175659
80,ResNet50,128,0.3,0.3,64,16,0.9624999761581421,0.9633862376213074,0.9644067883491516,0.9633304476737976,0.9638538956642151,0.9644144177436829,0.9277365207672119,0.994436502456665,4552.0,4547.0,173.0,168.0,213.82046031951904,0.9547697305679321,0.954806923866272,0.9555920958518982,0.9547697305679321,0.9551904797554016,0.9555790424346924,0.9103679656982422,0.9890583157539368,1162.0,1161.0,55.0,54.0,3.6678473949432373
80,ResNet50,128,0.3,0.3,64,12,0.9570642709732056,0.9564481973648071,0.9568527936935425,0.9564732909202576,0.9567140936851501,0.956911027431488,0.9134144186973572,0.9931040406227112,4524.0,4522.0,206.0,204.0,175.3762800693512,0.9539930820465088,0.9539930820465088,0.9539930820465088,0.9539930820465088,0.9539929628372192,0.9539930820465088,0.9079861044883728,0.987642228603363,1099.0,1099.0,53.0,53.0,3.5635952949523926
80,ResNet50,128,0.3,0.3,64,5,0.9468578696250916,0.9468802809715271,0.9472796320915222,0.9434722065925598,0.9436814188957214,0.9439059495925903,0.8873813152313232,0.9886680841445923,4492.0,4490.0,252.0,250.0,109.245356798172,0.796875,0.796875,0.796875,0.796875,0.7968749403953552,0.796875,0.59375,0.8895922899246216,918.0,918.0,234.0,234.0,3.616896390914917
80,ResNet50,128,0.3,0.3,64,2,0.9119377732276917,0.9108681678771973,0.9106767773628235,0.911268949508667,0.9111177325248718,0.9112171530723572,0.8223997950553894,0.9712112545967102,4333.0,4334.0,424.0,425.0,80.46489024162292,0.8463541865348816,0.8584149479866028,0.8368055820465088,0.8619791865348816,0.847185492515564,0.8414591550827026,0.6991868615150452,0.9366970062255859,964.0,993.0,159.0,188.0,3.6499526500701904
80,ResNet50,128,0.3,0.3,64,7,0.9581553936004639,0.9582887887954712,0.9564474821090698,0.9569960832595825,0.956024169921875,0.9551863670349121,0.9121418595314026,0.992152988910675,4480.0,4489.0,195.0,204.0,127.75591588020325,0.9588815569877625,0.9572368264198303,0.9572368264198303,0.9572368264198303,0.9570925831794739,0.9575465321540833,0.9145010113716125,0.9922980666160583,1164.0,1164.0,52.0,52.0,3.721100330352783
80,ResNet50,128,0.3,0.3,64,4,0.9299619197845459,0.9298728704452515,0.9286923408508301,0.9299142956733704,0.9292534589767456,0.9287588596343994,0.8586236834526062,0.9808655977249146,4389.0,4395.0,331.0,337.0,98.7292811870575,0.6345486044883728,0.6339982748031616,0.6345486044883728,0.6336805820465088,0.6342726945877075,0.634231686592102,0.26823097467422485,0.7297050952911377,731.0,730.0,422.0,421.0,3.6640989780426025
80,ResNet50,128,0.3,0.3,64,14,0.9650042057037354,0.9647798538208008,0.9643754959106445,0.9646759033203125,0.9644554853439331,0.9643082618713379,0.9289613962173462,0.9941238760948181,4602.0,4604.0,168.0,170.0,196.24449110031128,0.9522569179534912,0.9506065845489502,0.9522569179534912,0.9505208134651184,0.9514495134353638,0.9521467685699463,0.9027894139289856,0.9839323163032532,1097.0,1095.0,57.0,55.0,3.9243662357330322
80,ResNet50,128,0.3,0.3,64,14,0.95809006690979,0.9574822783470154,0.9578815698623657,0.9574722051620483,0.9576892256736755,0.9579037427902222,0.9153960943222046,0.9927467703819275,4594.0,4592.0,204.0,202.0,195.9150891304016,0.9439338445663452,0.9439338445663452,0.9439338445663452,0.9439338445663452,0.9439334869384766,0.9439474940299988,0.887881338596344,0.9842715263366699,1027.0,1027.0,61.0,61.0,3.607475519180298
