dataset,network,DenseNum,DropOut,FreezePercentage,BatchSize,epoch,accuracy,precision,sensitivity,specificity,f1_score,npv,mcc,auc,TP,TN,FP,FN,runtime,val_accuracy,val_precision,val_sensitivity,val_specificity,val_f1_score,val_npv,val_mcc,val_auc,val_TP,val_TN,val_FP,val_FN,val_runtime
5,DenseNet201,128,0.3,0.3,64,13,0.8889363408088684,0.8900724053382874,0.8923537135124207,0.8899071216583252,0.8913319706916809,0.8922156095504761,0.7824546098709106,0.9607260227203369,4178.0,4166.0,516.0,504.0,289.8924877643585,0.8988487124443054,0.8996710777282715,0.8996710777282715,0.8996710777282715,0.8996638059616089,0.8996939659118652,0.7993521690368652,0.9634288549423218,1094.0,1094.0,122.0,122.0,17.230961561203003
5,DenseNet201,128,0.3,0.3,64,14,0.89720219373703,0.8946031928062439,0.8959304690361023,0.8944348692893982,0.8952292203903198,0.895708441734314,0.7903488874435425,0.9641678333282471,4227.0,4220.0,498.0,491.0,310.4026851654053,0.8930920958518982,0.893652081489563,0.8914473652839661,0.8939144611358643,0.8924820423126221,0.8918727040290833,0.7853954434394836,0.9608121514320374,1084.0,1087.0,129.0,132.0,19.73731303215027
5,DenseNet201,128,0.3,0.3,64,12,0.8944915533065796,0.893756628036499,0.8947033882141113,0.8935810923576355,0.8940882086753845,0.8946536183357239,0.7882813215255737,0.9636167287826538,4223.0,4218.0,502.0,497.0,282.40306997299194,0.8996710777282715,0.8988487124443054,0.8988487124443054,0.8988487124443054,0.8988019824028015,0.8989577293395996,0.7977164387702942,0.9618822336196899,1093.0,1093.0,123.0,123.0,20.262192964553833
5,DenseNet201,128,0.3,0.3,64,6,0.8800761699676514,0.8799746036529541,0.8792301416397095,0.8800374865531921,0.879540741443634,0.8795539140701294,0.7594004273414612,0.9541172385215759,4157.0,4161.0,567.0,571.0,189.39623427391052,0.8767361044883728,0.8768430352210999,0.8776041865348816,0.8767361044883728,0.8769974112510681,0.8779987692832947,0.7544300556182861,0.9512099027633667,1011.0,1010.0,142.0,141.0,20.58041739463806
5,DenseNet201,128,0.3,0.3,64,15,0.8945592641830444,0.8935721516609192,0.8941375017166138,0.892777681350708,0.8930385112762451,0.8936096429824829,0.7863046526908875,0.9617285132408142,4240.0,4237.0,505.0,502.0,328.2863509654999,0.8845486044883728,0.8836805820465088,0.8836805820465088,0.8836805820465088,0.8837065100669861,0.883635401725769,0.7673702239990234,0.9602175951004028,1018.0,1018.0,134.0,134.0,20.94859004020691
5,DenseNet201,128,0.3,0.3,64,17,0.9022698402404785,0.9019319415092468,0.9026902318000793,0.9019128680229187,0.9023481011390686,0.9027692675590515,0.8047270774841309,0.9668259024620056,4295.0,4291.0,467.0,463.0,359.081533908844,0.8767361044883728,0.8762975931167603,0.8793402910232544,0.8758680820465088,0.8778800368309021,0.8788028955459595,0.7552267909049988,0.9517792463302612,1013.0,1009.0,143.0,139.0,20.436259031295776
5,DenseNet201,128,0.3,0.3,64,6,0.878736138343811,0.8792773485183716,0.8832194805145264,0.8773226141929626,0.8798055052757263,0.8813913464546204,0.7592718005180359,0.9522652626037598,4137.0,4116.0,568.0,547.0,190.8820013999939,0.8815789222717285,0.8770358562469482,0.8856908082962036,0.8758223652839661,0.8813291788101196,0.8846166729927063,0.7615934610366821,0.9479118585586548,1077.0,1065.0,151.0,139.0,20.12378168106079
5,DenseNet201,128,0.3,0.3,64,19,0.899915337562561,0.8999363780021667,0.8982226252555847,0.9002987742424011,0.8991984724998474,0.8987943530082703,0.7988080382347107,0.9658915400505066,4245.0,4254.0,472.0,481.0,386.1509292125702,0.8758680820465088,0.875,0.875,0.875,0.87484210729599,0.8753317594528198,0.7500197291374207,0.948340892791748,1008.0,1008.0,144.0,144.0,21.301655054092407
5,DenseNet201,128,0.3,0.3,64,14,0.9077954888343811,0.9053686857223511,0.9082145690917969,0.9049767851829529,0.9067643284797668,0.9080380201339722,0.8133101463317871,0.9674562811851501,4334.0,4319.0,453.0,438.0,316.9177088737488,0.8854166865348816,0.8839826583862305,0.8862847089767456,0.8836805820465088,0.8851811289787292,0.8858988881111145,0.7699793577194214,0.9546329379081726,1021.0,1018.0,134.0,131.0,19.727049827575684
5,DenseNet201,128,0.3,0.3,64,19,0.9047122597694397,0.9035893082618713,0.9028356671333313,0.9037222266197205,0.9032710790634155,0.9030244946479797,0.8066883087158203,0.9670194387435913,4330.0,4334.0,462.0,466.0,389.02996945381165,0.8722426295280457,0.8722426295280457,0.8722426295280457,0.8722426295280457,0.8722425699234009,0.8722426295280457,0.7444853186607361,0.9427257776260376,949.0,949.0,139.0,139.0,21.370604276657104
