dataset,network,DenseNum,DropOut,FreezePercentage,BatchSize,epoch,accuracy,precision,sensitivity,specificity,f1_score,npv,mcc,auc,TP,TN,FP,FN,runtime,val_accuracy,val_precision,val_sensitivity,val_specificity,val_f1_score,val_npv,val_mcc,val_auc,val_TP,val_TN,val_FP,val_FN,val_runtime
100,ResNet50,128,0.3,0.3,64,1,0.8895770907402039,0.8892222046852112,0.8863733410835266,0.8885557651519775,0.8859698176383972,0.8852988481521606,0.7730451226234436,0.9585450887680054,4150.0,4165.0,517.0,532.0,85.5905613899231,0.609375,0.6109746098518372,0.6134868264198303,0.609375,0.6122231483459473,0.6118886470794678,0.22287599742412567,0.7529296875,746.0,741.0,475.0,470.0,8.200279235839844
100,ResNet50,128,0.3,0.3,64,5,0.9334463477134705,0.9328816533088684,0.933870255947113,0.9329832196235657,0.9335115551948547,0.9338948130607605,0.8669639825820923,0.9834263920783997,4406.0,4401.0,317.0,312.0,110.59272742271423,0.9333881735801697,0.9283387660980225,0.9375,0.9276315569877625,0.9329968690872192,0.9367347359657288,0.8652366995811462,0.9765282869338989,1140.0,1128.0,88.0,76.0,3.322930097579956
100,ResNet50,128,0.3,0.3,64,6,0.9235169291496277,0.9212248921394348,0.9241525530815125,0.9210304021835327,0.9227619767189026,0.924105167388916,0.845366895198822,0.9777587652206421,4362.0,4347.0,373.0,358.0,120.77272772789001,0.9292762875556946,0.9256535768508911,0.9317434430122375,0.9251644611358643,0.9288190603256226,0.931086003780365,0.8569930195808411,0.981635332107544,1133.0,1125.0,91.0,83.0,3.6915924549102783
100,ResNet50,128,0.3,0.3,64,9,0.9576988220214844,0.9556775093078613,0.9576988220214844,0.9555381536483765,0.9566438794136047,0.9575964212417603,0.913236141204834,0.9921342134475708,4528.0,4518.0,210.0,200.0,146.87050819396973,0.9010416865348816,0.8981881141662598,0.9036458134651184,0.8975694179534912,0.9010069370269775,0.9028839468955994,0.801259458065033,0.9620993733406067,1041.0,1034.0,118.0,111.0,3.5275793075561523
100,ResNet50,128,0.3,0.3,64,7,0.9394770264625549,0.9395987391471863,0.9382117390632629,0.9384028315544128,0.9376435279846191,0.9370448589324951,0.8753909468650818,0.9854753613471985,4449.0,4456.0,286.0,293.0,128.47136092185974,0.6128472089767456,0.6121739149093628,0.6111111044883728,0.6128472089767456,0.611616849899292,0.611832320690155,0.22396066784858704,0.6777501702308655,704.0,706.0,446.0,448.0,3.491645574569702
100,ResNet50,128,0.3,0.3,64,7,0.9569146633148193,0.9557466506958008,0.9577553868293762,0.955643892288208,0.9567509889602661,0.957634687423706,0.9134118556976318,0.9911332130432129,4557.0,4547.0,211.0,201.0,128.5039894580841,0.8932291865348816,0.8920552730560303,0.8967013955116272,0.8914930820465088,0.8944336771965027,0.8960538506507874,0.7882245182991028,0.9644117951393127,1033.0,1027.0,125.0,119.0,3.5584585666656494
100,ResNet50,128,0.3,0.3,64,26,0.9607173204421997,0.9599146842956543,0.9611443281173706,0.9566441178321838,0.9573003649711609,0.9578799605369568,0.9145702719688416,0.9935547113418579,4502.0,4496.0,188.0,182.0,307.6286871433258,0.9679276347160339,0.9671322703361511,0.9679276347160339,0.9671052694320679,0.9675196409225464,0.9679276347160339,0.935039222240448,0.9947120547294617,1177.0,1176.0,40.0,39.0,3.086796522140503
100,ResNet50,128,0.3,0.3,64,0,0.841849684715271,0.8397190570831299,0.8329814076423645,0.8410050868988037,0.8357284069061279,0.8357279896736145,0.6743704080581665,0.9137896299362183,3945.0,3983.0,753.0,791.0,61.25415349006653,0.4973958432674408,0.9120000004768372,0.0989583358168602,0.9904513955116272,0.1660800576210022,0.5250205993652344,0.1703418493270874,0.6563396453857422,114.0,1141.0,11.0,1038.0,3.116457223892212
100,ResNet50,128,0.3,0.3,64,4,0.9306370615959167,0.9310634732246399,0.9283319115638733,0.9311805963516235,0.9295781254768372,0.9286153316497803,0.8595166206359863,0.9792776703834534,4430.0,4444.0,328.0,342.0,99.73246741294861,0.8828125,0.8806228637695312,0.8836805820465088,0.8802083134651184,0.8822529315948486,0.8830978870391846,0.7639293670654297,0.9616695642471313,1018.0,1014.0,138.0,134.0,3.375336170196533
100,ResNet50,128,0.3,0.3,64,7,0.9618431925773621,0.9620833396911621,0.9628857374191284,0.9620277881622314,0.962483823299408,0.9628534913063049,0.9249477982521057,0.9933480620384216,4618.0,4614.0,182.0,178.0,128.4115493297577,0.9099264740943909,0.9099264740943909,0.9099264740943909,0.9099264740943909,0.9099264144897461,0.9099264740943909,0.8198529481887817,0.974981963634491,990.0,990.0,98.0,98.0,3.0214171409606934
100,ResNet50,128,0.3,0.3,64,24,0.9776560068130493,0.9770042300224304,0.9761804342269897,0.9772916436195374,0.9768615961074829,0.9765249490737915,0.9537903070449829,0.9968756437301636,4631.0,4635.0,109.0,113.0,290.2011275291443,0.9626736044883728,0.962641179561615,0.9618055820465088,0.9626736044883728,0.962229311466217,0.9618322849273682,0.9244856238365173,0.9922865033149719,1108.0,1109.0,43.0,44.0,3.1260032653808594
100,ResNet50,128,0.3,0.3,64,26,0.9659751057624817,0.965753436088562,0.9653527140617371,0.9638158082962036,0.9636015892028809,0.9634503722190857,0.927250325679779,0.995305597782135,4653.0,4655.0,165.0,167.0,310.6486430168152,0.9623161554336548,0.9605504870414734,0.9623161554336548,0.9604779481887817,0.9614396691322327,0.9622432589530945,0.9228071570396423,0.9920984506607056,1047.0,1045.0,43.0,41.0,3.4674768447875977
100,ResNet50,128,0.3,0.3,64,21,0.9702380895614624,0.9704569578170776,0.9706632494926453,0.970650315284729,0.9707478880882263,0.9709057211875916,0.9415410757064819,0.9948695302009583,4566.0,4565.0,139.0,138.0,260.1071150302887,0.9662829041481018,0.9678747653961182,0.9662829041481018,0.9679276347160339,0.9670922160148621,0.966320812702179,0.9342229962348938,0.9915555715560913,1175.0,1177.0,39.0,41.0,3.4433274269104004
100,ResNet50,128,0.3,0.3,64,8,0.9604021310806274,0.9612069129943848,0.9608124494552612,0.9572646021842957,0.9570462107658386,0.9569304585456848,0.9141663312911987,0.9922695755958557,4683.0,4685.0,189.0,191.0,138.30812978744507,0.9658203125,0.9658536314964294,0.966796875,0.9658203125,0.9663199186325073,0.9667813777923584,0.9326244592666626,0.9946846961975098,990.0,989.0,35.0,34.0,3.061519145965576
100,ResNet50,128,0.3,0.3,64,7,0.9595510363578796,0.9589331150054932,0.9593392610549927,0.958977997303009,0.9591842889785767,0.9594641923904419,0.9184349775314331,0.9928330183029175,4530.0,4528.0,194.0,192.0,128.90765047073364,0.9605262875556946,0.959770143032074,0.9613487124443054,0.9597039222717285,0.960589587688446,0.9612425565719604,0.9210743308067322,0.9905039668083191,1169.0,1167.0,49.0,47.0,3.075554132461548
