dataset,network,partition,accuracy,precision,sensitivity,specificity,f1_score,npv,mcc,auc,TP,TN,FP,FN,runtime,val_accuracy,val_precision,val_sensitivity,val_specificity,val_f1_score,val_npv,val_mcc,val_auc,val_TP,val_TN,val_FP,val_FN,val_runtime
40,RandomForest,1,0.9896755162241888,0.9987124463519313,0.9806152549515381,0.6894904458598726,0.9895811184350415,0.6961414789877587,0.3885527661096849,0.7379216702503144,439,433,195,189,83.41794753074646,0.6942675159235668,0.692429022082019,0.6990445859872612,0.6894904458598726,0.6957210776545166,0.6961414789877587,0.3885527661096849,0.7379216702503144,439,433,195,189,83.49520707130432
40,RandomForest,2,0.9884985361773316,0.9957555178268251,0.9811794228356336,0.6114754098360655,0.9884137349905203,0.8073593071845542,0.47991325978039306,0.806873152378393,521,373,237,89,83.19156956672668,0.7327868852459016,0.6873350923482849,0.8540983606557377,0.6114754098360655,0.7616959064327485,0.8073593071845542,0.47991325978039306,0.806873152378393,521,373,237,89,83.28408527374268
40,RandomForest,3,0.9910117056856187,0.9978804578211107,0.9841137123745819,0.6748768472906403,0.990949273837087,0.695431471963548,0.37947613538008285,0.7716329496523143,429,411,198,180,84.92615914344788,0.6896551724137931,0.6842105263157895,0.7044334975369458,0.6748768472906403,0.6941747572815534,0.695431471963548,0.37947613538008285,0.7716329496523143,429,411,198,180,84.99655604362488
40,RandomForest,4,0.988313856427379,0.997872340425532,0.9787145242070117,0.5768595041322314,0.9882005899705015,0.7687224667910303,0.41648657040642345,0.7828167474899256,500,349,256,105,84.01493334770203,0.7016528925619835,0.6613756613756614,0.8264462809917356,0.5768595041322314,0.7347538574577517,0.7687224667910303,0.41648657040642345,0.7828167474899256,500,349,256,105,84.0922360420227
40,RandomForest,5,0.9908447773616313,0.9962137147665124,0.9854348730753225,0.8260869565217391,0.9907949790794979,0.7264705881284602,0.5199617650540308,0.8415621749197437,412,494,104,186,83.65053820610046,0.7575250836120402,0.7984496124031008,0.6889632107023411,0.8260869565217391,0.7396768402154398,0.7264705881284602,0.5199617650540308,0.8415621749197437,412,494,104,186,83.72529745101929
40,RandomForest,6,0.9925342181667358,0.9979035639412998,0.9871422646204894,0.7694915254237288,0.9924937447873227,0.7591973242877597,0.5254720364209213,0.8479819017523701,446,454,136,144,84.84657287597656,0.7627118644067796,0.7663230240549829,0.7559322033898305,0.7694915254237288,0.7610921501706485,0.7591973242877597,0.5254720364209213,0.8479819017523701,446,454,136,144,84.91595196723938
40,RandomForest,7,0.9907329401853412,0.998289136013687,0.983150800336984,0.7081339712918661,0.9906621392190154,0.4944320712144285,-0.017686293700496968,0.5984854844084257,173,444,183,454,81.5792784690857,0.4920255183413078,0.4859550561797753,0.2759170653907496,0.7081339712918661,0.3519837232960326,0.4944320712144285,-0.017686293700496968,0.5984854844084257,173,444,183,454,81.71771287918091
40,RandomForest,8,0.9899791231732776,0.9961945031712474,0.9837160751565762,0.6303630363036303,0.9899159663865545,0.8110403395305646,0.49596161188814825,0.8160474463287912,517,382,224,89,87.50033640861511,0.7417491749174917,0.6977058029689609,0.8531353135313532,0.6303630363036303,0.7676317743132889,0.8110403395305646,0.49596161188814825,0.8160474463287912,517,382,224,89,87.57173466682434
40,RandomForest,9,0.9923490488006617,0.9991614255765199,0.9855252274607114,0.7564322469982847,0.9922964813658129,0.7860962565443679,0.5509927881087384,0.8273127403358156,463,441,142,120,85.0849277973175,0.7753001715265866,0.7652892561983471,0.7941680960548885,0.7564322469982847,0.7794612794612794,0.7860962565443679,0.5509927881087384,0.8273127403358156,463,441,142,120,85.1553087234497
40,RandomForest,10,0.9878600823045267,0.9933416562630045,0.9823045267489712,0.6129597197898424,0.9877922615352783,0.7918552034407567,0.46383076511631954,0.8049263742903499,479,350,221,92,85.29851126670837,0.7259194395796847,0.6842857142857143,0.8388791593695272,0.6129597197898424,0.7537372147915027,0.7918552034407567,0.46383076511631954,0.8049263742903499,479,350,221,92,85.36773371696472
40,RandomForest,11,0.9910565723793677,0.9978911851539435,0.9841930116472546,0.7135678391959799,0.9909947643979058,0.8160919538666491,0.5571781177002616,0.8366904314986433,501,426,171,96,85.80459928512573,0.7763819095477387,0.7455357142857143,0.8391959798994975,0.7135678391959799,0.789598108747045,0.8160919538666491,0.5571781177002616,0.8366904314986433,501,426,171,96,85.87822985649109
40,RandomForest,12,0.9907862407862408,0.9975093399750934,0.984029484029484,0.7352415026833632,0.9907235621521335,0.769662921204183,0.5157217357520476,0.8187041772139746,436,411,148,123,85.72587060928345,0.7576028622540251,0.7465753424657534,0.7799642218246869,0.7352415026833632,0.762904636920385,0.769662921204183,0.5157217357520476,0.8187041772139746,436,411,148,123,85.80742764472961
40,RandomForest,13,0.9903523489932886,0.9974468085106383,0.9832214765100671,0.820097244732577,0.9902830587241233,0.698895027527777,0.4739560993809411,0.8135919346238004,399,506,111,218,83.53306841850281,0.733387358184765,0.7823529411764706,0.646677471636953,0.820097244732577,0.7080745341614908,0.698895027527777,0.4739560993809411,0.8135919346238004,399,506,111,218,83.61047530174255
40,RandomForest,14,0.9900769542324828,0.9950900163666121,0.9850141757796679,0.6917293233082706,0.990026460411154,0.7813163480294445,0.5014274136597624,0.8173193792752557,429,368,164,103,90.09582042694092,0.7490601503759399,0.7234401349072512,0.806390977443609,0.6917293233082706,0.7626666666666665,0.7813163480294445,0.5014274136597624,0.8173193792752557,429,368,164,103,90.15991187095642
40,RandomForest,15,0.9870455495194317,0.9987163029525032,0.9753447555369829,0.712171052631579,0.9868921775898521,0.727731092314667,0.445825605334332,0.7984209985283934,446,433,175,162,84.2481141090393,0.7228618421052632,0.7181964573268921,0.7335526315789473,0.712171052631579,0.725793327908869,0.727731092314667,0.445825605334332,0.7984209985283934,446,433,175,162,84.31800031661987
40,RandomForest,16,0.9909353110836424,0.9966652771988328,0.9851668726823238,0.6777003484320557,0.9908827186075425,0.832976445217778,0.5514782550917705,0.8556541295875877,496,389,185,78,84.63043260574341,0.7709059233449478,0.7283406754772394,0.8641114982578397,0.6777003484320557,0.7904382470119522,0.832976445217778,0.5514782550917705,0.8556541295875877,496,389,185,78,84.76562929153442
