dataset,network,DenseNum,DropOut,FreezePercentage,BatchSize,epoch,accuracy,precision,sensitivity,specificity,f1_score,npv,mcc,auc,TP,TN,FP,FN,runtime,val_accuracy,val_precision,val_sensitivity,val_specificity,val_f1_score,val_npv,val_mcc,val_auc,val_TP,val_TN,val_FP,val_FN,val_runtime
20,InceptionV3,128,0.3,0.3,64,14,0.9715933203697205,0.9711599946022034,0.970952570438385,0.9714949131011963,0.9714053273200989,0.9713082313537598,0.9428375959396362,0.9969141483306885,4546.0,4547.0,135.0,136.0,142.7578363418579,0.9375,0.9360655546188354,0.9391447305679321,0.9358552694320679,0.9375827312469482,0.939001202583313,0.8750230669975281,0.9744524359703064,1142.0,1138.0,78.0,74.0,8.34265398979187
20,InceptionV3,128,0.3,0.3,64,11,0.964815616607666,0.9651508927345276,0.9626960754394531,0.9651237726211548,0.9638919234275818,0.962899923324585,0.9279303550720215,0.9943303465843201,4542.0,4554.0,164.0,176.0,122.77957701683044,0.9309210777282715,0.9300987124443054,0.9300987124443054,0.9300987124443054,0.9300460815429688,0.930222749710083,0.8602186441421509,0.978534996509552,1131.0,1131.0,85.0,85.0,7.271891832351685
20,InceptionV3,128,0.3,0.3,64,4,0.9292373061180115,0.9286016821861267,0.9286016821861267,0.9287020564079285,0.9287430047988892,0.9287000894546509,0.8574917912483215,0.9817702174186707,4383.0,4383.0,337.0,337.0,73.29541206359863,0.9210526347160339,0.9223781824111938,0.9185855388641357,0.9226973652839661,0.9204889535903931,0.918925940990448,0.8413223624229431,0.9752091765403748,1117.0,1122.0,94.0,99.0,6.982239007949829
20,InceptionV3,128,0.3,0.3,64,14,0.9644669890403748,0.9641948938369751,0.9625634551048279,0.9641952514648438,0.9633426070213318,0.962585985660553,0.9267678260803223,0.994899570941925,4551.0,4559.0,169.0,177.0,142.36351871490479,0.9392361044883728,0.9367417693138123,0.9383680820465088,0.9366319179534912,0.9375734329223633,0.9382419586181641,0.8750228881835938,0.9785288572311401,1081.0,1079.0,73.0,71.0,6.964409112930298
20,InceptionV3,128,0.3,0.3,64,5,0.933783233165741,0.9322642087936401,0.9316744208335876,0.9311111569404602,0.9307616353034973,0.930634081363678,0.8616783618927002,0.982208251953125,4418.0,4421.0,321.0,324.0,79.55413317680359,0.9244791865348816,0.9260226488113403,0.9236111044883728,0.9262152910232544,0.924731969833374,0.9239850640296936,0.8498411178588867,0.9817091226577759,1064.0,1067.0,85.0,88.0,7.05685830116272
20,InceptionV3,128,0.3,0.3,64,12,0.9646910429000854,0.9643306732177734,0.9659520983695984,0.9641855955123901,0.9648604393005371,0.965440571308136,0.9297099709510803,0.9953692555427551,4596.0,4588.0,170.0,162.0,126.85776376724243,0.9236111044883728,0.9228100776672363,0.9236111044883728,0.9227430820465088,0.9231938123703003,0.9235835671424866,0.846360445022583,0.978885293006897,1064.0,1063.0,89.0,88.0,7.058974981307983
20,InceptionV3,128,0.3,0.3,64,2,0.9250640273094177,0.921744704246521,0.9203671813011169,0.919974684715271,0.9197126030921936,0.9195314645767212,0.8395662307739258,0.9770494103431702,4311.0,4318.0,366.0,373.0,59.24837565422058,0.9383223652839661,0.9375513792037964,0.9383223652839661,0.9375,0.9379589557647705,0.9382309913635254,0.8758273124694824,0.9815856218338013,1141.0,1140.0,76.0,75.0,7.061378717422485
20,InceptionV3,128,0.3,0.3,64,7,0.9496402740478516,0.9484034776687622,0.9490054845809937,0.948362410068512,0.9487325549125671,0.9490161538124084,0.8974491953849792,0.9900767803192139,4485.0,4482.0,244.0,241.0,93.65507292747498,0.9288194179534912,0.9311846494674683,0.9279513955116272,0.9314236044883728,0.9295233488082886,0.9282985329627991,0.8593970537185669,0.9776282906532288,1069.0,1073.0,79.0,83.0,6.969996690750122
20,InceptionV3,128,0.3,0.3,64,13,0.9687761664390564,0.9677891731262207,0.9696144461631775,0.967754602432251,0.9687409400939941,0.9695651531219482,0.9374186992645264,0.994539737701416,4627.0,4618.0,154.0,145.0,134.8538625240326,0.9253472089767456,0.9244791865348816,0.9244791865348816,0.9244791865348816,0.924458384513855,0.9245316982269287,0.8489701747894287,0.9785890579223633,1065.0,1065.0,87.0,87.0,6.790369987487793
20,InceptionV3,128,0.3,0.3,64,20,0.9722685813903809,0.970251739025116,0.9724770784378052,0.9702083468437195,0.971393346786499,0.972454845905304,0.9427424073219299,0.9970318675041199,4664.0,4653.0,143.0,132.0,182.67912364006042,0.923713207244873,0.9227941036224365,0.9227941036224365,0.9227941036224365,0.9228007197380066,0.9227923154830933,0.8456007838249207,0.9729270339012146,1004.0,1004.0,84.0,84.0,6.826288223266602
20,InceptionV3,128,0.3,0.3,64,12,0.9631112813949585,0.9621132612228394,0.9635328650474548,0.9610416889190674,0.9618191719055176,0.9624497294425964,0.9235903024673462,0.9936636090278625,4571.0,4564.0,180.0,173.0,126.8008668422699,0.9348958134651184,0.9356521964073181,0.9340277910232544,0.9357638955116272,0.9348616003990173,0.9341078996658325,0.8698041439056396,0.9825804829597473,1076.0,1078.0,74.0,76.0,7.207432270050049
