epoch,FN,FP,TN,TP,accuracy,auc,f1_score,loss,lr,mcc,npv,precision,recall,specificity,val_FN,val_FP,val_TN,val_TP,val_accuracy,val_auc,val_f1_score,val_loss,val_mcc,val_npv,val_precision,val_recall,val_specificity
0,236.0,233.0,4551.0,4548.0,0.9533863067626953,0.9869255423545837,0.9508823156356812,0.140707865357399,0.01,0.902551531791687,0.9513108134269714,0.9512654542922974,0.9506688714027405,0.9512959718704224,23.0,24.0,1176.0,1177.0,0.9800000190734863,0.9978232383728027,0.9804292917251587,0.0525696836411953,0.9608578681945801,0.9808333516120911,0.9800166487693787,0.9808333516120911,0.9800000190734863
1,92.0,93.0,4685.0,4686.0,0.9807450771331787,0.9970030784606934,0.9804198741912842,0.06054706126451492,0.01,0.9609501361846924,0.9806197881698608,0.980539858341217,0.9807450771331787,0.9803093075752258,12.0,12.0,1188.0,1188.0,0.9900000095367432,0.9995347261428833,0.9900000095367432,0.02751166746020317,0.9800000190734863,0.9900000095367432,0.9900000095367432,0.9900000095367432,0.9900000095367432
2,51.0,57.0,4721.0,4727.0,0.988907516002655,0.9985605478286743,0.9887235760688782,0.0371285006403923,0.01,0.9775221347808838,0.9894132614135742,0.9880852699279785,0.9893260598182678,0.9880852699279785,12.0,12.0,1188.0,1188.0,0.9908333420753479,0.9996052384376526,0.9899991750717163,0.026725027710199356,0.9800490140914917,0.9900490045547485,0.9900000095367432,0.9900000095367432,0.9900000095367432
3,34.0,35.0,4743.0,4744.0,0.9930933713912964,0.9994485378265381,0.9927912354469299,0.023173127323389053,0.01,0.9856076240539551,0.9929175972938538,0.992676317691803,0.9928840398788452,0.9926839470863342,15.0,16.0,1184.0,1185.0,0.9866666793823242,0.9984581470489502,0.9870959520339966,0.03787093982100487,0.9741910696029663,0.987500011920929,0.9866777658462524,0.987500011920929,0.9866666793823242
4,21.0,23.0,4755.0,4757.0,0.9956048727035522,0.9992834329605103,0.9954076409339905,0.017363810911774635,0.01,0.9908149242401123,0.9956103563308716,0.995188295841217,0.9956048727035522,0.995192289352417,13.0,13.0,1187.0,1187.0,0.9891666769981384,0.9979662895202637,0.9891666769981384,0.038962312042713165,0.9783333539962769,0.9891666769981384,0.9891666769981384,0.9891666769981384,0.9891666769981384
5,20.0,23.0,4755.0,4758.0,0.9953955411911011,0.9999125599861145,0.9955153465270996,0.012833873741328716,0.01,0.9910300970077515,0.9958193898200989,0.9951893091201782,0.9958141446113586,0.995192289352417,13.0,13.0,1187.0,1187.0,0.9891666769981384,0.9992880821228027,0.9891666769981384,0.029496965929865837,0.9783333539962769,0.9891666769981384,0.9891666769981384,0.9891666769981384,0.9891666769981384
6,12.0,9.0,4769.0,4766.0,0.9976977705955505,0.9999344944953918,0.9976624846458435,0.008409306406974792,0.0009999999,0.9953888058662415,0.9974249005317688,0.9981151819229126,0.9974884986877441,0.9979932904243469,13.0,13.0,1187.0,1187.0,0.9883333444595337,0.9997416734695435,0.9891910552978516,0.02709449827671051,0.9783791303634644,0.9891601800918579,0.9891666769981384,0.9891666769981384,0.9891666769981384
7,2.0,2.0,4776.0,4776.0,0.9995813965797424,0.9997584819793701,0.9995819330215454,0.0051183756440877914,0.0009999999,0.9991638660430908,0.9995819330215454,0.9995813965797424,0.9995813965797424,0.9995819330215454,12.0,13.0,1187.0,1188.0,0.9891666769981384,0.9997406005859375,0.9896211624145508,0.026875730603933334,0.9791878461837769,0.9899444580078125,0.9891756772994995,0.9900000095367432,0.9891666769981384
