epoch,FN,FP,TN,TP,accuracy,auc,f1_score,loss,lr,mcc,npv,precision,recall,specificity,val_FN,val_FP,val_TN,val_TP,val_accuracy,val_auc,val_f1_score,val_loss,val_mcc,val_npv,val_precision,val_recall,val_specificity
0,989.0,1002.0,3798.0,3811.0,0.7954166531562805,0.8704966902732849,0.7930094003677368,0.4624350070953369,0.01,0.5855484008789062,0.7933273911476135,0.791813850402832,0.793958306312561,0.7912499904632568,583.0,492.0,660.0,569.0,0.5078125,0.6484830975532532,0.5141686201095581,1.2595163583755493,0.06742393225431442,0.5304404497146606,0.5362865328788757,0.4939236044883728,0.5729166865348816
1,633.0,631.0,4149.0,4147.0,0.8667364120483398,0.9375752806663513,0.8677539825439453,0.31941527128219604,0.01,0.7356390357017517,0.867664098739624,0.867936372756958,0.8675732016563416,0.8679734468460083,578.0,569.0,583.0,574.0,0.4991319477558136,0.6470302939414978,0.5002257823944092,2.258368492126465,0.004343779757618904,0.5020988583564758,0.5021872520446777,0.4982638955116272,0.5060763955116272
2,572.0,574.0,4206.0,4208.0,0.8797070980072021,0.9505081176757812,0.8801549077033997,0.2852575182914734,0.01,0.7603591084480286,0.8803997039794922,0.8799665570259094,0.880334734916687,0.8799432516098022,477.0,346.0,806.0,675.0,0.6336805820465088,0.7594766020774841,0.6215276718139648,0.7826148271560669,0.28800517320632935,0.6277030110359192,0.6611165404319763,0.5859375,0.6996527910232544
3,534.0,544.0,4236.0,4246.0,0.8864016532897949,0.9556462168693542,0.887432336807251,0.2707885801792145,0.01,0.7747185230255127,0.8882164359092712,0.8864300847053528,0.8882845044136047,0.8862878680229187,563.0,560.0,592.0,589.0,0.5138888955116272,0.6358838677406311,0.5119613409042358,2.360318183898926,0.025174565613269806,0.5125267505645752,0.51261967420578,0.5112847089767456,0.5138888955116272
4,529.0,520.0,4260.0,4251.0,0.8901673555374146,0.9581019878387451,0.8900293111801147,0.26194918155670166,0.01,0.7802988886833191,0.8893581032752991,0.891008198261261,0.8893305659294128,0.8910984396934509,417.0,375.0,777.0,735.0,0.6614583134651184,0.7761335968971252,0.6501521468162537,0.8965280055999756,0.31284093856811523,0.6502230167388916,0.662162184715271,0.6380208134651184,0.6744791865348816
5,452.0,455.0,4325.0,4328.0,0.9046025276184082,0.9661461710929871,0.9050185084342957,0.23492968082427979,0.01,0.8099521994590759,0.9051737189292908,0.90487140417099,0.9054393172264099,0.9046400785446167,470.0,468.0,684.0,682.0,0.59375,0.742782473564148,0.5925333499908447,1.2873015403747559,0.18576663732528687,0.5927083492279053,0.5930435061454773,0.5920138955116272,0.59375
6,500.0,494.0,4286.0,4280.0,0.8956066966056824,0.9621410965919495,0.8961185812950134,0.24916869401931763,0.01,0.7923932075500488,0.8956979513168335,0.8965228199958801,0.8953974843025208,0.8967992067337036,438.0,432.0,720.0,714.0,0.6232638955116272,0.7534032464027405,0.6213653087615967,0.9180272221565247,0.24480734765529633,0.6218414306640625,0.6230366230010986,0.6197916865348816,0.625
7,482.0,477.0,4303.0,4298.0,0.8997908234596252,0.9662067294120789,0.8996791839599609,0.23570658266544342,0.01,0.7994921803474426,0.8993318676948547,0.9001047015190125,0.8991631865501404,0.9002462029457092,472.0,464.0,688.0,680.0,0.5928819179534912,0.723290205001831,0.5923600196838379,1.4102720022201538,0.1875154674053192,0.5930463075637817,0.5944055914878845,0.5902777910232544,0.5972222089767456
8,367.0,373.0,4407.0,4413.0,0.9232217669487,0.9758803248405457,0.9226784110069275,0.19760769605636597,0.0009999999,0.8452989459037781,0.9231970310211182,0.9220643639564514,0.9232217669487,0.9220075607299805,105.0,103.0,1049.0,1047.0,0.9088541865348816,0.964668869972229,0.909667432308197,0.24445857107639313,0.8194563388824463,0.9089743494987488,0.9104347825050354,0.9088541865348816,0.9105902910232544
9,367.0,362.0,4418.0,4413.0,0.9234309792518616,0.9768880605697632,0.9232461452484131,0.19308559596538544,0.0009999999,0.846627414226532,0.9229168891906738,0.924188494682312,0.9232217669487,0.9238258004188538,98.0,98.0,1054.0,1054.0,0.9149305820465088,0.9683758616447449,0.9149304628372192,0.2282853126525879,0.8298611044883728,0.9149305820465088,0.9149305820465088,0.9149305820465088,0.9149305820465088
