epoch,FN,FP,TN,TP,accuracy,auc,f1_score,loss,lr,mcc,npv,precision,recall,specificity,val_FN,val_FP,val_TN,val_TP,val_accuracy,val_auc,val_f1_score,val_loss,val_mcc,val_npv,val_precision,val_recall,val_specificity
0,344.0,347.0,4549.0,4552.0,0.9330065250396729,0.9798534512519836,0.9294965863227844,0.1809478998184204,0.01,0.8596060872077942,0.9302196502685547,0.929169237613678,0.9297385811805725,0.9291258454322815,514.0,510.0,578.0,574.0,0.529411792755127,0.5422865748405457,0.5284629464149475,5.114917755126953,0.05882352218031883,0.529411792755127,0.5295202732086182,0.5275735259056091,0.53125
1,115.0,106.0,4778.0,4769.0,0.977477490901947,0.995843768119812,0.9773592352867126,0.07148686796426773,0.01,0.9550164937973022,0.9767982363700867,0.9782564043998718,0.9764537215232849,0.9783496856689453,80.0,80.0,1008.0,1008.0,0.9255514740943909,0.9465830326080322,0.9264085292816162,0.5115156769752502,0.8529807925224304,0.9266255497932434,0.9264705777168274,0.9264705777168274,0.9264705777168274
2,77.0,77.0,4807.0,4807.0,0.984438955783844,0.9976533055305481,0.9842836260795593,0.04848600551486015,0.01,0.9686400890350342,0.9843416810035706,0.9842342138290405,0.9842342138290405,0.9842728972434998,73.0,69.0,1019.0,1015.0,0.9338235259056091,0.9529218673706055,0.9345647692680359,1.0041577816009521,0.8695788979530334,0.9333369135856628,0.9363468885421753,0.9329044222831726,0.9365808963775635
3,57.0,51.0,4833.0,4827.0,0.9893530011177063,0.9989113807678223,0.9883313179016113,0.03494313731789589,0.01,0.9767628312110901,0.9878411293029785,0.9895448684692383,0.9883292317390442,0.9889705777168274,33.0,33.0,1055.0,1055.0,0.9696691036224365,0.9812793135643005,0.9696691036224365,0.3275580108165741,0.939338207244873,0.9696691036224365,0.9696691036224365,0.9696691036224365,0.9696691036224365
4,48.0,53.0,4831.0,4836.0,0.9893530011177063,0.998456597328186,0.9897130727767944,0.03672255203127861,0.01,0.9794111847877502,0.9901807904243469,0.989159345626831,0.9901719689369202,0.9891748428344727,20.0,20.0,1068.0,1068.0,0.9816176295280457,0.9921389818191528,0.9816176295280457,0.19972652196884155,0.9632353186607361,0.9816176295280457,0.9816176295280457,0.9816176295280457,0.9816176295280457
5,126.0,123.0,4761.0,4758.0,0.9752252101898193,0.9952325224876404,0.9734479188919067,0.07553928345441818,0.01,0.9474449157714844,0.9735310673713684,0.9748002290725708,0.974201500415802,0.9742646813392639,80.0,80.0,1008.0,1008.0,0.9264705777168274,0.9525563716888428,0.9263806939125061,0.4784737229347229,0.8529843688011169,0.9266868233680725,0.9264705777168274,0.9264705777168274,0.9264705777168274
6,57.0,53.0,4831.0,4827.0,0.9887387156486511,0.999041736125946,0.9887502789497375,0.03384282812476158,0.01,0.9776096940040588,0.9884570837020874,0.9891393184661865,0.9883292317390442,0.9891748428344727,93.0,94.0,994.0,995.0,0.9136029481887817,0.9374353289604187,0.9142147302627563,0.7918050289154053,0.8281880021095276,0.914269745349884,0.9136822819709778,0.9145220518112183,0.9136029481887817
7,41.0,38.0,4846.0,4843.0,0.9924242496490479,0.9986858367919922,0.9919279217720032,0.029614347964525223,0.01,0.9839175343513489,0.991684079170227,0.9922147393226624,0.9916052222251892,0.9922385811805725,30.0,31.0,1057.0,1058.0,0.9715073704719543,0.9871209859848022,0.9719808101654053,0.3156977593898773,0.9439607262611389,0.9724264740943909,0.9715335369110107,0.9724264740943909,0.9715073704719543
8,35.0,34.0,4850.0,4849.0,0.9926289916038513,0.999505877494812,0.9929429888725281,0.021650046110153198,0.0009999999,0.9859481453895569,0.9929113388061523,0.9930370450019836,0.9928337335586548,0.9930555820465088,15.0,15.0,1073.0,1073.0,0.986213207244873,0.9948291778564453,0.986213207244873,0.10368705540895462,0.9724264740943909,0.986213207244873,0.986213207244873,0.986213207244873,0.986213207244873
9,17.0,17.0,4867.0,4867.0,0.9969287514686584,0.9999105334281921,0.9965271949768066,0.011759094893932343,0.0009999999,0.9930914640426636,0.9965637922286987,0.9965192675590515,0.9965192675590515,0.9965277910232544,14.0,14.0,1074.0,1074.0,0.9871323704719543,0.995816707611084,0.9871323704719543,0.06269969046115875,0.9742646813392639,0.9871323704719543,0.9871323704719543,0.9871323704719543,0.9871323704719543
