epoch,FN,FP,TN,TP,accuracy,auc,f1_score,loss,lr,mcc,npv,precision,recall,specificity,val_FN,val_FP,val_TN,val_TP,val_accuracy,val_auc,val_f1_score,val_loss,val_mcc,val_npv,val_precision,val_recall,val_specificity
0,319.0,306.0,4510.0,4497.0,0.9362541437149048,0.9805113673210144,0.9346776604652405,0.17790259420871735,0.01,0.8709032535552979,0.9350813031196594,0.9362898468971252,0.9337624311447144,0.9364618062973022,474.0,468.0,700.0,694.0,0.5993150472640991,0.6206315755844116,0.5956272482872009,5.054280757904053,0.19357377290725708,0.5963425040245056,0.5972461104393005,0.5941780805587769,0.5993150472640991
1,135.0,124.0,4680.0,4669.0,0.973771870136261,0.9960475564002991,0.9730019569396973,0.07364314049482346,0.01,0.9464433789253235,0.9723867774009705,0.9741289615631104,0.9718984365463257,0.974252462387085,29.0,29.0,1139.0,1139.0,0.9760273694992065,0.9847077131271362,0.9751687049865723,0.1832115650177002,0.9503860473632812,0.9752148985862732,0.9751712083816528,0.9751712083816528,0.9751712083816528
2,69.0,68.0,4736.0,4735.0,0.9854288101196289,0.9976214170455933,0.9851278066635132,0.0479392483830452,0.01,0.9704312086105347,0.9852190613746643,0.9858421683311462,0.9856369495391846,0.9852574467658997,30.0,32.0,1136.0,1138.0,0.9726027250289917,0.9851670265197754,0.9735626578330994,0.18962039053440094,0.946958065032959,0.9741438627243042,0.9726495742797852,0.9743150472640991,0.9726027250289917
3,56.0,59.0,4745.0,4748.0,0.9883430600166321,0.9977066516876221,0.9880874752998352,0.04341040179133415,0.01,0.9761964082717896,0.9883900284767151,0.9877262115478516,0.9883430600166321,0.9877491593360901,31.0,30.0,1138.0,1137.0,0.9743150472640991,0.987865686416626,0.9738456010818481,0.16179239749908447,0.9477956891059875,0.9735596776008606,0.974293053150177,0.9734588861465454,0.9743150472640991
4,43.0,41.0,4763.0,4761.0,0.9908409714698792,0.9987740516662598,0.9912647008895874,0.02959669567644596,0.01,0.9826305508613586,0.9911691546440125,0.9914618730545044,0.9910491108894348,0.9914867281913757,36.0,34.0,1134.0,1132.0,0.9700342416763306,0.9853103160858154,0.9699789881706238,0.1726587861776352,0.9401153922080994,0.9693291783332825,0.9708404541015625,0.9691780805587769,0.9708904027938843
5,17.0,21.0,4783.0,4787.0,0.9962531328201294,0.9992364048957825,0.9960671663284302,0.015867868438363075,0.0009999999,0.9921462535858154,0.996482253074646,0.9956322908401489,0.9964612722396851,0.9956395626068115,20.0,19.0,1149.0,1148.0,0.982876718044281,0.9926024675369263,0.98329097032547,0.07949651032686234,0.9666347503662109,0.9829270839691162,0.9837189316749573,0.982876718044281,0.9837328791618347
6,12.0,13.0,4791.0,4792.0,0.9972939491271973,0.9999322295188904,0.9974071979522705,0.009139961563050747,0.0009999999,0.9948393702507019,0.9975327253341675,0.9972944855690002,0.9975020885467529,0.9973006844520569,21.0,21.0,1147.0,1147.0,0.9820205569267273,0.9959155321121216,0.9820205569267273,0.06779230386018753,0.9640411138534546,0.9820205569267273,0.9820205569267273,0.9820205569267273,0.9820205569267273
7,7.0,4.0,4800.0,4797.0,0.9985429048538208,0.999968945980072,0.9988479614257812,0.006894201505929232,0.0009999999,0.9977341890335083,0.998583197593689,0.9991668462753296,0.9985429048538208,0.9991694092750549,20.0,20.0,1148.0,1148.0,0.9837328791618347,0.9955657124519348,0.9828482866287231,0.0538310706615448,0.9658003449440002,0.9829774498939514,0.982876718044281,0.982876718044281,0.982876718044281
8,10.0,7.0,4797.0,4794.0,0.9981265664100647,0.9997417330741882,0.9982250332832336,0.011465093120932579,0.0009999999,0.9964884519577026,0.9979602694511414,0.9985419511795044,0.997918426990509,0.9985465407371521,19.0,20.0,1148.0,1149.0,0.9837328791618347,0.9983881711959839,0.9833436608314514,0.05045416206121445,0.9666313529014587,0.9836758375167847,0.9828913807868958,0.9837328791618347,0.982876718044281
9,4.0,5.0,4799.0,4800.0,0.9991673827171326,0.9998244047164917,0.9990687370300293,0.007195622660219669,0.0009999999,0.9981372952461243,0.9991694092750549,0.9989594221115112,0.9991673827171326,0.9989618062973022,18.0,19.0,1149.0,1150.0,0.9837328791618347,0.9983844757080078,0.9841738939285278,0.044915083795785904,0.9683470129966736,0.9845890402793884,0.9837467670440674,0.9845890402793884,0.9837328791618347
10,5.0,4.0,4800.0,4799.0,0.9991673827171326,0.999994695186615,0.9990622401237488,0.00463206646963954,0.0009999999,0.9981372952461243,0.9989739656448364,0.9991672039031982,0.9989591836929321,0.9991694092750549,21.0,21.0,1147.0,1147.0,0.9820205569267273,0.997925877571106,0.9820205569267273,0.0476054772734642,0.9640411138534546,0.9820205569267273,0.9820205569267273,0.9820205569267273,0.9820205569267273
11,3.0,3.0,4801.0,4801.0,0.9993755221366882,0.9999983310699463,0.9993770718574524,0.004390994552522898,9.999999e-05,0.9987541437149048,0.9993770718574524,0.9993755221366882,0.9993755221366882,0.9993770718574524,21.0,22.0,1146.0,1147.0,0.9820205569267273,0.9978801608085632,0.9816054105758667,0.047726187855005264,0.9632099866867065,0.9820205569267273,0.9811804890632629,0.9820205569267273,0.9811643958091736
12,6.0,5.0,4799.0,4798.0,0.9989591836929321,0.9995326399803162,0.9988546371459961,0.008228536695241928,9.999999e-05,0.9977220296859741,0.998766303062439,0.9989590048789978,0.9987510442733765,0.9989618062973022,21.0,22.0,1146.0,1147.0,0.9811643958091736,0.9978439211845398,0.9816054105758667,0.04830899089574814,0.9632099866867065,0.9820205569267273,0.9811804890632629,0.9820205569267273,0.9811643958091736
