epoch,FN,FP,TN,TP,accuracy,auc,f1_score,loss,lr,mcc,npv,precision,recall,specificity,val_FN,val_FP,val_TN,val_TP,val_accuracy,val_auc,val_f1_score,val_loss,val_mcc,val_npv,val_precision,val_recall,val_specificity
0,897.0,925.0,3875.0,3903.0,0.8112499713897705,0.8867748379707336,0.8108057379722595,0.4401964247226715,0.01,0.6208139061927795,0.812143862247467,0.8084092736244202,0.8131250143051147,0.8072916865348816,493.0,584.0,568.0,659.0,0.5104166865348816,0.5826845765113831,0.5494363307952881,3.9826393127441406,0.06566829234361649,0.5369399785995483,0.5301689505577087,0.5720486044883728,0.4930555522441864
1,725.0,748.0,3990.0,4013.0,0.8465597033500671,0.9252317547798157,0.8404436707496643,0.34846749901771545,0.01,0.6804190278053284,0.8419885039329529,0.8428901433944702,0.8469818234443665,0.8377083539962769,441.0,419.0,733.0,711.0,0.625,0.7343873381614685,0.6230743527412415,1.3168689012527466,0.2535456120967865,0.6244739890098572,0.6292035579681396,0.6171875,0.6362847089767456
2,754.0,766.0,3972.0,3984.0,0.8408611416816711,0.9214734435081482,0.828761637210846,0.3570690453052521,0.01,0.657759428024292,0.8301792144775391,0.8387368321418762,0.8408611416816711,0.8274999856948853,213.0,246.0,906.0,939.0,0.8038194179534912,0.895222544670105,0.8036086559295654,0.5472641587257385,0.6019938588142395,0.8097619414329529,0.7924050688743591,0.8151041865348816,0.7864583134651184
3,670.0,692.0,4046.0,4068.0,0.8588011860847473,0.9307997226715088,0.8518949747085571,0.3356618881225586,0.01,0.7035397291183472,0.8536753058433533,0.8546218276023865,0.8585901260375977,0.8493750095367432,250.0,297.0,855.0,902.0,0.7673611044883728,0.858781635761261,0.7672260403633118,0.4663262963294983,0.525858461856842,0.7741655707359314,0.752293586730957,0.7829861044883728,0.7421875
4,692.0,678.0,4060.0,4046.0,0.8569016456604004,0.9363027811050415,0.8506426215171814,0.321964293718338,0.01,0.7018027901649475,0.8498677611351013,0.8564775586128235,0.8539468050003052,0.8522916436195374,157.0,176.0,976.0,995.0,0.8567708134651184,0.9316293597221375,0.8567004799842834,0.33530503511428833,0.711175799369812,0.8614509105682373,0.8497011065483093,0.8637152910232544,0.8472222089767456
5,654.0,655.0,4083.0,4084.0,0.8617560267448425,0.9377303123474121,0.8507331609725952,0.3203173577785492,0.01,0.7016092538833618,0.8509476184844971,0.8617851734161377,0.8619670867919922,0.8506249785423279,198.0,197.0,955.0,954.0,0.8307291865348816,0.9037901163101196,0.828620195388794,0.39665186405181885,0.6571800708770752,0.8280429840087891,0.8288444876670837,0.828125,0.8289930820465088
6,682.0,681.0,4057.0,4056.0,0.8556352853775024,0.934406042098999,0.8516607880592346,0.32684028148651123,0.01,0.7032236456871033,0.8513398766517639,0.8562381267547607,0.8560574054718018,0.8516666889190674,508.0,512.0,640.0,644.0,0.5564236044883728,0.7277489304542542,0.5580292344093323,0.7299067378044128,0.1145901158452034,0.5575428009033203,0.5570934414863586,0.5590277910232544,0.5555555820465088
7,637.0,665.0,4073.0,4101.0,0.8638666272163391,0.9379363059997559,0.8583663702011108,0.3176723122596741,0.01,0.7159425020217896,0.8600229620933533,0.8604699969291687,0.8655551075935364,0.8550000190734863,199.0,206.0,946.0,953.0,0.8246527910232544,0.9270747303962708,0.8246923089027405,0.34804022312164307,0.6484801769256592,0.82634437084198,0.8222605586051941,0.8272569179534912,0.8211805820465088
8,648.0,664.0,4074.0,4090.0,0.8621781468391418,0.941683292388916,0.8634998798370361,0.3081265389919281,0.0009999999,0.7267640233039856,0.8647428154945374,0.8603281378746033,0.8632334470748901,0.8616666793823242,150.0,153.0,999.0,1002.0,0.8671875,0.9351889491081238,0.8686476945877075,0.3267323076725006,0.7369945049285889,0.8694884777069092,0.86753249168396,0.8697916865348816,0.8671875
9,611.0,640.0,4098.0,4127.0,0.8685099482536316,0.9455404281616211,0.8636515140533447,0.2984298765659332,0.0009999999,0.7265408039093018,0.865473210811615,0.8657436370849609,0.8710426092147827,0.8602083325386047,152.0,152.0,1000.0,1000.0,0.8680555820465088,0.9451199769973755,0.868055522441864,0.3017376959323883,0.7361111044883728,0.8680555820465088,0.8680555820465088,0.8680555820465088,0.8680555820465088
