epoch,FN,FP,TN,TP,accuracy,auc,f1_score,loss,lr,mcc,npv,precision,recall,specificity,val_FN,val_FP,val_TN,val_TP,val_accuracy,val_auc,val_f1_score,val_loss,val_mcc,val_npv,val_precision,val_recall,val_specificity
0,792.0,830.0,3970.0,4008.0,0.8331249952316284,0.908720076084137,0.8318649530410767,0.39499902725219727,0.01,0.6623581051826477,0.8334959149360657,0.8284415006637573,0.8349999785423279,0.8270833492279053,577.0,577.0,575.0,575.0,0.4991319477558136,0.6814510226249695,0.4991318881511688,1.3872942924499512,-0.0017361111240461469,0.4991319477558136,0.4991319477558136,0.4991319477558136,0.4991319477558136
1,556.0,540.0,4202.0,4186.0,0.8844369649887085,0.9569939970970154,0.8836191892623901,0.26565155386924744,0.01,0.7677829265594482,0.882672131061554,0.8857384920120239,0.8827499151229858,0.8854860663414001,575.0,575.0,577.0,577.0,0.5008680820465088,0.5041297078132629,0.500868022441864,5.33109712600708,0.0017361111240461469,0.5008680820465088,0.5008680820465088,0.5008680820465088,0.5008680820465088
2,473.0,475.0,4267.0,4269.0,0.9013074636459351,0.9649716019630432,0.8979601860046387,0.23933370411396027,0.01,0.7966681122779846,0.8980942964553833,0.8998734951019287,0.9002530574798584,0.8990277051925659,575.0,575.0,577.0,577.0,0.5008680820465088,0.5256516933441162,0.500868022441864,3.410369634628296,0.0017361111240461469,0.5008680820465088,0.5008680820465088,0.5008680820465088,0.5008680820465088
3,435.0,435.0,4307.0,4307.0,0.908899188041687,0.971579372882843,0.909363329410553,0.21603193879127502,0.01,0.8188078999519348,0.9094491600990295,0.908266544342041,0.908266544342041,0.909375011920929,554.0,554.0,598.0,598.0,0.5190972089767456,0.611075758934021,0.5190971493721008,2.5646421909332275,0.0381944440305233,0.5190972089767456,0.5190972089767456,0.5190972089767456,0.5190972089767456
4,370.0,381.0,4361.0,4372.0,0.9204976558685303,0.9763447642326355,0.9158624410629272,0.19638781249523163,0.01,0.8315078616142273,0.916653573513031,0.9198400974273682,0.9219738245010376,0.9145833253860474,527.0,533.0,619.0,625.0,0.5381944179534912,0.5940020084381104,0.5411081314086914,3.2471444606781006,0.07986471056938171,0.5401647686958313,0.5397236347198486,0.5425347089767456,0.5373263955116272
5,334.0,344.0,4398.0,4408.0,0.9283003211021423,0.9830436110496521,0.9283680319786072,0.16665221750736237,0.01,0.8569479584693909,0.9285683035850525,0.9276094436645508,0.9295656085014343,0.9283333420753479,73.0,83.0,1069.0,1079.0,0.9305555820465088,0.9801853895187378,0.9327471256256104,0.183480903506279,0.8646553754806519,0.9357833862304688,0.9285714030265808,0.9366319179534912,0.9279513955116272
6,279.0,272.0,4470.0,4463.0,0.9411640763282776,0.9868981838226318,0.9425272345542908,0.1458648294210434,0.01,0.885237455368042,0.942055344581604,0.9425554275512695,0.9411640763282776,0.9433333277702332,577.0,577.0,575.0,575.0,0.4991319477558136,0.4991319179534912,0.4991318881511688,6.366362571716309,-0.0017361111240461469,0.4991319477558136,0.4991319477558136,0.4991319477558136,0.4991319477558136
7,350.0,345.0,4397.0,4392.0,0.925558865070343,0.9798421263694763,0.9255337715148926,0.181537464261055,0.01,0.8512293696403503,0.9252269268035889,0.9271690845489502,0.926191508769989,0.9261111617088318,259.0,246.0,906.0,893.0,0.7821180820465088,0.8539055585861206,0.7796279788017273,0.9413233995437622,0.5617304444313049,0.7776085138320923,0.7840210795402527,0.7751736044883728,0.7864583134651184
8,294.0,290.0,4452.0,4448.0,0.9384226202964783,0.9855118989944458,0.9391505122184753,0.15294195711612701,0.01,0.8783794045448303,0.9388254880905151,0.9387927651405334,0.9380008578300476,0.9395833611488342,575.0,575.0,577.0,577.0,0.5008680820465088,0.5052158832550049,0.500868022441864,3.989438056945801,0.0017361111240461469,0.5008680820465088,0.5008680820465088,0.5008680820465088,0.5008680820465088
9,247.0,243.0,4499.0,4495.0,0.9474905133247375,0.9888647198677063,0.9489173293113708,0.13426710665225983,0.0009999999,0.8979650735855103,0.9486678242683411,0.9487125277519226,0.9479122757911682,0.9493749737739563,356.0,358.0,794.0,796.0,0.6909722089767456,0.8413496613502502,0.6903464198112488,0.6758918166160583,0.38021427392959595,0.6904899477958679,0.6897746920585632,0.6909722089767456,0.6892361044883728
10,193.0,203.0,4539.0,4549.0,0.9578236937522888,0.992418646812439,0.9547752141952515,0.1124337837100029,0.0009999999,0.909470796585083,0.955683171749115,0.9572811722755432,0.9592998623847961,0.9536806344985962,116.0,114.0,1038.0,1036.0,0.9010416865348816,0.9675412774085999,0.9001189470291138,0.23410950601100922,0.8003590703010559,0.899425745010376,0.9008695483207703,0.8993055820465088,0.9010416865348816
