epoch,FN,FP,TN,TP,accuracy,auc,f1_score,loss,lr,mcc,npv,precision,recall,specificity,val_FN,val_FP,val_TN,val_TP,val_accuracy,val_auc,val_f1_score,val_loss,val_mcc,val_npv,val_precision,val_recall,val_specificity
0,282.0,283.0,4517.0,4518.0,0.9458333253860474,0.984369695186615,0.9409193992614746,0.15876537561416626,0.01,0.8825815916061401,0.941929817199707,0.9410539269447327,0.9412500262260437,0.9410416483879089,200.0,145.0,943.0,888.0,0.8400735259056091,0.9225635528564453,0.8369064927101135,0.352977991104126,0.684479832649231,0.8262506127357483,0.859632134437561,0.8161764740943909,0.8667279481887817
1,89.0,89.0,4705.0,4705.0,0.9814351201057434,0.9972301721572876,0.9814548492431641,0.05381462350487709,0.01,0.9629448652267456,0.9814707636833191,0.9814351201057434,0.9814351201057434,0.981458306312561,142.0,134.0,954.0,946.0,0.8713235259056091,0.9340710043907166,0.872592568397522,0.4352938234806061,0.7468090057373047,0.8709487915039062,0.8759258985519409,0.8694853186607361,0.876838207244873
2,35.0,37.0,4757.0,4759.0,0.9924905896186829,0.9993321299552917,0.9924879670143127,0.025651030242443085,0.01,0.9849821925163269,0.9926926493644714,0.9922852516174316,0.9926992058753967,0.9922701120376587,167.0,161.0,927.0,921.0,0.845588207244873,0.9237947463989258,0.848834753036499,0.5194955468177795,0.6985911130905151,0.8474155068397522,0.8512014746665955,0.8465073704719543,0.8520220518112183
3,15.0,19.0,4775.0,4779.0,0.9966624975204468,0.99992835521698,0.9964632391929626,0.011743132025003433,0.01,0.9929326176643372,0.9968814253807068,0.9960400462150574,0.9968711137771606,0.9960416555404663,189.0,195.0,893.0,899.0,0.8226103186607361,0.8999179005622864,0.8241714835166931,0.6974442005157471,0.6471275687217712,0.8250504732131958,0.821755051612854,0.826286792755127,0.8207720518112183
4,19.0,20.0,4774.0,4775.0,0.995619535446167,0.9996721744537354,0.9959397315979004,0.013813494704663754,0.01,0.9918954372406006,0.9960573315620422,0.9958289861679077,0.99603670835495,0.9958333373069763,114.0,128.0,960.0,974.0,0.8915441036224365,0.9462860226631165,0.8893871307373047,0.41956862807273865,0.7777342796325684,0.8941652178764343,0.8838475346565247,0.8952205777168274,0.8823529481887817
5,3.0,3.0,4791.0,4791.0,0.9993742108345032,0.9999978542327881,0.9993534088134766,0.004002437926828861,0.01,0.9987068772315979,0.9993534088134766,0.9993742108345032,0.9993742108345032,0.9993534088134766,122.0,142.0,946.0,966.0,0.8777573704719543,0.9376537203788757,0.8797354698181152,0.5085123777389526,0.7575960755348206,0.8859667778015137,0.8718411326408386,0.8878676295280457,0.8694853186607361
6,2.0,3.0,4791.0,4792.0,0.9997913837432861,0.9999992251396179,0.9994800090789795,0.003549198154360056,0.01,0.9989632368087769,0.9995865821838379,0.9993743300437927,0.999582827091217,0.9993749856948853,99.0,109.0,979.0,989.0,0.904411792755127,0.9514589905738831,0.9048379063606262,0.45054200291633606,0.8089054226875305,0.9082291126251221,0.9007285833358765,0.9090073704719543,0.8998161554336548
7,0.0,0.0,4794.0,4794.0,1.0,1.0,1.0,0.0021359948441386223,0.01,1.0,1.0,1.0,1.0,1.0,117.0,132.0,956.0,971.0,0.8869485259056091,0.9380195736885071,0.8864657282829285,0.5450497269630432,0.7712833285331726,0.8907945156097412,0.8803263902664185,0.892463207244873,0.8786764740943909
8,0.0,0.0,4794.0,4794.0,1.0,1.0,1.0,0.0011835619807243347,0.01,1.0,1.0,1.0,1.0,1.0,109.0,126.0,962.0,979.0,0.8915441036224365,0.9362421035766602,0.892901599407196,0.5556122064590454,0.7841446399688721,0.8981403708457947,0.8859728574752808,0.8998161554336548,0.8841911554336548
9,6.0,5.0,4789.0,4788.0,0.9989570379257202,0.9999896287918091,0.9988517165184021,0.003989374730736017,0.01,0.9977098703384399,0.9987564086914062,0.9989567995071411,0.9987484216690063,0.9989583492279053,105.0,114.0,974.0,983.0,0.9007353186607361,0.9321001172065735,0.899800717830658,0.6008858680725098,0.7987878322601318,0.9026710391044617,0.8960801959037781,0.9034926295280457,0.8952205777168274
10,3.0,4.0,4790.0,4791.0,0.9993742108345032,0.9999988675117493,0.9992716312408447,0.0023058701772242785,0.0009999999,0.9985433220863342,0.9993749856948853,0.9991657733917236,0.9993742108345032,0.9991666674613953,104.0,116.0,972.0,984.0,0.8988970518112183,0.9322987198829651,0.8995070457458496,0.6029421091079712,0.7978928685188293,0.903278112411499,0.8945454359054565,0.904411792755127,0.8933823704719543
11,1.0,1.0,4793.0,4793.0,0.9997913837432861,0.9999996423721313,0.99979168176651,0.002044570166617632,0.0009999999,0.9995833039283752,0.99979168176651,0.9997913837432861,0.9997913837432861,0.99979168176651,88.0,92.0,996.0,1000.0,0.9181985259056091,0.9502214789390564,0.9174289703369141,0.4717959761619568,0.8345828056335449,0.9188405275344849,0.9157509207725525,0.9191176295280457,0.9154411554336548
12,0.0,1.0,4793.0,4794.0,1.0,1.0,0.9998966455459595,0.0011614671675488353,0.0009999999,0.999793291091919,1.0,0.9997914433479309,1.0,0.99979168176651,78.0,81.0,1007.0,1010.0,0.9273896813392639,0.9572728872299194,0.9270619750022888,0.4133494794368744,0.8538776636123657,0.9280608296394348,0.9257562160491943,0.9283088445663452,0.9255514740943909
13,0.0,0.0,4794.0,4794.0,1.0,1.0,1.0,0.0007391889812424779,0.0009999999,1.0,1.0,1.0,1.0,1.0,73.0,76.0,1012.0,1015.0,0.9310661554336548,0.9615204334259033,0.9316219091415405,0.36994388699531555,0.863070011138916,0.9327293634414673,0.9303391575813293,0.9329044222831726,0.9301470518112183
14,1.0,0.0,4794.0,4793.0,0.9997913837432861,0.9999999403953552,0.9998950362205505,0.0010003972565755248,0.0009999999,0.999793291091919,0.9997949004173279,1.0,0.9997913837432861,1.0,69.0,72.0,1016.0,1019.0,0.935661792755127,0.9660725593566895,0.935305118560791,0.32486897706985474,0.8704352378845215,0.9364044070243835,0.9340054988861084,0.9365808963775635,0.9338235259056091
15,0.0,0.0,4794.0,4794.0,1.0,1.0,1.0,0.0006807573954574764,0.0009999999,1.0,1.0,1.0,1.0,1.0,60.0,64.0,1024.0,1028.0,0.9448529481887817,0.9704141616821289,0.9431851506233215,0.28463461995124817,0.8860801458358765,0.9445594549179077,0.9413919448852539,0.9448529481887817,0.9411764740943909
16,0.0,0.0,4794.0,4794.0,1.0,1.0,1.0,0.0006685676635242999,0.0009999999,1.0,1.0,1.0,1.0,1.0,49.0,55.0,1033.0,1039.0,0.953125,0.9734092950820923,0.9523696899414062,0.25097259879112244,0.9044497013092041,0.9546715021133423,0.9497258067131042,0.954963207244873,0.9494485259056091
17,2.0,1.0,4793.0,4792.0,0.9997913837432861,0.9999993443489075,0.9996850490570068,0.00135330471675843,0.0009999999,0.9993765354156494,0.999589741230011,0.9997913837432861,0.999582827091217,0.99979168176651,45.0,46.0,1042.0,1043.0,0.9577205777168274,0.979046642780304,0.9582192897796631,0.21189898252487183,0.9163662195205688,0.9585667848587036,0.957759439945221,0.9586396813392639,0.9577205777168274
18,0.0,0.0,4794.0,4794.0,1.0,0.9999999403953552,1.0,0.001024202210828662,0.0009999999,1.0,1.0,1.0,1.0,1.0,41.0,42.0,1046.0,1047.0,0.9613970518112183,0.9835149049758911,0.9618668556213379,0.18490667641162872,0.9237323999404907,0.9623139500617981,0.9614325165748596,0.9623161554336548,0.9613970518112183
19,1.0,1.0,4793.0,4793.0,0.9997913837432861,0.9999999403953552,0.99979168176651,0.000876738631632179,0.0009999999,0.9995833039283752,0.99979168176651,0.9997913837432861,0.9997913837432861,0.99979168176651,37.0,37.0,1051.0,1051.0,0.9659926295280457,0.9876089096069336,0.9659848809242249,0.1585913896560669,0.9319978356361389,0.9660195708274841,0.9659926295280457,0.9659926295280457,0.9659926295280457
