epoch,FN,FP,TN,TP,accuracy,auc,f1_score,loss,lr,mcc,npv,precision,recall,specificity,val_FN,val_FP,val_TN,val_TP,val_accuracy,val_auc,val_f1_score,val_loss,val_mcc,val_npv,val_precision,val_recall,val_specificity
0,329.0,331.0,4405.0,4407.0,0.9364442825317383,0.9811185002326965,0.9304536581039429,0.17647907137870789,0.01,0.860830545425415,0.9303935170173645,0.9301393032073975,0.9305320978164673,0.9301097989082336,79.0,68.0,1148.0,1137.0,0.9383223652839661,0.9843993186950684,0.9392024874687195,0.1658221334218979,0.8792611360549927,0.9358639121055603,0.9435684680938721,0.9350329041481018,0.9440789222717285
1,72.0,72.0,4618.0,4618.0,0.9855010509490967,0.9979219436645508,0.9848067760467529,0.04730911925435066,0.01,0.9696321487426758,0.9848150014877319,0.9846481680870056,0.9846481680870056,0.9847972989082336,39.0,38.0,1178.0,1177.0,0.9662829041481018,0.9904155135154724,0.9683216214179993,0.11081405729055405,0.9367437958717346,0.9680253267288208,0.968724250793457,0.9679276347160339,0.96875
2,35.0,36.0,4654.0,4655.0,0.9923241138458252,0.9994606375694275,0.9925016164779663,0.022363970056176186,0.01,0.9850229620933533,0.9926291704177856,0.9923257231712341,0.9925373196601868,0.9923986196517944,18.0,18.0,1198.0,1198.0,0.9851973652839661,0.9971256256103516,0.9851973652839661,0.05338171869516373,0.9703947305679321,0.9851973652839661,0.9851973652839661,0.9851973652839661,0.9851973652839661
3,36.0,35.0,4655.0,4654.0,0.9929637312889099,0.9997634887695312,0.9919569492340088,0.0191054604947567,0.01,0.9839432239532471,0.9918878674507141,0.9925357103347778,0.9923241138458252,0.992070198059082,15.0,16.0,1200.0,1201.0,0.9868420958518982,0.997768223285675,0.9872565269470215,0.04033828526735306,0.9745128750801086,0.9876644611358643,0.9868529438972473,0.9876644611358643,0.9868420958518982
4,10.0,11.0,4679.0,4680.0,0.9980810284614563,0.999616265296936,0.9977821111679077,0.00928309466689825,0.01,0.9955739378929138,0.9978982210159302,0.9976550936698914,0.9978678226470947,0.9976773858070374,12.0,12.0,1204.0,1204.0,0.9901315569877625,0.9985821843147278,0.9901315569877625,0.03235744312405586,0.9802631735801697,0.9901315569877625,0.9901315569877625,0.9901315569877625,0.9901315569877625
5,14.0,15.0,4675.0,4676.0,0.9970149397850037,0.9997105598449707,0.9969441294670105,0.010210931301116943,0.01,0.9938781261444092,0.9970338344573975,0.9968023896217346,0.9970149397850037,0.9968327879905701,13.0,12.0,1204.0,1203.0,0.9909539222717285,0.9996428489685059,0.9897170662879944,0.027366207912564278,0.9794597625732422,0.9893345236778259,0.990123450756073,0.9893091917037964,0.9901315569877625
6,0.0,1.0,4689.0,4690.0,1.0,0.9999998807907104,0.9998952746391296,0.002271069446578622,0.01,0.9997904896736145,1.0,0.9997868537902832,1.0,0.9997888803482056,11.0,11.0,1205.0,1205.0,0.9909539222717285,0.9996919631958008,0.9909539222717285,0.026851804926991463,0.9819079041481018,0.9909539222717285,0.9909539222717285,0.9909539222717285,0.9909539222717285
7,0.0,0.0,4690.0,4690.0,1.0,0.9999999403953552,1.0,0.0009558086167089641,0.01,1.0,1.0,1.0,1.0,1.0,11.0,13.0,1203.0,1205.0,0.9901315569877625,0.9984022974967957,0.9901378750801086,0.03668724372982979,0.9802758097648621,0.9909539222717285,0.9893267750740051,0.9909539222717285,0.9893091917037964
8,1.0,1.0,4689.0,4689.0,0.9997867941856384,1.0,0.9997888803482056,0.001081072143279016,0.01,0.9995777010917664,0.9997888803482056,0.9997867941856384,0.9997867941856384,0.9997888803482056,7.0,8.0,1208.0,1209.0,0.9942434430122375,0.9981033802032471,0.99383544921875,0.028519226238131523,0.9876707792282104,0.9942434430122375,0.9934264421463013,0.9942434430122375,0.9934210777282715
9,2.0,2.0,4688.0,4688.0,0.9995735883712769,0.9999997019767761,0.9995777010917664,0.001395806553773582,0.01,0.9991586804389954,0.999580979347229,0.9995735883712769,0.9995735883712769,0.9995777010917664,11.0,12.0,1204.0,1205.0,0.9909539222717285,0.9964224696159363,0.9905458688735962,0.036522507667541504,0.9810918569564819,0.9909539222717285,0.9901396632194519,0.9909539222717285,0.9901315569877625
10,1.0,2.0,4688.0,4689.0,0.9997867941856384,0.9999998211860657,0.9996840953826904,0.001015908899717033,0.01,0.9993681907653809,0.9997888803482056,0.9995736479759216,0.9997867941856384,0.9995777010917664,14.0,13.0,1203.0,1202.0,0.9884868264198303,0.9955812096595764,0.9888948202133179,0.044410329312086105,0.9778150320053101,0.9885121583938599,0.9893004298210144,0.9884868264198303,0.9893091917037964
11,0.0,0.0,4690.0,4690.0,1.0,0.9999999403953552,1.0,0.0004872046411037445,0.01,1.0,1.0,1.0,1.0,1.0,9.0,9.0,1207.0,1207.0,0.9925987124443054,0.9997051358222961,0.9925987124443054,0.03154411166906357,0.9851973652839661,0.9925987124443054,0.9925987124443054,0.9925987124443054,0.9925987124443054
12,0.0,0.0,4690.0,4690.0,1.0,1.0,1.0,0.0003567716630641371,0.0009999999,1.0,1.0,1.0,1.0,1.0,10.0,10.0,1206.0,1206.0,0.9917762875556946,0.9980772733688354,0.9917762875556946,0.03385976329445839,0.9835526347160339,0.9917762875556946,0.9917762875556946,0.9917762875556946,0.9917762875556946
13,1.0,2.0,4688.0,4689.0,0.9997867941856384,0.9999998211860657,0.9996840953826904,0.0007173103513196111,0.0009999999,0.9993681907653809,0.9997888803482056,0.9995736479759216,0.9997867941856384,0.9995777010917664,11.0,10.0,1206.0,1205.0,0.9917762875556946,0.9980780482292175,0.9913619160652161,0.03428186848759651,0.9827365875244141,0.9909666180610657,0.991769552230835,0.9909539222717285,0.9917762875556946
