epoch,FN,FP,TN,TP,accuracy,auc,f1_score,loss,lr,mcc,npv,precision,recall,specificity,val_FN,val_FP,val_TN,val_TP,val_accuracy,val_auc,val_f1_score,val_loss,val_mcc,val_npv,val_precision,val_recall,val_specificity
0,254.0,256.0,4416.0,4418.0,0.947131872177124,0.98673015832901,0.945252001285553,0.14603355526924133,0.01,0.8913350701332092,0.9464027881622314,0.9452289342880249,0.945633590221405,0.9452054500579834,27.0,27.0,1285.0,1285.0,0.9786585569381714,0.9967232346534729,0.979420006275177,0.06126681715250015,0.9588862061500549,0.9794656038284302,0.9794207215309143,0.9794207215309143,0.9794207215309143
1,79.0,73.0,4591.0,4585.0,0.9832761287689209,0.997164785861969,0.9837038516998291,0.05666738003492355,0.01,0.967563807964325,0.9832401871681213,0.984328031539917,0.9830617308616638,0.984375,25.0,28.0,1284.0,1287.0,0.9809451103210449,0.9966551065444946,0.9798364639282227,0.06286444514989853,0.9596708416938782,0.9809451103210449,0.9787072539329529,0.9809451103210449,0.9786585569381714
2,52.0,53.0,4611.0,4612.0,0.9888507723808289,0.998802900314331,0.988764226436615,0.031901102513074875,0.01,0.9776182770729065,0.9889562726020813,0.9886388182640076,0.9888507723808289,0.9886558055877686,25.0,26.0,1286.0,1287.0,0.9809451103210449,0.9955821633338928,0.9805986285209656,0.06504750996828079,0.9611474275588989,0.9808943271636963,0.9801980257034302,0.9809451103210449,0.980182945728302
3,26.0,26.0,4638.0,4638.0,0.994854211807251,0.9997071623802185,0.9944409728050232,0.019935349002480507,0.01,0.9888941049575806,0.99444580078125,0.994425356388092,0.994425356388092,0.9944349527359009,22.0,21.0,1291.0,1290.0,0.9832317233085632,0.9957979917526245,0.9835759401321411,0.07853945344686508,0.9672449827194214,0.9833214282989502,0.9839816689491272,0.9832317233085632,0.9839938879013062
4,22.0,20.0,4644.0,4642.0,0.9954974055290222,0.9997840523719788,0.9954982399940491,0.013262110762298107,0.01,0.9910228252410889,0.9953162670135498,0.995710015296936,0.9952830076217651,0.9957191944122314,25.0,26.0,1286.0,1287.0,0.980182945728302,0.9965953826904297,0.9805755615234375,0.06275654584169388,0.9611504077911377,0.9809451103210449,0.9801980257034302,0.9809451103210449,0.980182945728302
5,13.0,13.0,4651.0,4651.0,0.9972127079963684,0.9997477531433105,0.9972174763679504,0.00845229160040617,0.01,0.9944349527359009,0.9972174763679504,0.9972127079963684,0.9972127079963684,0.9972174763679504,17.0,16.0,1296.0,1295.0,0.9878048896789551,0.9971532821655273,0.98738694190979,0.046369705349206924,0.9748669266700745,0.9871323704719543,0.9877955913543701,0.9870426654815674,0.9878048896789551
6,13.0,12.0,4652.0,4651.0,0.9972127079963684,0.9999817609786987,0.9973210096359253,0.0066034323535859585,0.01,0.9946552515029907,0.9972299933433533,0.9974265694618225,0.9972127079963684,0.9974315166473389,35.0,35.0,1277.0,1277.0,0.9733231663703918,0.9926531314849854,0.9733231663703918,0.10710939764976501,0.9466463327407837,0.9733231663703918,0.9733231663703918,0.9733231663703918,0.9733231663703918
7,15.0,14.0,4650.0,4649.0,0.9969983100891113,0.9999445676803589,0.9968860745429993,0.009234700351953506,0.01,0.9937982559204102,0.9968145489692688,0.9969976544380188,0.9967838525772095,0.997003436088562,20.0,20.0,1292.0,1292.0,0.9847561120986938,0.9955154657363892,0.9847561120986938,0.05461389943957329,0.9695122241973877,0.9847561120986938,0.9847561120986938,0.9847561120986938,0.9847561120986938
8,20.0,20.0,4644.0,4644.0,0.9957118630409241,0.9999354481697083,0.995718777179718,0.010411148890852928,0.01,0.9914634227752686,0.9957443475723267,0.9957118630409241,0.9957118630409241,0.9957191944122314,24.0,23.0,1289.0,1288.0,0.9817073345184326,0.9954816699028015,0.982076108455658,0.06440418213605881,0.9641992449760437,0.9817521572113037,0.9824561476707458,0.9817073345184326,0.9824694991111755
9,6.0,5.0,4659.0,4658.0,0.9989279508590698,0.9999927282333374,0.9988193511962891,0.0039898911491036415,0.0009999999,0.9976518154144287,0.9987282752990723,0.9989277124404907,0.9987135529518127,0.9989297986030579,19.0,19.0,1293.0,1293.0,0.9855182766914368,0.9961099624633789,0.9855182766914368,0.048436183482408524,0.9710366129875183,0.9855182766914368,0.9855182766914368,0.9855182766914368,0.9855182766914368
10,5.0,5.0,4659.0,4659.0,0.9989279508590698,0.9999929070472717,0.9989297986030579,0.003802856197580695,0.0009999999,0.9978595972061157,0.9989297986030579,0.9989279508590698,0.9989279508590698,0.9989297986030579,17.0,17.0,1295.0,1295.0,0.9870426654815674,0.996893584728241,0.9870426654815674,0.04528459534049034,0.9740853905677795,0.9870426654815674,0.9870426654815674,0.9870426654815674,0.9870426654815674
