epoch,FN,FP,TN,TP,accuracy,auc,f1_score,loss,lr,mcc,npv,precision,recall,specificity,val_FN,val_FP,val_TN,val_TP,val_accuracy,val_auc,val_f1_score,val_loss,val_mcc,val_npv,val_precision,val_recall,val_specificity
0,238.0,228.0,4572.0,4562.0,0.9539583325386047,0.9892035722732544,0.9513555765151978,0.1279945820569992,0.01,0.9031228423118591,0.9507948756217957,0.9524008631706238,0.9504166841506958,0.9524999856948853,67.0,75.0,1077.0,1085.0,0.9392361044883728,0.976457417011261,0.938608705997467,0.25566524267196655,0.8768172860145569,0.9414350986480713,0.9353448152542114,0.9418402910232544,0.9348958134651184
1,78.0,83.0,4655.0,4660.0,0.9837484359741211,0.9976628422737122,0.9767842888832092,0.05176784470677376,0.01,0.9535870552062988,0.9773092865943909,0.9825005531311035,0.9835373759269714,0.9762499928474426,20.0,21.0,1131.0,1132.0,0.9817708134651184,0.9977800250053406,0.9822149276733398,0.0574151948094368,0.9644162058830261,0.9826251268386841,0.9817866683006287,0.9826388955116272,0.9817708134651184
2,30.0,38.0,4700.0,4708.0,0.9930350184440613,0.9994866847991943,0.9929343461990356,0.022783204913139343,0.01,0.9858614206314087,0.9937427043914795,0.991993248462677,0.9936681985855103,0.9920833110809326,18.0,18.0,1134.0,1134.0,0.984375,0.9960183501243591,0.984375,0.06585995852947235,0.96875,0.984375,0.984375,0.984375,0.984375
3,197.0,174.0,4564.0,4541.0,0.9620093107223511,0.9905560612678528,0.954733669757843,0.1144205629825592,0.01,0.9099166989326477,0.9529348611831665,0.9630964994430542,0.9584212899208069,0.9572916626930237,106.0,235.0,917.0,1046.0,0.8576388955116272,0.931693434715271,0.8604896068572998,0.4766601324081421,0.7090587615966797,0.8956611156463623,0.8165495991706848,0.9079861044883728,0.7960069179534912
4,48.0,50.0,4688.0,4690.0,0.9898691177368164,0.9992538094520569,0.9897898435592651,0.03278382122516632,0.01,0.9796082377433777,0.9900280833244324,0.9894514679908752,0.9898691177368164,0.9895833134651184,17.0,22.0,1130.0,1135.0,0.984375,0.9968993067741394,0.9831368923187256,0.060044750571250916,0.9661777019500732,0.9851466417312622,0.9809852838516235,0.9852430820465088,0.9809027910232544
5,41.0,41.0,4697.0,4697.0,0.991346538066864,0.999087929725647,0.9849997162818909,0.02955099195241928,0.01,0.970024824142456,0.9850248098373413,0.991346538066864,0.991346538066864,0.9850000143051147,19.0,19.0,1133.0,1133.0,0.9835069179534912,0.9981425404548645,0.9835065007209778,0.04621016979217529,0.9670259952545166,0.9835190176963806,0.9835069179534912,0.9835069179534912,0.9835069179534912
6,15.0,20.0,4718.0,4723.0,0.9966230392456055,0.9996734857559204,0.9899079203605652,0.015266100876033306,0.0009999999,0.9798154830932617,0.9904162883758545,0.995783269405365,0.9968340992927551,0.9893749952316284,19.0,19.0,1133.0,1133.0,0.9835069179534912,0.9979236125946045,0.9835069179534912,0.0475369468331337,0.9670138955116272,0.9835069179534912,0.9835069179534912,0.9835069179534912,0.9835069179534912
7,10.0,11.0,4727.0,4728.0,0.9981004595756531,0.9999618530273438,0.9978164434432983,0.011576058343052864,0.0009999999,0.9956361651420593,0.9979197382926941,0.997678816318512,0.9978893995285034,0.9977083206176758,19.0,19.0,1133.0,1133.0,0.9835069179534912,0.9975917935371399,0.9835069179534912,0.04770445451140404,0.9670138955116272,0.9835069179534912,0.9835069179534912,0.9835069179534912,0.9835069179534912
