epoch,FN,FP,TN,TP,accuracy,auc,f1_score,loss,lr,mcc,npv,precision,recall,specificity,val_FN,val_FP,val_TN,val_TP,val_accuracy,val_auc,val_f1_score,val_loss,val_mcc,val_npv,val_precision,val_recall,val_specificity
0,240.0,248.0,4488.0,4496.0,0.9533361196517944,0.9901041388511658,0.9485290050506592,0.12627552449703217,0.01,0.8971166610717773,0.9493669271469116,0.9477234482765198,0.9493243098258972,0.9476351141929626,22.0,19.0,1197.0,1194.0,0.9835526347160339,0.9945000410079956,0.9831123352050781,0.07114508748054504,0.9663012623786926,0.9819837808609009,0.9843363761901855,0.9819079041481018,0.984375
1,30.0,30.0,4666.0,4666.0,0.9933986663818359,0.9997204542160034,0.992394208908081,0.023407407104969025,0.01,0.9849098920822144,0.9923768043518066,0.9936115741729736,0.9936115741729736,0.9926097989082336,16.0,16.0,1200.0,1200.0,0.9868420958518982,0.996190071105957,0.9868290424346924,0.054379235953092575,0.9736964702606201,0.9868800640106201,0.9868420958518982,0.9868420958518982,0.9868420958518982
2,18.0,12.0,4684.0,4678.0,0.9980834722518921,0.9999485611915588,0.9968294501304626,0.010633591562509537,0.01,0.9936818480491638,0.9962220191955566,0.9974413514137268,0.9961669445037842,0.9974662065505981,18.0,17.0,1199.0,1198.0,0.984375,0.9966867566108704,0.9856176972389221,0.04798029735684395,0.9712474942207336,0.9852083921432495,0.9860082268714905,0.9851973652839661,0.9860197305679321
3,9.0,9.0,4687.0,4687.0,0.9982964396476746,0.9998608827590942,0.998099684715271,0.007488732226192951,0.01,0.9962092041969299,0.9981093406677246,0.9980834722518921,0.9980834722518921,0.998099684715271,16.0,15.0,1201.0,1200.0,0.9868420958518982,0.9968162775039673,0.9872241020202637,0.0491771399974823,0.974524736404419,0.9869179725646973,0.9876543283462524,0.9868420958518982,0.9876644611358643
4,8.0,8.0,4688.0,4688.0,0.9980834722518921,0.9999834299087524,0.9983124732971191,0.005995313171297312,0.01,0.9966248273849487,0.9983106851577759,0.9982964396476746,0.9982964396476746,0.9983108043670654,14.0,15.0,1201.0,1202.0,0.9876644611358643,0.9976049661636353,0.9880788922309875,0.05104653909802437,0.9761576652526855,0.9884868264198303,0.9876745939254761,0.9884868264198303,0.9876644611358643
5,4.0,4.0,4692.0,4692.0,0.9993611574172974,0.9999957084655762,0.9991554021835327,0.003509165719151497,0.01,0.9983140826225281,0.9991586804389954,0.9991481900215149,0.9991481900215149,0.9991554021835327,16.0,15.0,1201.0,1200.0,0.9876644611358643,0.9954026937484741,0.9872500896453857,0.05694140866398811,0.9745128750801086,0.9868547320365906,0.9876543283462524,0.9868420958518982,0.9876644611358643
6,2.0,0.0,4696.0,4694.0,0.9997870326042175,0.9999997615814209,0.9996060729026794,0.0017354815499857068,0.01,0.9992387294769287,0.9992516040802002,1.0,0.9995741248130798,1.0,16.0,15.0,1201.0,1200.0,0.9884868264198303,0.9955141544342041,0.9872431755065918,0.04869460687041283,0.9745365977287292,0.9868907928466797,0.9876543283462524,0.9868420958518982,0.9876644611358643
7,6.0,4.0,4692.0,4690.0,0.9991481900215149,0.9999974966049194,0.9985906481742859,0.0031838715076446533,0.01,0.9971879720687866,0.9983876943588257,0.9991478323936462,0.9987223148345947,0.9988034963607788,15.0,14.0,1202.0,1201.0,0.9876644611358643,0.9958720207214355,0.9880658984184265,0.05308232828974724,0.9761574268341064,0.9876897931098938,0.988477349281311,0.9876644611358643,0.9884868264198303
8,5.0,4.0,4692.0,4691.0,0.9991481900215149,0.9999982714653015,0.9986986517906189,0.002484840340912342,0.01,0.9974006414413452,0.9985955953598022,0.9991480112075806,0.9989352822303772,0.9988034963607788,13.0,15.0,1201.0,1203.0,0.9884868264198303,0.995867908000946,0.9884995818138123,0.04994232580065727,0.9769861102104187,0.9892961382865906,0.9876847267150879,0.9893091917037964,0.9876644611358643
9,1.0,1.0,4695.0,4695.0,1.0,1.0,0.9997888803482056,0.0009804337751120329,0.01,0.999580979347229,0.9997921586036682,0.9997870326042175,0.9997870326042175,0.9997888803482056,13.0,12.0,1204.0,1203.0,0.9901315569877625,0.9963730573654175,0.9897106289863586,0.050844457000494,0.9794468879699707,0.9893345236778259,0.990123450756073,0.9893091917037964,0.9901315569877625
10,0.0,0.0,4696.0,4696.0,1.0,1.0,1.0,0.00041727497591637075,0.01,1.0,1.0,1.0,1.0,1.0,12.0,12.0,1204.0,1204.0,0.9901315569877625,0.9963798522949219,0.9901315569877625,0.051009904593229294,0.9802631735801697,0.9901315569877625,0.9901315569877625,0.9901315569877625,0.9901315569877625
11,0.0,0.0,4696.0,4696.0,1.0,1.0,1.0,0.0006723776459693909,0.01,1.0,1.0,1.0,1.0,1.0,14.0,15.0,1201.0,1202.0,0.9884868264198303,0.9963933229446411,0.9880722165107727,0.048893045634031296,0.9761700630187988,0.9885121583938599,0.9876745939254761,0.9884868264198303,0.9876644611358643
12,0.0,0.0,4696.0,4696.0,1.0,1.0,1.0,0.0004645736189559102,0.01,1.0,1.0,1.0,1.0,1.0,14.0,14.0,1202.0,1202.0,0.9893091917037964,0.996401846408844,0.9884803295135498,0.04913175478577614,0.9769861102104187,0.9885121583938599,0.9884868264198303,0.9884868264198303,0.9884868264198303
13,0.0,0.0,4696.0,4696.0,1.0,1.0,1.0,0.0007195162470452487,0.0009999999,1.0,1.0,1.0,1.0,1.0,14.0,13.0,1203.0,1202.0,0.9893091917037964,0.9964221119880676,0.9888882637023926,0.048425111919641495,0.9778021574020386,0.9885121583938599,0.9893004298210144,0.9884868264198303,0.9893091917037964
14,0.0,1.0,4695.0,4696.0,1.0,1.0,0.9998952746391296,0.0006244534743018448,0.0009999999,0.9997904896736145,1.0,0.9997870922088623,1.0,0.9997888803482056,13.0,13.0,1203.0,1203.0,0.9893091917037964,0.9964180588722229,0.9893091917037964,0.04905427619814873,0.9786184430122375,0.9893091917037964,0.9893091917037964,0.9893091917037964,0.9893091917037964
