dataset,network,partition,accuracy,precision,sensitivity,specificity,f1_score,npv,mcc,auc,TP,TN,FP,FN,runtime,val_accuracy,val_precision,val_sensitivity,val_specificity,val_f1_score,val_npv,val_mcc,val_auc,val_TP,val_TN,val_FP,val_FN,val_runtime
Dataset01_50.0,RandomForestf,1,0.9937720922403636,0.9993192648059904,0.9882194547290475,0.967741935483871,0.9937383652056185,0.8571428546938775,0.8098304498092074,0.9182795698924732,25,30,1,5,13.952072620391846,0.9016393442622951,0.9615384615384616,0.8333333333333334,0.967741935483871,0.8928571428571429,0.8571428546938775,0.8098304498092074,0.9182795698924732,25,30,1,5,0.0010404586791992188
Dataset01_50.0,RandomForestf,2,0.9924255175896314,0.9996583532627263,0.9851851851851852,0.9333333333333333,0.9923690011870443,0.8749999972656249,0.8051673125421998,0.9268817204301074,27,28,2,4,13.950719594955444,0.9016393442622951,0.9310344827586207,0.8709677419354839,0.9333333333333333,0.9,0.8749999972656249,0.8051673125421998,0.9268817204301074,27,28,2,4,0.001035451889038086
Dataset01_50.0,RandomForestf,3,1.0,1.0,1.0,0.8666666666666667,1.0,0.9285714252551021,0.8017837257372235,0.9911111111111112,28,26,4,2,25.83324956893921,0.9,0.875,0.9333333333333333,0.8666666666666667,0.9032258064516129,0.9285714252551021,0.8017837257372235,0.9911111111111112,28,26,4,2,0.05349230766296387
Dataset01_50.0,RandomForestf,4,1.0,1.0,1.0,0.9333333333333333,1.0,0.8749999972656249,0.8017837257372235,0.9511111111111111,26,28,2,4,25.85956311225891,0.9,0.9285714285714286,0.8666666666666667,0.9333333333333333,0.896551724137931,0.8749999972656249,0.8017837257372235,0.9511111111111111,26,28,2,4,0.054393768310546875
Dataset01_50.0,RandomForestf,5,0.9924267923258162,0.9982970027247956,0.98653651969034,1.0,0.9923819197562215,0.789473682132964,0.7608859102526315,0.9544444444444445,22,30,0,8,13.92043423652649,0.8666666666666667,1.0,0.7333333333333333,1.0,0.8461538461538461,0.789473682132964,0.7608859102526315,0.9544444444444445,22,30,0,8,0.00099945068359375
Dataset01_50.0,RandomForestf,6,1.0,1.0,1.0,0.9,1.0,0.9642857108418367,0.8685990362153254,0.9711111111111111,29,27,3,1,26.968452215194702,0.9333333333333333,0.90625,0.9666666666666667,0.9,0.9354838709677419,0.9642857108418367,0.8685990362153254,0.9711111111111111,29,27,3,1,0.05436873435974121
Dataset01_50.0,RandomForestf,7,1.0,1.0,1.0,0.9,1.0,0.899999997,0.7999999999999506,0.9772222222222223,27,27,3,3,14.78684663772583,0.9,0.9,0.9,0.9,0.9,0.899999997,0.7999999999999506,0.9772222222222223,27,27,3,3,0.0055921077728271484
Dataset01_50.0,RandomForestf,8,1.0,1.0,1.0,0.9333333333333333,1.0,0.9333333302222222,0.8666666666666132,0.9705555555555555,28,28,2,2,15.057132482528687,0.9333333333333333,0.9333333333333333,0.9333333333333333,0.9333333333333333,0.9333333333333333,0.9333333302222222,0.8666666666666132,0.9705555555555555,28,28,2,2,0.005640983581542969
Dataset01_50.0,RandomForestf,9,0.99326825984517,0.997285374957584,0.989229215752272,0.9333333333333333,0.9932409597837107,0.9333333302222222,0.8666666666666132,0.9550000000000001,28,28,2,2,13.931902170181274,0.9333333333333333,0.9333333333333333,0.9333333333333333,0.9333333333333333,0.9333333333333333,0.9333333302222222,0.8666666666666132,0.9550000000000001,28,28,2,2,0.0009944438934326172
Dataset01_50.0,RandomForestf,10,1.0,1.0,1.0,0.9666666666666667,1.0,0.8787878761248852,0.8375315127159578,0.9794444444444445,26,29,1,4,15.227262258529663,0.9166666666666666,0.9629629629629629,0.8666666666666667,0.9666666666666667,0.9122807017543859,0.8787878761248852,0.8375315127159578,0.9794444444444445,26,29,1,4,0.005852222442626953
Dataset01_50.0,RandomForestf,11,1.0,1.0,1.0,0.9666666666666667,1.0,0.935483867950052,0.9005004170527889,0.9922222222222222,28,29,1,2,15.040305137634277,0.95,0.9655172413793104,0.9333333333333333,0.9666666666666667,0.9491525423728814,0.935483867950052,0.9005004170527889,0.9922222222222222,28,29,1,2,0.005390644073486328
Dataset01_50.0,RandomForestf,12,0.9915853248064624,0.9979543129901125,0.985190171659374,0.9333333333333333,0.9915311653116531,0.9032258035379812,0.833796682456286,0.9505555555555556,27,28,2,3,13.948565244674683,0.9166666666666666,0.9310344827586207,0.9,0.9333333333333333,0.9152542372881356,0.9032258035379812,0.833796682456286,0.9505555555555556,27,28,2,3,0.0009675025939941406
Dataset01_50.0,RandomForestf,13,0.9998317064961293,1.0,0.9996634129922585,0.9666666666666667,0.9998316781686585,0.9062499971679687,0.8685990362153254,0.9755555555555557,27,29,1,3,15.193632125854492,0.9333333333333333,0.9642857142857143,0.9,0.9666666666666667,0.9310344827586207,0.9062499971679687,0.8685990362153254,0.9755555555555557,27,29,1,3,0.005684614181518555
Dataset01_50.0,RandomForestf,14,0.9924267923258162,0.9993174061433447,0.9855267586671155,0.9333333333333333,0.9923741738688358,0.8749999972656249,0.8017837257372235,0.9822222222222222,26,28,2,4,13.829768180847168,0.9,0.9285714285714286,0.8666666666666667,0.9333333333333333,0.896551724137931,0.8749999972656249,0.8017837257372235,0.9822222222222222,26,28,2,4,0.0009715557098388672
Dataset01_50.0,RandomForestf,15,0.9998317064961293,1.0,0.9996634129922585,0.9666666666666667,0.9998316781686585,0.9666666634444444,0.9333333333332757,0.9866666666666667,29,29,1,1,14.764381885528564,0.9666666666666667,0.9666666666666667,0.9666666666666667,0.9666666666666667,0.9666666666666667,0.9666666634444444,0.9333333333332757,0.9866666666666667,29,29,1,1,0.0056149959564208984
Dataset01_50.0,RandomForestf,16,0.993941433860653,0.9989799387963277,0.9888926287445304,0.8666666666666667,0.9939106901217862,0.9629629593964334,0.8375315127159578,0.9594444444444444,29,26,4,1,13.95138430595398,0.9166666666666666,0.8787878787878788,0.9666666666666667,0.8666666666666667,0.9206349206349206,0.9629629593964334,0.8375315127159578,0.9594444444444444,29,26,4,1,0.0008754730224609375
Dataset01_50.0,RandomForestf,17,0.993941433860653,0.99830220713073,0.9895658027600135,1.0,0.9939148073022313,0.8571428546938775,0.845154254728463,0.971111111111111,25,30,0,5,13.794084072113037,0.9166666666666666,1.0,0.8333333333333334,1.0,0.9090909090909091,0.8571428546938775,0.845154254728463,0.971111111111111,25,30,0,5,0.0015168190002441406
Dataset01_50.0,RandomForestf,18,1.0,1.0,1.0,1.0,1.0,0.9374999970703125,0.9354143466934274,0.9822222222222222,28,30,0,2,14.567420959472656,0.9666666666666667,1.0,0.9333333333333333,1.0,0.9655172413793104,0.9374999970703125,0.9354143466934274,0.9822222222222222,28,30,0,2,0.00526738166809082
Dataset01_50.0,RandomForestf,19,0.9929316728374284,0.9986380660537963,0.987209693705823,0.9333333333333333,0.9928909952606635,0.7777777756172839,0.680413817439728,0.9122222222222223,22,28,2,8,13.69797134399414,0.8333333333333334,0.9166666666666666,0.7333333333333333,0.9333333333333333,0.8148148148148148,0.7777777756172839,0.680413817439728,0.9122222222222223,22,28,2,8,0.0008606910705566406
Dataset01_50.0,RandomForestf,20,0.9930999663412993,0.9976222826086957,0.988556041736789,0.9333333333333333,0.993068469991547,0.8749999972656249,0.8017837257372235,0.9661111111111111,26,28,2,4,13.725573539733887,0.9,0.9285714285714286,0.8666666666666667,0.9333333333333333,0.896551724137931,0.8749999972656249,0.8017837257372235,0.9661111111111111,26,28,2,4,0.0009410381317138672
Dataset01_50.0,RandomForestf,21,0.9934365533490407,0.9983004758667573,0.988556041736789,0.9,0.9934043632673769,0.899999997,0.7999999999999506,0.9677777777777778,27,27,3,3,13.39038610458374,0.9,0.9,0.9,0.9,0.9,0.899999997,0.7999999999999506,0.9677777777777778,27,27,3,3,0.0009248256683349609
Dataset01_50.0,RandomForestf,22,1.0,1.0,1.0,0.9666666666666667,1.0,0.9666666634444444,0.9333333333332757,0.9977777777777778,29,29,1,1,15.02448034286499,0.9666666666666667,0.9666666666666667,0.9666666666666667,0.9666666666666667,0.9666666666666667,0.9666666634444444,0.9333333333332757,0.9977777777777778,29,29,1,1,0.0053064823150634766
