dataset,network,DenseNum,DropOut,FreezePercentage,BatchSize,epoch,accuracy,precision,sensitivity,specificity,f1_score,npv,mcc,auc,TP,TN,FP,FN,runtime,val_accuracy,val_precision,val_sensitivity,val_specificity,val_f1_score,val_npv,val_mcc,val_auc,val_TP,val_TN,val_FP,val_FN,val_runtime
100,InceptionV3,128,0.3,0.3,16,5,0.9957716464996338,0.9957716464996338,0.9957716464996338,0.9957770109176636,0.9957770109176636,0.9957770109176636,0.9915540814399719,0.9998725056648254,4710.0,4710.0,20.0,20.0,137.5483684539795,0.9879807829856873,0.9879807829856873,0.9879807829856873,0.9879807829856873,0.9879807829856873,0.9879807829856873,0.9759615659713745,0.9974517226219177,1233.0,1233.0,15.0,15.0,7.016730785369873
100,InceptionV3,128,0.3,0.3,16,5,0.9957716464996338,0.9957716464996338,0.9957716464996338,0.9957770109176636,0.9957770109176636,0.9957770109176636,0.9915540814399719,0.9998725056648254,4710.0,4710.0,20.0,20.0,137.5483684539795,0.9879807829856873,0.9879807829856873,0.9879807829856873,0.9879807829856873,0.9879807829856873,0.9879807829856873,0.9759615659713745,0.9974517226219177,1233.0,1233.0,15.0,15.0,7.016730785369873
dataset,network,DenseNum,DropOut,FreezePercentage,BatchSize,epoch,accuracy,precision,sensitivity,specificity,f1_score,npv,mcc,auc,TP,TN,FP,FN,runtime,val_accuracy,val_precision,val_sensitivity,val_specificity,val_f1_score,val_npv,val_mcc,val_auc,val_TP,val_TN,val_FP,val_FN,val_runtime
100,InceptionV3,128,0.3,0.3,16,2,0.9888795614242554,0.988664984703064,0.9882500767707825,0.988674521446228,0.9884502291679382,0.9883274435997009,0.9769763350486755,0.99815434217453,4710.0,4712.0,54.0,56.0,100.45166492462158,0.9835526347160339,0.9835526347160339,0.9835526347160339,0.9835526347160339,0.9835526347160339,0.9835526347160339,0.9671052694320679,0.9981780052185059,1196.0,1196.0,20.0,20.0,5.782604217529297
100,InceptionV3,128,0.3,0.3,16,2,0.9888795614242554,0.988664984703064,0.9882500767707825,0.988674521446228,0.9884502291679382,0.9883274435997009,0.9769763350486755,0.99815434217453,4710.0,4712.0,54.0,56.0,100.45166492462158,0.9835526347160339,0.9835526347160339,0.9835526347160339,0.9835526347160339,0.9835526347160339,0.9835526347160339,0.9671052694320679,0.9981780052185059,1196.0,1196.0,20.0,20.0,5.782604217529297
dataset,network,DenseNum,DropOut,FreezePercentage,BatchSize,epoch,accuracy,precision,sensitivity,specificity,f1_score,npv,mcc,auc,TP,TN,FP,FN,runtime,val_accuracy,val_precision,val_sensitivity,val_specificity,val_f1_score,val_npv,val_mcc,val_auc,val_TP,val_TN,val_FP,val_FN,val_runtime
100,InceptionV3,128,0.3,0.3,16,5,0.9943562150001526,0.9943550229072571,0.9941471815109253,0.9943562150001526,0.99424809217453,0.9941717386245728,0.9885216951370239,0.9996511936187744,4756.0,4757.0,27.0,28.0,133.48232889175415,0.9884868264198303,0.988477349281311,0.9876644611358643,0.9884868264198303,0.9880623817443848,0.9877128601074219,0.9761754870414734,0.9973875284194946,1201.0,1202.0,14.0,15.0,5.676865339279175
100,InceptionV3,128,0.3,0.3,16,5,0.9943562150001526,0.9943550229072571,0.9941471815109253,0.9943562150001526,0.99424809217453,0.9941717386245728,0.9885216951370239,0.9996511936187744,4756.0,4757.0,27.0,28.0,133.48232889175415,0.9884868264198303,0.988477349281311,0.9876644611358643,0.9884868264198303,0.9880623817443848,0.9877128601074219,0.9761754870414734,0.9973875284194946,1201.0,1202.0,14.0,15.0,5.676865339279175
dataset,network,DenseNum,DropOut,FreezePercentage,BatchSize,epoch,accuracy,precision,sensitivity,specificity,f1_score,npv,mcc,auc,TP,TN,FP,FN,runtime,val_accuracy,val_precision,val_sensitivity,val_specificity,val_f1_score,val_npv,val_mcc,val_auc,val_TP,val_TN,val_FP,val_FN,val_runtime
100,InceptionV3,128,0.3,0.3,16,10,0.9970687031745911,0.9970692992210388,0.9972780346870422,0.9970735907554626,0.9971810579299927,0.9972948431968689,0.9943745732307434,0.9995126128196716,4763.0,4762.0,14.0,13.0,193.2498676776886,0.9800000190734863,0.9800000190734863,0.9800000190734863,0.9800000190734863,0.9800000190734863,0.9800000190734863,0.9599999785423279,0.9936531186103821,1176.0,1176.0,24.0,24.0,5.58074688911438
100,InceptionV3,128,0.3,0.3,16,10,0.9970687031745911,0.9970692992210388,0.9972780346870422,0.9970735907554626,0.9971810579299927,0.9972948431968689,0.9943745732307434,0.9995126128196716,4763.0,4762.0,14.0,13.0,193.2498676776886,0.9800000190734863,0.9800000190734863,0.9800000190734863,0.9800000190734863,0.9800000190734863,0.9800000190734863,0.9599999785423279,0.9936531186103821,1176.0,1176.0,24.0,24.0,5.58074688911438
dataset,network,DenseNum,DropOut,FreezePercentage,BatchSize,epoch,accuracy,precision,sensitivity,specificity,f1_score,npv,mcc,auc,TP,TN,FP,FN,runtime,val_accuracy,val_precision,val_sensitivity,val_specificity,val_f1_score,val_npv,val_mcc,val_auc,val_TP,val_TN,val_FP,val_FN,val_runtime
100,InceptionV3,128,0.3,0.3,16,5,0.9968684911727905,0.9972842931747437,0.9966596961021423,0.9972916841506958,0.9969691038131714,0.9967035055160522,0.9939766526222229,0.9999160170555115,4774.0,4777.0,13.0,16.0,135.6588089466095,0.9864864945411682,0.9873096346855164,0.9856418967247009,0.9873310923576355,0.9864320755004883,0.9857909679412842,0.9730193614959717,0.9970340132713318,1167.0,1169.0,15.0,17.0,5.602351665496826
