epoch,FN,FP,TN,TP,accuracy,auc,f1_score,loss,lr,mcc,npv,precision,recall,specificity,val_FN,val_FP,val_TN,val_TP,val_accuracy,val_auc,val_f1_score,val_loss,val_mcc,val_npv,val_precision,val_recall,val_specificity
0,850.0,859.0,4005.0,4014.0,0.8305920958518982,0.895788311958313,0.8246718049049377,0.4239793121814728,0.01,0.6489869952201843,0.8247160911560059,0.8237225413322449,0.8252466917037964,0.8233963847160339,544.0,544.0,544.0,544.0,0.5,0.5002297759056091,0.4999999403953552,3.3130838871002197,0.0,0.5,0.5,0.5,0.5
1,516.0,516.0,4304.0,4304.0,0.8939834237098694,0.9569020867347717,0.8918182849884033,0.2655544579029083,0.01,0.7838944792747498,0.8918889760971069,0.8929460644721985,0.8929460644721985,0.8921052813529968,544.0,544.0,544.0,544.0,0.5,0.5,0.4999999403953552,5.456238269805908,0.0,0.5,0.5,0.5,0.5
2,395.0,398.0,4422.0,4425.0,0.9176348447799683,0.9739229083061218,0.9180564880371094,0.20621153712272644,0.01,0.8361434936523438,0.9183594584465027,0.9174787402153015,0.9180498123168945,0.9177219867706299,544.0,544.0,544.0,544.0,0.5,0.5,0.4999999403953552,6.523242473602295,0.0,0.5,0.5,0.5,0.5
3,374.0,363.0,4457.0,4446.0,0.9232364892959595,0.9781592488288879,0.9241429567337036,0.1891634166240692,0.01,0.8485543131828308,0.9233678579330444,0.9245165586471558,0.9224066138267517,0.9253700375556946,544.0,544.0,544.0,544.0,0.5,0.5,0.4999999403953552,8.349393844604492,0.0,0.5,0.5,0.5,0.5
4,337.0,328.0,4492.0,4483.0,0.9315352439880371,0.982590913772583,0.9301166534423828,0.1710600107908249,0.0009999999,0.8607162833213806,0.9293636679649353,0.9318228960037231,0.9300829768180847,0.9316611886024475,544.0,544.0,544.0,544.0,0.5,0.5,0.4999999403953552,8.08348560333252,0.0,0.5,0.5,0.5,0.5
5,231.0,240.0,4580.0,4589.0,0.9520747065544128,0.9902120232582092,0.9503081440925598,0.12778401374816895,0.0009999999,0.9005313515663147,0.9510618448257446,0.9503002762794495,0.9520747065544128,0.9493009448051453,315.0,317.0,771.0,773.0,0.7095588445663452,0.7912919521331787,0.709829568862915,1.267734169960022,0.41912347078323364,0.709938108921051,0.7091743350028992,0.7104779481887817,0.7086396813392639
6,219.0,225.0,4595.0,4601.0,0.9545643329620361,0.9909973740577698,0.9536818265914917,0.12113166600465775,0.0009999999,0.9074199199676514,0.9541231393814087,0.9533775448799133,0.9545643329620361,0.9532894492149353,386.0,386.0,702.0,702.0,0.6452205777168274,0.7044757604598999,0.6452205181121826,2.222442150115967,0.2904411852359772,0.6452205777168274,0.6452205777168274,0.6452205777168274,0.6452205777168274
7,228.0,225.0,4595.0,4592.0,0.9533194899559021,0.9913325309753418,0.952955961227417,0.11740588396787643,0.0009999999,0.9060119986534119,0.9527688026428223,0.9532904028892517,0.9526970982551575,0.9532894492149353,544.0,544.0,544.0,544.0,0.5,0.5544564723968506,0.4999999403953552,3.5089242458343506,0.0,0.5,0.5,0.5,0.5
8,214.0,219.0,4601.0,4606.0,0.9553942084312439,0.991262674331665,0.9550988078117371,0.11677241325378418,0.0009999999,0.9101240038871765,0.9554742574691772,0.9546114206314087,0.9556016325950623,0.954522967338562,544.0,544.0,544.0,544.0,0.5,0.5735151171684265,0.4999999403953552,3.3690731525421143,0.0,0.5,0.5,0.5,0.5
9,196.0,203.0,4617.0,4624.0,0.9591286182403564,0.993234395980835,0.9585719108581543,0.10480625927448273,9.999999e-05,0.9171092510223389,0.9592153429985046,0.9579448699951172,0.9593361020088196,0.957812488079071,441.0,444.0,644.0,647.0,0.59375,0.7580671906471252,0.5938568711280823,1.143388271331787,0.18658459186553955,0.5935311317443848,0.5930339097976685,0.5946691036224365,0.591911792755127
