epoch,FN,FP,TN,TP,accuracy,auc,f1_score,loss,lr,mcc,npv,precision,recall,specificity,val_FN,val_FP,val_TN,val_TP,val_accuracy,val_auc,val_f1_score,val_loss,val_mcc,val_npv,val_precision,val_recall,val_specificity
0,847.0,840.0,3960.0,3953.0,0.8331249952316284,0.9034233093261719,0.8239671587944031,0.41402435302734375,0.01,0.6488604545593262,0.8243517279624939,0.8247444033622742,0.8235416412353516,0.824999988079071,577.0,577.0,575.0,575.0,0.4991319477558136,0.6520358920097351,0.4991318881511688,1.604197382926941,-0.0017361111240461469,0.4991319477558136,0.4991319477558136,0.4991319477558136,0.4991319477558136
1,514.0,517.0,4255.0,4258.0,0.8935456871986389,0.9573227167129517,0.8921296000480652,0.2638534605503082,0.01,0.7844311594963074,0.8925744891166687,0.8917277455329895,0.892288327217102,0.8918056488037109,252.0,291.0,861.0,900.0,0.7647569179534912,0.8578653931617737,0.768161952495575,0.5820152759552002,0.5290548801422119,0.7738330364227295,0.755667507648468,0.78125,0.7473958134651184
2,407.0,414.0,4358.0,4365.0,0.9157586097717285,0.9707245826721191,0.9144228100776672,0.21766646206378937,0.01,0.8287173509597778,0.9149095416069031,0.9133710265159607,0.9147108197212219,0.9135879278182983,577.0,577.0,575.0,575.0,0.4991319477558136,0.5012983083724976,0.4991318881511688,4.058412551879883,-0.0017361111240461469,0.4991319477558136,0.4991319477558136,0.4991319477558136,0.4991319477558136
3,418.0,416.0,4356.0,4354.0,0.912196159362793,0.9728453159332275,0.9128322601318359,0.21004103124141693,0.01,0.8258370757102966,0.9127574563026428,0.9127882719039917,0.9124057292938232,0.9131712913513184,577.0,577.0,575.0,575.0,0.4991319477558136,0.4991319179534912,0.4991318881511688,4.451252460479736,-0.0017361111240461469,0.4991319477558136,0.4991319477558136,0.4991319477558136,0.4991319477558136
4,395.0,387.0,4385.0,4377.0,0.9182732701301575,0.9732428789138794,0.918117880821228,0.20905359089374542,0.01,0.8365418314933777,0.9176745414733887,0.9187657237052917,0.9172254800796509,0.919050931930542,577.0,577.0,575.0,575.0,0.4991319477558136,0.4991319179534912,0.4991318881511688,5.455625057220459,-0.0017361111240461469,0.4991319477558136,0.4991319477558136,0.4991319477558136,0.4991319477558136
5,334.0,328.0,4444.0,4438.0,0.930846631526947,0.9834153056144714,0.9305086135864258,0.16570138931274414,0.0009999999,0.8611676096916199,0.9300747513771057,0.9311791658401489,0.9300084114074707,0.9311805367469788,577.0,577.0,575.0,575.0,0.4991319477558136,0.4991319179534912,0.4991318881511688,5.04392147064209,-0.0017361111240461469,0.4991319477558136,0.4991319477558136,0.4991319477558136,0.4991319477558136
6,234.0,237.0,4535.0,4538.0,0.9509639739990234,0.9890024065971375,0.9508044719696045,0.13343028724193573,0.0009999999,0.9015840888023376,0.9510608911514282,0.9503664970397949,0.9509639739990234,0.9504629373550415,69.0,69.0,1083.0,1083.0,0.9409722089767456,0.9855782985687256,0.940110445022583,0.15503424406051636,0.8802201747894287,0.9401024580001831,0.9401041865348816,0.9401041865348816,0.9401041865348816
7,197.0,201.0,4571.0,4575.0,0.9572506546974182,0.9917047023773193,0.9582392573356628,0.11521845310926437,0.0009999999,0.916473388671875,0.9586272239685059,0.9579145908355713,0.9587175250053406,0.9578009247779846,575.0,575.0,577.0,577.0,0.5008680820465088,0.504998505115509,0.500868022441864,4.04335880279541,0.0017361111240461469,0.5008680820465088,0.5008680820465088,0.5008680820465088,0.5008680820465088
8,226.0,229.0,4543.0,4546.0,0.9528499841690063,0.9901915788650513,0.9521263837814331,0.1251477152109146,0.0009999999,0.9042643308639526,0.9524409770965576,0.9520418643951416,0.9526404142379761,0.9518055319786072,575.0,575.0,577.0,577.0,0.5008680820465088,0.5036941766738892,0.500868022441864,4.260794639587402,0.0017361111240461469,0.5008680820465088,0.5008680820465088,0.5008680820465088,0.5008680820465088
9,236.0,236.0,4536.0,4536.0,0.9499161839485168,0.9905428886413574,0.9507777690887451,0.12260431796312332,0.0009999999,0.9015285968780518,0.9508050680160522,0.9505448341369629,0.9505448341369629,0.9506712555885315,575.0,575.0,577.0,577.0,0.5008680820465088,0.5076072216033936,0.500868022441864,4.006135940551758,0.0017361111240461469,0.5008680820465088,0.5008680820465088,0.5008680820465088,0.5008680820465088
10,193.0,184.0,4588.0,4579.0,0.9608131051063538,0.9926421642303467,0.9603644013404846,0.11033494770526886,9.999999e-05,0.920844316482544,0.9595810174942017,0.9613688588142395,0.9595557451248169,0.9613425731658936,575.0,575.0,577.0,577.0,0.5008680820465088,0.6010591387748718,0.500868022441864,2.778538703918457,0.0017361111240461469,0.5008680820465088,0.5008680820465088,0.5008680820465088,0.5008680820465088
11,186.0,187.0,4585.0,4586.0,0.9606035351753235,0.9926409721374512,0.9606484770774841,0.10746726393699646,9.999999e-05,0.9213446974754333,0.960810124874115,0.960821270942688,0.9610226154327393,0.9605556130409241,547.0,549.0,603.0,605.0,0.5243055820465088,0.6978590488433838,0.5246890783309937,1.8201849460601807,0.04861259460449219,0.5244019627571106,0.5242634415626526,0.5251736044883728,0.5234375
