dataset,network,DenseNum,DropOut,FreezePercentage,BatchSize,epoch,accuracy,precision,sensitivity,specificity,f1_score,npv,mcc,auc,TP,TN,FP,FN,runtime,val_accuracy,val_precision,val_sensitivity,val_specificity,val_f1_score,val_npv,val_mcc,val_auc,val_TP,val_TN,val_FP,val_FN,val_runtime
55,MobileNetV2,128,0.3,0.3,64,3,0.9861170649528503,0.9846514463424683,0.9865441918373108,0.9836571216583252,0.9846308827400208,0.9855427145957947,0.9692474603652954,0.9985229969024658,4619.0,4610.0,72.0,63.0,36.4746515750885,0.9490131735801697,0.9521452188491821,0.9490131735801697,0.9523026347160339,0.9505864381790161,0.9491898417472839,0.9013515114784241,0.9835992455482483,1154.0,1158.0,58.0,62.0,3.3481478691101074
55,MobileNetV2,128,0.3,0.3,64,3,0.991945743560791,0.9917373061180115,0.9921576976776123,0.9917652010917664,0.9919812083244324,0.9922001957893372,0.9839750528335571,0.9996203780174255,4681.0,4679.0,39.0,37.0,36.5186767578125,0.9473684430122375,0.9434889554977417,0.9473684430122375,0.9432565569877625,0.9455370903015137,0.9471192359924316,0.8908351063728333,0.9841916561126709,1152.0,1147.0,69.0,64.0,3.3830480575561523
55,MobileNetV2,128,0.3,0.3,64,41,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9999999403953552,4720.0,4720.0,0.0,0.0,175.7385859489441,0.9819079041481018,0.9811010956764221,0.9819079041481018,0.9810855388641357,0.9815125465393066,0.9818817973136902,0.9629993438720703,0.992257833480835,1194.0,1193.0,23.0,22.0,3.426561117172241
55,MobileNetV2,128,0.3,0.3,64,4,0.9930202960968018,0.9932332634925842,0.9934433102607727,0.9932432174682617,0.9933528304100037,0.9934602975845337,0.9867116808891296,0.9996556639671326,4697.0,4696.0,32.0,31.0,39.94916224479675,0.9565972089767456,0.9558823704719543,0.9592013955116272,0.9557291865348816,0.9575254917144775,0.95911705493927,0.9149678349494934,0.9868785738945007,1105.0,1101.0,51.0,47.0,3.324737548828125
55,MobileNetV2,128,0.3,0.3,64,1,0.9770139455795288,0.9749156832695007,0.9753268957138062,0.9731943607330322,0.9733713865280151,0.9737589359283447,0.9468952417373657,0.9953581690788269,4625.0,4623.0,119.0,117.0,29.152035236358643,0.9279513955116272,0.9233419299125671,0.9305555820465088,0.9227430820465088,0.9270151853561401,0.9298778176307678,0.8533586859703064,0.9717934131622314,1072.0,1063.0,89.0,80.0,3.391585350036621
55,MobileNetV2,128,0.3,0.3,64,11,0.998108446598053,0.99789959192276,0.998528778553009,0.9979166388511658,0.9982315897941589,0.9985480904579163,0.9964696168899536,0.9999762773513794,4751.0,4748.0,10.0,7.0,65.88065385818481,0.9618055820465088,0.9610389471054077,0.9635416865348816,0.9609375,0.9623236060142517,0.9633901119232178,0.9244968891143799,0.9793135523796082,1110.0,1107.0,45.0,42.0,3.7570130825042725
55,MobileNetV2,128,0.3,0.3,64,5,0.9946627020835876,0.9944539070129395,0.9953031539916992,0.9945101141929626,0.9949323534965515,0.9953771829605103,0.9898872375488281,0.9998172521591187,4662.0,4658.0,26.0,22.0,43.61742067337036,0.9646381735801697,0.9729501008987427,0.9465460777282715,0.9736841917037964,0.95871502161026,0.9501491189002991,0.9213787913322449,0.9931738376617432,1151.0,1184.0,32.0,65.0,3.346238613128662
55,MobileNetV2,128,0.3,0.3,64,5,0.9968260526657104,0.9959813952445984,0.9964028596878052,0.9959881901741028,0.9962074756622314,0.9964165687561035,0.9924211502075195,0.9999350309371948,4709.0,4707.0,19.0,17.0,42.978020906448364,0.9418402910232544,0.9394987225532532,0.9435763955116272,0.9392361044883728,0.9415509104728699,0.9433146715164185,0.8828418254852295,0.9764407873153687,1087.0,1082.0,70.0,65.0,3.2939820289611816
55,MobileNetV2,128,0.3,0.3,64,10,0.9964375495910645,0.9962272047996521,0.9960184693336487,0.9962499737739563,0.9961434006690979,0.996054470539093,0.9922996759414673,0.9996134042739868,4753.0,4754.0,18.0,19.0,62.892115116119385,0.9635416865348816,0.9618717432022095,0.9635416865348816,0.9618055820465088,0.9627001881599426,0.9635132551193237,0.925372838973999,0.981680154800415,1110.0,1108.0,44.0,42.0,3.302346706390381
55,MobileNetV2,128,0.3,0.3,64,23,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4796.0,4796.0,0.0,0.0,108.99035358428955,0.9806985259056091,0.9806807637214661,0.9797794222831726,0.9806985259056091,0.9802207946777344,0.9798218011856079,0.9604845643043518,0.9943376183509827,1066.0,1067.0,21.0,22.0,3.335481882095337
