dataset,network,partition,accuracy,precision,sensitivity,specificity,f1_score,npv,mcc,auc,TP,TN,FP,FN,runtime,val_accuracy,val_precision,val_sensitivity,val_specificity,val_f1_score,val_npv,val_mcc,val_auc,val_TP,val_TN,val_FP,val_FN,val_runtime
Dataset01_5.0,NBayesf,1,0.7761319643157718,0.806499813223758,0.726691349713901,0.7096774193548387,0.7645184135977338,0.7333333308888889,0.44301075268814644,0.8161290322580644,22,22,9,8,0.13290739059448242,0.7213114754098361,0.7096774193548387,0.7333333333333333,0.7096774193548387,0.7213114754098361,0.7333333308888889,0.44301075268814644,0.8161290322580644,22,22,9,8,0.00032258033752441406
Dataset01_5.0,NBayesf,2,0.7768052516411379,0.8104229607250756,0.7225589225589225,0.8,0.7639729441082236,0.74999999765625,0.542519151766402,0.8376344086021505,23,24,6,8,0.13022685050964355,0.7704918032786885,0.7931034482758621,0.7419354838709677,0.8,0.7666666666666667,0.74999999765625,0.542519151766402,0.8376344086021505,23,24,6,8,0.0002720355987548828
Dataset01_5.0,NBayesf,3,0.7756647593402894,0.827076677316294,0.6970716930326489,0.8333333333333334,0.7565296803652968,0.6944444425154321,0.47628967220780954,0.86,19,25,5,11,0.12161374092102051,0.7333333333333333,0.7916666666666666,0.6333333333333333,0.8333333333333334,0.7037037037037037,0.6944444425154321,0.47628967220780954,0.86,19,25,5,11,0.0002627372741699219
Dataset01_5.0,NBayesf,4,0.776001346348031,0.8272146847565842,0.697744867048132,0.8333333333333334,0.7569837502282272,0.6944444425154321,0.47628967220780954,0.8488888888888888,19,25,5,11,0.1202688217163086,0.7333333333333333,0.7916666666666666,0.6333333333333333,0.8333333333333334,0.7037037037037037,0.6944444425154321,0.47628967220780954,0.8488888888888888,19,25,5,11,0.00029754638671875
Dataset01_5.0,NBayesf,5,0.6800740491417031,0.6501965188096575,0.7795355099293168,0.43333333333333335,0.7090157661105159,0.7647058778546713,0.3328770246548638,0.6944444444444444,26,13,17,4,0.1206355094909668,0.65,0.6046511627906976,0.8666666666666667,0.43333333333333335,0.7123287671232876,0.7647058778546713,0.3328770246548638,0.6944444444444444,26,13,17,4,0.0002624988555908203
Dataset01_5.0,NBayesf,6,0.7645573880848199,0.7801140413399857,0.7367889599461461,0.8,0.7578327851826208,0.7741935458896982,0.5669817440702746,0.87,23,24,6,7,0.12207531929016113,0.7833333333333333,0.7931034482758621,0.7666666666666667,0.8,0.7796610169491526,0.7741935458896982,0.5669817440702746,0.87,23,24,6,7,0.00026726722717285156
Dataset01_5.0,NBayesf,7,0.7751598788286772,0.8237623762376237,0.7001009761023225,0.8333333333333334,0.7569141193595342,0.7575757552800735,0.5695214286468513,0.8577777777777779,22,25,5,8,0.12285518646240234,0.7833333333333333,0.8148148148148148,0.7333333333333333,0.8333333333333334,0.7719298245614035,0.7575757552800735,0.5695214286468513,0.8577777777777779,22,25,5,8,0.000263214111328125
Dataset01_5.0,NBayesf,8,0.7748232918209357,0.8236226714229092,0.6994278020868394,0.9,0.7564615944666909,0.7499999979166666,0.6123724356957552,0.828888888888889,21,27,3,9,0.1223440170288086,0.8,0.875,0.7,0.9,0.7777777777777778,0.7499999979166666,0.6123724356957552,0.828888888888889,21,27,3,9,0.00029015541076660156
Dataset01_5.0,NBayesf,9,0.7783574554022215,0.8139711465451784,0.7216425445977785,0.7666666666666667,0.7650312221231044,0.7931034455410225,0.5669817440702746,0.8244444444444445,24,23,7,6,0.1219174861907959,0.7833333333333333,0.7741935483870968,0.8,0.7666666666666667,0.7868852459016393,0.7931034455410225,0.5669817440702746,0.8244444444444445,24,23,7,6,0.000270843505859375
Dataset01_5.0,NBayesf,10,0.7473914506900033,0.7471418964357768,0.7478963312016156,0.7666666666666667,0.7475189234650967,0.7666666641111111,0.5333333333333004,0.8,23,23,7,7,0.12104344367980957,0.7666666666666667,0.7666666666666667,0.7666666666666667,0.7666666666666667,0.7666666666666667,0.7666666641111111,0.5333333333333004,0.8,23,23,7,7,0.0002567768096923828
Dataset01_5.0,NBayesf,11,0.7741501178054527,0.8264529058116232,0.6940424099629754,0.9,0.7544822539334065,0.7941176447231834,0.6726727939962702,0.9122222222222223,23,27,3,7,0.12038946151733398,0.8333333333333334,0.8846153846153846,0.7666666666666667,0.9,0.8214285714285714,0.7941176447231834,0.6726727939962702,0.9122222222222223,23,27,3,7,0.0002892017364501953
Dataset01_5.0,NBayesf,12,0.7524402558061258,0.7566735112936345,0.7441938741164591,0.7666666666666667,0.7503818089258443,0.8846153812130177,0.6726727939962702,0.8644444444444445,27,23,7,3,0.12364697456359863,0.8333333333333334,0.7941176470588235,0.9,0.7666666666666667,0.84375,0.8846153812130177,0.6726727939962702,0.8644444444444445,27,23,7,3,0.0002684593200683594
Dataset01_5.0,NBayesf,13,0.7581622349377314,0.7672473867595819,0.7411645910467856,0.9,0.7539804827940421,0.8181818157024793,0.7035264706814046,0.8955555555555555,24,27,3,6,0.12159132957458496,0.85,0.8888888888888888,0.8,0.9,0.8421052631578947,0.8181818157024793,0.7035264706814046,0.8955555555555555,24,27,3,6,0.0002663135528564453
Dataset01_5.0,NBayesf,14,0.773308650286099,0.8232484076433121,0.6960619320094245,0.9666666666666667,0.7543315703082254,0.7837837816654493,0.719870728700567,0.8811111111111112,22,29,1,8,0.13160037994384766,0.85,0.9565217391304348,0.7333333333333333,0.9666666666666667,0.8301886792452831,0.7837837816654493,0.719870728700567,0.8811111111111112,22,29,1,8,0.0004127025604248047
Dataset01_5.0,NBayesf,15,0.7761696398519017,0.8051320193380439,0.7287108717603501,0.7333333333333333,0.765017667844523,0.758620687039239,0.5002780094737717,0.8211111111111111,23,22,8,7,0.1310889720916748,0.75,0.7419354838709677,0.7666666666666667,0.7333333333333333,0.7540983606557377,0.758620687039239,0.5002780094737717,0.8211111111111111,23,22,8,7,0.00026106834411621094
Dataset01_5.0,NBayesf,16,0.7791989229215752,0.814085573646346,0.7236620666442275,0.9666666666666667,0.7662152530292231,0.7435897416831032,0.6639137299238366,0.8633333333333334,20,29,1,10,0.12149477005004883,0.8166666666666667,0.9523809523809523,0.6666666666666666,0.9666666666666667,0.7843137254901961,0.7435897416831032,0.6639137299238366,0.8633333333333334,20,29,1,10,0.0002779960632324219
Dataset01_5.0,NBayesf,17,0.7766745203635139,0.8046701260192736,0.730730393806799,0.8666666666666667,0.7659199153289822,0.649999998375,0.42426406871189903,0.7811111111111111,16,26,4,14,0.12193775177001953,0.7,0.8,0.5333333333333333,0.8666666666666667,0.64,0.649999998375,0.42426406871189903,0.7811111111111111,16,26,4,14,0.00026679039001464844
Dataset01_5.0,NBayesf,18,0.7793672164254459,0.8172782874617737,0.7196230225513295,0.8333333333333334,0.7653481295865402,0.6756756738495252,0.4456342606241605,0.8177777777777778,18,25,5,12,0.13132476806640625,0.7166666666666667,0.782608695652174,0.6,0.8333333333333334,0.6792452830188679,0.6756756738495252,0.4456342606241605,0.8177777777777778,18,25,5,12,0.0003578662872314453
Dataset01_5.0,NBayesf,19,0.774654998317065,0.8269230769230769,0.6947155839784585,0.8666666666666667,0.7550759100054875,0.6190476175736961,0.3636964837266272,0.7777777777777778,14,26,4,16,0.13138341903686523,0.6666666666666666,0.7777777777777778,0.4666666666666667,0.8666666666666667,0.5833333333333334,0.6190476175736961,0.3636964837266272,0.7777777777777778,14,26,4,16,0.00027489662170410156
Dataset01_5.0,NBayesf,20,0.7758330528441603,0.8036309744349759,0.7300572197913161,0.8666666666666667,0.765079365079365,0.7027027008035062,0.5141933776432621,0.8177777777777778,19,26,4,11,0.13130998611450195,0.75,0.8260869565217391,0.6333333333333333,0.8666666666666667,0.7169811320754716,0.7027027008035062,0.5141933776432621,0.8177777777777778,19,26,4,11,0.0002644062042236328
Dataset01_5.0,NBayesf,21,0.7462133961629082,0.7458823529411764,0.7468865701783911,0.8333333333333334,0.7463841237806929,0.735294115484429,0.5381382351970161,0.7866666666666666,21,25,5,9,0.13109326362609863,0.7666666666666667,0.8076923076923077,0.7,0.8333333333333334,0.75,0.735294115484429,0.5381382351970161,0.7866666666666666,21,25,5,9,0.00027823448181152344
Dataset01_5.0,NBayesf,22,0.7526085493099967,0.7565811965811966,0.7448670481319422,0.9,0.7506784260515604,0.8709677391259105,0.7670929478597832,0.9144444444444444,26,27,3,4,0.1313314437866211,0.8833333333333333,0.896551724137931,0.8666666666666667,0.9,0.8813559322033898,0.8709677391259105,0.7670929478597832,0.9144444444444444,26,27,3,4,0.0002758502960205078
Dataset01_5.0,NBayesf,23,0.7788623359138337,0.8182865923933922,0.7169303264893975,0.7666666666666667,0.7642626480086114,0.7187499977539062,0.4677071733467137,0.8466666666666667,21,23,7,9,0.1321108341217041,0.7333333333333333,0.75,0.7,0.7666666666666667,0.7241379310344828,0.7187499977539062,0.4677071733467137,0.8466666666666667,21,23,7,9,0.0002818107604980469
Dataset01_5.0,NBayesf,24,0.7751598788286772,0.802441731409545,0.7300572197913161,0.8666666666666667,0.7645400070497004,0.7027027008035062,0.5141933776432621,0.8033333333333335,19,26,4,11,0.1330406665802002,0.75,0.8260869565217391,0.6333333333333333,0.8666666666666667,0.7169811320754716,0.7027027008035062,0.5141933776432621,0.8033333333333335,19,26,4,11,0.00032782554626464844
Dataset01_5.0,NBayesf,25,0.7472231571861326,0.7470568449377732,0.7475597441938742,0.7,0.7473082099596231,0.7499999973214285,0.4677071733467137,0.8444444444444444,23,21,9,7,0.13348102569580078,0.7333333333333333,0.71875,0.7666666666666667,0.7,0.7419354838709677,0.7499999973214285,0.4677071733467137,0.8444444444444444,23,21,9,7,0.0002899169921875
Dataset01_5.0,NBayesf,26,0.7736452372938405,0.8013343217197925,0.7277011107371255,0.8,0.7627447521608749,0.7999999973333333,0.5999999999999629,0.8544444444444446,24,24,6,6,0.13182830810546875,0.8,0.8,0.8,0.8,0.8,0.7999999973333333,0.5999999999999629,0.8544444444444446,24,24,6,6,0.0002644062042236328
Dataset01_5.0,NBayesf,27,0.7319084483338943,0.7229773462783171,0.7519353752945136,0.6666666666666666,0.737172083814552,0.8333333298611111,0.5443310539517824,0.818888888888889,26,20,10,4,0.13181495666503906,0.7666666666666667,0.7222222222222222,0.8666666666666667,0.6666666666666666,0.7878787878787878,0.8333333298611111,0.5443310539517824,0.818888888888889,26,20,10,4,0.0002624988555908203
Dataset01_5.0,NBayesf,28,0.7739818243015819,0.7994849153789552,0.7314035678222821,0.8333333333333334,0.7639303919845315,0.6944444425154321,0.47628967220780954,0.8433333333333334,19,25,5,11,0.13289403915405273,0.7333333333333333,0.7916666666666666,0.6333333333333333,0.8333333333333334,0.7037037037037037,0.6944444425154321,0.47628967220780954,0.8433333333333334,19,25,5,11,0.00027632713317871094
Dataset01_5.0,NBayesf,29,0.7749915853248065,0.8249801113762928,0.6980814540558734,0.8,0.7562443026435733,0.6666666648148148,0.40824829046383676,0.8344444444444445,18,24,6,12,0.12125134468078613,0.7,0.75,0.6,0.8,0.6666666666666666,0.6666666648148148,0.40824829046383676,0.8344444444444445,18,24,6,12,0.0002868175506591797
Dataset01_5.0,NBayesf,30,0.7325816223493773,0.7231912144702842,0.7536183103332211,0.7,0.7380913136640844,0.7241379285374554,0.43357427487726874,0.8433333333333334,22,21,9,8,0.10974407196044922,0.7166666666666667,0.7096774193548387,0.7333333333333333,0.7,0.7213114754098361,0.7241379285374554,0.43357427487726874,0.8433333333333334,22,21,9,8,0.00026297569274902344
Dataset01_5.0,NBayesf,31,0.7763379333557725,0.8270916334661355,0.6987546280713565,0.6333333333333333,0.7575259989053093,0.6551724115338882,0.30016680568426296,0.731111111111111,20,19,11,10,0.11015725135803223,0.65,0.6451612903225806,0.6666666666666666,0.6333333333333333,0.6557377049180327,0.6551724115338882,0.30016680568426296,0.731111111111111,20,19,11,10,0.0002689361572265625
Dataset01_5.0,NBayesf,32,0.7615281050151465,0.774364406779661,0.7381353079771121,0.7666666666666667,0.7558159572634844,0.7666666641111111,0.5333333333333004,0.8133333333333334,23,23,7,7,0.12062692642211914,0.7666666666666667,0.7666666666666667,0.7666666666666667,0.7666666666666667,0.7666666666666667,0.7666666641111111,0.5333333333333004,0.8133333333333334,23,23,7,7,0.00026106834411621094
Dataset01_5.0,NBayesf,33,0.7477280376977449,0.7484807562457799,0.7462133961629082,0.7666666666666667,0.7473453564807012,0.7419354814776274,0.5002780094737717,0.84,22,23,7,8,0.12039327621459961,0.75,0.7586206896551724,0.7333333333333333,0.7666666666666667,0.7457627118644068,0.7419354814776274,0.5002780094737717,0.84,22,23,7,8,0.0002734661102294922
Dataset01_5.0,NBayesf,34,0.7783574554022215,0.8158899923605806,0.7189498485358465,0.9,0.7643585614600107,0.7941176447231834,0.6726727939962702,0.8655555555555556,23,27,3,7,0.12163281440734863,0.8333333333333334,0.8846153846153846,0.7666666666666667,0.9,0.8214285714285714,0.7941176447231834,0.6726727939962702,0.8655555555555556,23,27,3,7,0.00025773048400878906
Dataset01_5.0,NBayesf,35,0.7475597441938742,0.7487318227933717,0.7452036351396836,0.5666666666666667,0.7469635627530364,0.739130431568998,0.3770751436050589,0.7622222222222222,24,17,13,6,0.12129426002502441,0.6833333333333333,0.6486486486486487,0.8,0.5666666666666667,0.7164179104477612,0.739130431568998,0.3770751436050589,0.7622222222222222,24,17,13,6,0.00025844573974609375
Dataset01_5.0,NBayesf,36,0.7763379333557725,0.8237381703470031,0.703130259171996,0.6666666666666666,0.758670782640276,0.7692307662721893,0.47087095579738913,0.8533333333333333,24,20,10,6,0.13443851470947266,0.7333333333333333,0.7058823529411765,0.8,0.6666666666666666,0.75,0.7692307662721893,0.47087095579738913,0.8533333333333333,24,20,10,6,0.00026607513427734375
