epoch,FN,FP,TN,TP,accuracy,auc,f1_score,loss,lr,mcc,npv,precision,recall,specificity,val_FN,val_FP,val_TN,val_TP,val_accuracy,val_auc,val_f1_score,val_loss,val_mcc,val_npv,val_precision,val_recall,val_specificity
0,218.0,218.0,4550.0,4550.0,0.9578439593315125,0.9883100390434265,0.9542471766471863,0.13107739388942719,0.01,0.9091504216194153,0.954845130443573,0.9542785286903381,0.9542785286903381,0.9542785286903381,22.0,24.0,1192.0,1194.0,0.9802631735801697,0.9965053200721741,0.9811080098152161,0.06888619810342789,0.9622611999511719,0.9819498658180237,0.9802955389022827,0.9819079041481018,0.9802631735801697
1,99.0,96.0,4670.0,4667.0,0.9800671339035034,0.9969298839569092,0.9795238375663757,0.06324246525764465,0.01,0.959263026714325,0.9794405698776245,0.9798446297645569,0.9792278409004211,0.9798657894134521,33.0,30.0,1186.0,1183.0,0.9745065569877625,0.9941835403442383,0.9740556478500366,0.08701293915510178,0.9482632875442505,0.9730070233345032,0.9752679467201233,0.9728618264198303,0.9753289222717285
2,48.0,42.0,4724.0,4718.0,0.9907679557800293,0.9990931153297424,0.9904904961585999,0.02769704908132553,0.01,0.9811602234840393,0.9900756478309631,0.9911764860153198,0.989928662776947,0.9911613464355469,18.0,17.0,1199.0,1198.0,0.9860197305679321,0.9975186586380005,0.9855952858924866,0.056350864470005035,0.9712411761283875,0.9852457642555237,0.9860082268714905,0.9851973652839661,0.9860197305679321
3,37.0,39.0,4727.0,4729.0,0.9920268654823303,0.9993862509727478,0.9920313358306885,0.022229546681046486,0.01,0.984046459197998,0.9921910762786865,0.9918204545974731,0.9922366738319397,0.9917905926704407,31.0,28.0,1188.0,1185.0,0.9761512875556946,0.9924529194831848,0.9757003784179688,0.09955541044473648,0.9515528678894043,0.9746517539024353,0.9769167304039001,0.9745065569877625,0.9769737124443054
4,37.0,35.0,4731.0,4729.0,0.9924464821815491,0.9995242357254028,0.9924488663673401,0.022216269746422768,0.01,0.984935462474823,0.9922753572463989,0.9926532506942749,0.9922366738319397,0.9926593899726868,21.0,22.0,1194.0,1195.0,0.9827302694320679,0.9958639144897461,0.9823315143585205,0.06928963214159012,0.9646623730659485,0.9827302694320679,0.9819227457046509,0.9827302694320679,0.9819079041481018
5,12.0,14.0,4752.0,4754.0,0.997482180595398,0.9999738931655884,0.9972853660583496,0.007428305689245462,0.01,0.9946076273918152,0.9975185394287109,0.9970637559890747,0.997482180595398,0.9970637559890747,25.0,25.0,1191.0,1191.0,0.9794408082962036,0.9959055185317993,0.9794408082962036,0.08127406984567642,0.9588815569877625,0.9794408082962036,0.9794408082962036,0.9794408082962036,0.9794408082962036
6,10.0,9.0,4757.0,4756.0,0.9979017972946167,0.9995474219322205,0.9979972243309021,0.007583571132272482,0.0009999999,0.99603271484375,0.9979397654533386,0.9981112480163574,0.9979017972946167,0.9981124401092529,19.0,19.0,1197.0,1197.0,0.984375,0.9943006038665771,0.984375,0.07300930470228195,0.96875,0.984375,0.984375,0.984375,0.984375
7,3.0,5.0,4761.0,4763.0,0.9993705153465271,0.9997743964195251,0.9991674423217773,0.004876819439232349,0.0009999999,0.9983344078063965,0.999370813369751,0.9989513158798218,0.9993705153465271,0.9989513158798218,19.0,19.0,1197.0,1197.0,0.984375,0.9950070381164551,0.984375,0.07575628906488419,0.96875,0.984375,0.984375,0.984375,0.984375
