x F(x)
5 85.77580088376999
10 89.65164691209793
15 93.32818472385406
20 94.74879640340804
25 95.7962014079094
30 97.05929887294768
35 97.18759572505952
40 97.0354910492897
45 98.33829325437546
50 98.74354684352876
55 98.85696417093276
60 99.06102365255356
65 99.01236760616302
70 98.8266258239746
75 99.38786035776138
80 99.32460629940032
85 99.3796136379242
90 99.29860347509384
95 99.42195504903792
100 99.3343757390976
