x F(x)
5 72.59363830089569
10 78.92148196697235
15 87.56667673587799
20 90.68151116371156
25 94.77600157260896
30 97.50252962112428
35 98.99883270263672
40 97.6368635892868
45 99.72423613071442
50 99.53240752220154
55 99.4000107049942
60 99.25197660923004
65 99.67796504497528
70 99.6640294790268
75 99.85397160053252
80 99.7931867837906
85 99.89598989486694
90 99.93765950202942
95 99.90576803684236
100 99.8536467552185
