x F(x)
5 87.6875713467598
10 93.03990131616592
15 94.74668204784392
20 96.25601705908775
25 96.60619780421256
30 97.09192138910294
35 97.6631743311882
40 97.97572594881058
45 98.16756135225296
50 98.44995218515396
55 98.47567790746687
60 98.25663089752196
65 98.31202441453934
70 98.1860888004303
75 98.19716691970824
80 98.3152470588684
85 98.2013818025589
90 98.2270176410675
95 98.43660467863084
100 98.00014793872832
