x F(x)
5 77.57566273212433
10 82.48265981674194
15 86.23636960983276
20 91.5677547454834
25 93.5520589351654
30 96.65367007255554
35 98.07213544845582
40 98.37360382080078
45 98.9983320236206
50 99.13628697395325
55 98.8609105348587
60 99.07174110412598
65 99.22383725643158
70 99.33924973011015
75 99.4764655828476
80 99.61498379707336
85 99.56745803356168
90 99.69602823257446
95 99.66489374637604
100 99.67536926269533
