x F(x)
5 78.15783619880676
10 84.73661839962006
15 88.66595923900604
20 91.88198447227478
25 95.00102698802948
30 97.08990156650545
35 98.09141755104064
40 98.67062568664552
45 98.70102405548096
50 99.25608932971954
55 99.40423667430878
60 99.6512919664383
65 99.68879520893096
70 99.73687827587128
75 99.78933930397034
80 99.81029033660889
85 99.77115988731384
90 99.81544017791748
95 99.89714920520782
100 99.82227385044098
