x F(x)
5 95.9389227628708
10 97.83412897586824
15 98.70443671941756
20 99.17617702484132
25 99.56315189599992
30 99.7812201976776
35 99.8436136841774
40 99.91770720481873
45 99.9310301542282
50 99.95302242040634
55 99.95570516586304
60 99.9700928926468
65 99.98528051376344
70 99.95946860313416
75 99.96194690465929
80 99.98634856939316
85 99.97869443893433
90 99.97714453935625
95 99.99132084846497
100 99.97059446573256
