x F(x)
5 88.89935958385468
10 92.16459846496582
15 94.09185928106308
20 95.73830914497375
25 97.17579531669617
30 98.16523802280426
35 98.65047770738602
40 99.13801419734956
45 99.20457392930984
50 99.444342315197
55 99.4652304649353
60 99.61283415555954
65 99.75074106454848
70 99.61374872922896
75 99.66020101308824
80 99.7782923579216
85 99.73047721385956
90 99.74029451608658
95 99.83135116100313
100 99.71948409080504
