x F(x)
5 88.61545896530151
10 90.9694322347641
15 92.71522587537766
20 95.31387704610825
25 96.7353737950325
30 97.93695348501204
35 98.67830502986908
40 98.95347583293916
45 99.3228485584259
50 99.40455478429794
55 99.28172504901886
60 99.40049201250076
65 99.50394719839096
70 99.60531908273695
75 99.63597226142883
80 99.6802698969841
85 99.67440873384476
90 99.7564690709114
95 99.72196227312088
100 99.79679423570632
