x F(x)
5 80.34377610683441
10 85.67976146936417
15 87.80207884311676
20 89.82897368073463
25 90.47775223851204
30 91.20162290334702
35 92.38848614692688
40 92.98019260168076
45 93.35838735103609
50 94.21009802818298
55 94.1678513288498
60 93.91408336162569
65 94.048912525177
70 93.89974266290665
75 93.96962541341782
80 94.1604974269867
85 94.01872664690018
90 94.04705595970154
95 94.2662115097046
100 93.75761806964874
