x F(x)
5 88.83595764636993
10 91.33691787719728
15 93.16206872463226
20 95.81887125968932
25 96.78715765476228
30 98.3491450548172
35 99.05162453651428
40 99.1902470588684
45 99.49631690979004
50 99.58716332912444
55 99.4541198015213
60 99.55770671367644
65 99.65855479240416
70 99.70450401306152
75 99.76913928985596
80 99.8110055923462
85 99.79127049446106
90 99.85166490077972
95 99.84164834022522
100 99.85106289386748
