x F(x)
5 88.74413967132568
10 91.2464439868927
15 93.13520193099976
20 95.70131003856658
25 96.80743217468262
30 98.3153760433197
35 99.05255734920502
40 99.1711676120758
45 99.4962990283966
50 99.58864152431488
55 99.40628111362456
60 99.535471200943
65 99.61365759372713
70 99.67358410358428
75 99.7378945350647
80 99.81250166893004
85 99.7930347919464
90 99.84276592731476
95 99.83333349227904
100 99.83108043670654
