x F(x)
5 88.75983357429504
10 91.31076335906982
15 93.15696358680724
20 95.79770863056184
25 96.80394530296326
30 98.2889473438263
35 99.0451067686081
40 99.22238290309906
45 99.49631690979004
50 99.55583810806274
55 99.4550794363022
60 99.53664541244508
65 99.6337354183197
70 99.7159779071808
75 99.74877536296844
80 99.81915652751924
85 99.7795045375824
90 99.8528778553009
95 99.83104169368744
100 99.85235035419464
