epoch,FN,FP,TN,TP,accuracy,auc,f1_score,loss,lr,mcc,npv,precision,recall,specificity,val_FN,val_FP,val_TN,val_TP,val_accuracy,val_auc,val_f1_score,val_loss,val_mcc,val_npv,val_precision,val_recall,val_specificity
0,1254.0,1265.0,3535.0,3546.0,0.7397916913032532,0.7990918755531311,0.7381004095077515,0.5646279454231262,0.01,0.47536346316337585,0.7377233505249023,0.7370609045028687,0.7387499809265137,0.7364583611488342,526.0,579.0,573.0,626.0,0.5008680820465088,0.6446133852005005,0.5310068726539612,0.7033146023750305,0.04087444022297859,0.5216265916824341,0.5195021033287048,0.5434027910232544,0.4973958432674408
1,929.0,930.0,3832.0,3833.0,0.8042839169502258,0.8796074390411377,0.8055607676506042,0.439353346824646,0.01,0.6112484931945801,0.8059576749801636,0.8047448992729187,0.8049138784408569,0.8053365349769592,555.0,513.0,639.0,597.0,0.5364583134651184,0.6899421811103821,0.5280122756958008,0.6655818223953247,0.07306230068206787,0.5347052216529846,0.5378378629684448,0.5182291865348816,0.5546875
2,875.0,871.0,3891.0,3887.0,0.8170936703681946,0.8948503732681274,0.8171374797821045,0.412325918674469,0.01,0.6344558596611023,0.8169642090797424,0.8169398903846741,0.816253662109375,0.8176281452178955,569.0,573.0,579.0,583.0,0.5043402910232544,0.6921970844268799,0.5051948428153992,0.6795841455459595,0.008680767379701138,0.5043540596961975,0.504325270652771,0.5060763955116272,0.5026041865348816
3,802.0,804.0,3958.0,3960.0,0.8320033550262451,0.9086427688598633,0.8316417336463928,0.3845657408237457,0.01,0.6633307933807373,0.8317356109619141,0.8312342762947083,0.8315833806991577,0.831586480140686,575.0,577.0,575.0,577.0,0.4991319477558136,0.7024242877960205,0.5004171133041382,0.923345685005188,4.238552548940788e-07,0.5000275373458862,0.5,0.5008680820465088,0.4991319477558136
4,807.0,808.0,3954.0,3955.0,0.8305333852767944,0.9091552495956421,0.8302846550941467,0.38314831256866455,0.01,0.6605231761932373,0.8302990794181824,0.8303590416908264,0.8305333852767944,0.8301442265510559,549.0,568.0,584.0,603.0,0.5164930820465088,0.6990175843238831,0.5190183520317078,0.8485991954803467,0.030404143035411835,0.5156416296958923,0.5149444937705994,0.5234375,0.5069444179534912
5,870.0,871.0,3891.0,3892.0,0.8168836832046509,0.8910864591598511,0.8162232637405396,0.42085087299346924,0.0009999999,0.6324356198310852,0.8162989020347595,0.8171320557594299,0.8173036575317383,0.8161057829856873,430.0,485.0,667.0,722.0,0.5963541865348816,0.7325367331504822,0.6114007234573364,0.6272130608558655,0.20623710751533508,0.6096605062484741,0.5981773138046265,0.6267361044883728,0.5789930820465088
6,712.0,714.0,4048.0,4050.0,0.849852979183197,0.9213953614234924,0.8499975204467773,0.3605150282382965,0.0009999999,0.6998904347419739,0.8500359654426575,0.8501259684562683,0.8504830002784729,0.8497275710105896,307.0,354.0,798.0,845.0,0.7144097089767456,0.8155016303062439,0.7189969420433044,0.5215532183647156,0.42664578557014465,0.7218447923660278,0.7047539353370667,0.7335069179534912,0.6927083134651184
7,674.0,676.0,4086.0,4088.0,0.85804283618927,0.9304582476615906,0.8590849041938782,0.33791735768318176,0.0009999999,0.7181567549705505,0.8592619895935059,0.8581024408340454,0.8584628105163574,0.8588622212409973,164.0,180.0,972.0,988.0,0.8515625,0.9185599684715271,0.8518753051757812,0.38563838601112366,0.7015265226364136,0.8553810119628906,0.8458904027938843,0.8576388955116272,0.84375
8,682.0,681.0,4081.0,4080.0,0.8565728664398193,0.9308510422706604,0.8575233221054077,0.3365825116634369,0.0009999999,0.7151503562927246,0.8577123880386353,0.8569628000259399,0.856782853603363,0.8575160503387451,191.0,195.0,957.0,961.0,0.8324652910232544,0.9173851609230042,0.8327527642250061,0.37474608421325684,0.6649549007415771,0.8336431980133057,0.8313148617744446,0.8342013955116272,0.8307291865348816
9,660.0,661.0,4101.0,4102.0,0.8614027500152588,0.9372814893722534,0.8614845871925354,0.31989017128944397,0.0009999999,0.7229822874069214,0.861595869064331,0.8612219095230103,0.8614027500152588,0.8613781929016113,224.0,211.0,941.0,928.0,0.8098958134651184,0.901395857334137,0.8098131418228149,0.39618727564811707,0.6224945783615112,0.808370053768158,0.8147497773170471,0.8055555820465088,0.8168402910232544
10,632.0,630.0,4132.0,4130.0,0.8670726418495178,0.9398617148399353,0.8679004907608032,0.31396982073783875,0.0009999999,0.7358802556991577,0.8678010106086731,0.8676470518112183,0.8672826290130615,0.8681410551071167,464.0,546.0,606.0,688.0,0.5520833134651184,0.722466766834259,0.5763010382652283,0.9795001149177551,0.12375206500291824,0.5671000480651855,0.5575364828109741,0.5972222089767456,0.5260416865348816
11,627.0,634.0,4128.0,4135.0,0.8681226372718811,0.9388725161552429,0.8672188520431519,0.3161942958831787,9.999999e-05,0.7342628240585327,0.867675244808197,0.8670580983161926,0.8683326244354248,0.8663942217826843,310.0,326.0,826.0,842.0,0.7239583134651184,0.8095284104347229,0.7256749868392944,0.6034489870071411,0.44802677631378174,0.7275312542915344,0.7208904027938843,0.7309027910232544,0.7170138955116272
12,623.0,628.0,4134.0,4139.0,0.8693826198577881,0.9392789006233215,0.868831992149353,0.3146740794181824,9.999999e-05,0.7375631928443909,0.8691912889480591,0.8682609796524048,0.8691726326942444,0.8682531714439392,200.0,208.0,944.0,952.0,0.8220486044883728,0.906863808631897,0.8235552310943604,0.3864741921424866,0.6458780765533447,0.8251461386680603,0.8206896781921387,0.8263888955116272,0.8194444179534912
