dataset,network,DenseNum,DropOut,FreezePercentage,BatchSize,epoch,accuracy,precision,sensitivity,specificity,f1_score,npv,mcc,auc,TP,TN,FP,FN,runtime,val_accuracy,val_precision,val_sensitivity,val_specificity,val_f1_score,val_npv,val_mcc,val_auc,val_TP,val_TN,val_FP,val_FN,val_runtime
90,DenseNet201,128,0.3,0.3,16,1,0.980549693107605,0.9796911478042603,0.9790697693824768,0.9797297120094299,0.9793990850448608,0.9792511463165283,0.9589620232582092,0.996397852897644,4631.0,4634.0,96.0,99.0,172.8105809688568,0.9887820482254028,0.9887910485267639,0.9895833134651184,0.9887820482254028,0.9891948103904724,0.9895833134651184,0.9783889651298523,0.9975508451461792,1235.0,1234.0,14.0,13.0,13.214080095291138
90,DenseNet201,128,0.3,0.3,16,1,0.980549693107605,0.9796911478042603,0.9790697693824768,0.9797297120094299,0.9793990850448608,0.9792511463165283,0.9589620232582092,0.996397852897644,4631.0,4634.0,96.0,99.0,172.8105809688568,0.9887820482254028,0.9887910485267639,0.9895833134651184,0.9887820482254028,0.9891948103904724,0.9895833134651184,0.9783889651298523,0.9975508451461792,1235.0,1234.0,14.0,13.0,13.214080095291138
dataset,network,DenseNum,DropOut,FreezePercentage,BatchSize,epoch,accuracy,precision,sensitivity,specificity,f1_score,npv,mcc,auc,TP,TN,FP,FN,runtime,val_accuracy,val_precision,val_sensitivity,val_specificity,val_f1_score,val_npv,val_mcc,val_auc,val_TP,val_TN,val_FP,val_FN,val_runtime
90,DenseNet201,128,0.3,0.3,16,6,0.9979017972946167,0.9979022741317749,0.9981116056442261,0.9979026913642883,0.998010516166687,0.9981247186660767,0.9960335493087769,0.9997518062591553,4757.0,4756.0,10.0,9.0,291.61245226860046,0.9909539222717285,0.9909613728523254,0.9917762875556946,0.9909539222717285,0.9914024472236633,0.991721510887146,0.9827511310577393,0.9972488880157471,1206.0,1205.0,11.0,10.0,13.348300457000732
90,DenseNet201,128,0.3,0.3,16,6,0.9979017972946167,0.9979022741317749,0.9981116056442261,0.9979026913642883,0.998010516166687,0.9981247186660767,0.9960335493087769,0.9997518062591553,4757.0,4756.0,10.0,9.0,291.61245226860046,0.9909539222717285,0.9909613728523254,0.9917762875556946,0.9909539222717285,0.9914024472236633,0.991721510887146,0.9827511310577393,0.9972488880157471,1206.0,1205.0,11.0,10.0,13.348300457000732
dataset,network,DenseNum,DropOut,FreezePercentage,BatchSize,epoch,accuracy,precision,sensitivity,specificity,f1_score,npv,mcc,auc,TP,TN,FP,FN,runtime,val_accuracy,val_precision,val_sensitivity,val_specificity,val_f1_score,val_npv,val_mcc,val_auc,val_TP,val_TN,val_FP,val_FN,val_runtime
90,DenseNet201,128,0.3,0.3,16,3,0.9897575378417969,0.9897596836090088,0.9899665713310242,0.9897575378417969,0.9898578524589539,0.9900157451629639,0.9797662496566772,0.9989482760429382,4736.0,4735.0,49.0,48.0,214.22146558761597,0.9901315569877625,0.9885057210922241,0.9901315569877625,0.9884868264198303,0.9893590211868286,0.9900767803192139,0.9786635041236877,0.997465968132019,1204.0,1202.0,14.0,12.0,14.22521424293518
90,DenseNet201,128,0.3,0.3,16,3,0.9897575378417969,0.9897596836090088,0.9899665713310242,0.9897575378417969,0.9898578524589539,0.9900157451629639,0.9797662496566772,0.9989482760429382,4736.0,4735.0,49.0,48.0,214.22146558761597,0.9901315569877625,0.9885057210922241,0.9901315569877625,0.9884868264198303,0.9893590211868286,0.9900767803192139,0.9786635041236877,0.997465968132019,1204.0,1202.0,14.0,12.0,14.22521424293518
dataset,network,DenseNum,DropOut,FreezePercentage,BatchSize,epoch,accuracy,precision,sensitivity,specificity,f1_score,npv,mcc,auc,TP,TN,FP,FN,runtime,val_accuracy,val_precision,val_sensitivity,val_specificity,val_f1_score,val_npv,val_mcc,val_auc,val_TP,val_TN,val_FP,val_FN,val_runtime
